Author,Title,Review,Rating,Dates,Restaurant
JulianChow,Fusion menu,"Eventhough it’s a fusion of Japanese and pasta menu spread, they have pizza, rice, etc. Portion is ok, service is ok too",3,Reviewed 3 February 2019 ,Pasta Zanmai
GanL,Japanese casual pasta restaurant,"Went to try the June special menu -  salt grilled mackerel combo meal. Value for money. My husband went for the black pepper chicken doria, unique taste and filling. Nice place with nice ambience.",4,Reviewed 5 June 2018 ,Pasta Zanmai
dr_ganlt,Long Wait for Lunch ,We had our family Sunday lunch here at the Pasta Zanmai in Empire Shopping Gallery. The food is not bad but the service is appauling. Slow and disorganised in the order of serving food.,3,Reviewed 22 April 2018 ,Pasta Zanmai
S6957DGbrianr,Poor poor service ,Poor poor service staff and cook chatting away it took almost an hour to get the kids food.The restaurant was not full to only 4 tables.,1,Reviewed 30 November 2017 ,Pasta Zanmai
tingjin,Comfortable Dining,"Their pasta prices are a bit expensive, the taste is so so but it is a comfortable dining area. Their menu will change from time to time.",3,Reviewed 14 October 2017 ,Pasta Zanmai
"CarmenGanSingapore, Singapore",My LAST visit to Pasta Zanmai Empire...,"We ordered the following:- Ika Geso Karaage- Salmon Mentaiyaki & Spicy Pasta- Kaki Kimuchi Pasta & Tori Karaage Garlic Rice (Pasta combo)Ika Geso Karaage: The fried squid is so dry and hard to bite...like they fried it for too long?Salmon Mentaiyaki & Spicy Pasta: Salmon is overcooked as wellKaki Kimuchi Pasta & Tori Karaage Garlic Rice: The karaage chicken taste awful. We both feel that the chicken got a weird smell like the chicken is not fresh. Pasta Zanmai is one of my favorite restaurant and i really didn't expect this kind of experience happened on me.If anyone plan to dine in Pasta Zanmai, you may consider to go to the Pasta Zanmai in Sunway Pyramid. Trust me it will taste so much nicer compare to Pasta Zanmai Empire.Show less",2,Reviewed 29 June 2017 ,Pasta Zanmai
kenkeh,Japanese style pasta ,My family really like this restaurant and we usually have the spaghetti here Japanese style . I would usually order the salmon sashimi which was always my favorite . This restaurant  have several outlets .,3,Reviewed 13 December 2016 ,Pasta Zanmai
YhteohMalaysia,Not much choices,"Overall is good for the services, fine for environment dining area, but lack of choice in the food menu, only few types of sushi are available in menu and it doesn't look suitable for children.Order few set for the meal and the seafood for all the meals have lack of freshness issue on it, even the seafood spaghetti have a very strong fishy smell for their sauces & scallops.Show less",2,Reviewed 1 November 2016 ,Pasta Zanmai
"chanshuikayLondon, United Kingdom",Nice pasta / Japanese fusion food,"Ok service and ok food. They offer a range of Japanese and pasta fusion style dishes which are both appetising and appealing. The price is ok for this kind of trendy restaurant in a shopping mall. The small pasta set menus are quite good value, for example I particularly like Mini Pasta Set 1, which consists of ""Mini Seafood Tomato Pasta"" and ""Teriyaki Chicken Garlic Omu Rice"".Show less",4,Reviewed 21 May 2016 ,Pasta Zanmai
Denise_CYJ,Awesome meal,Nice ramen and wagyu steak mb9 in very decent price. It’s become my favorite list and will back again when I want to carve steak. Good job 👍,5,Reviewed 30 September 2021 ,Birdland & Fat Cow
"yss97Kuala Lumpur, Malaysia",Fusion Japanese food ,"Their lunch bowls are quite reasonable at RM18 with green tea and small sides of vegetables and miso soup. The meat comes with a half boiled egg to mix up with the rice. Tasty. We also tried their grilled beef, salmon and chicken dishes as extras. The chicken and salmon were nicely done, but the beef was a little tough. Overall a pleasant meal. The “fusion” part of the menu means don’t expect the usual sushi and sashimi choices on the menu, go more for cooked food. Show less",4,Reviewed 30 November 2019 ,Birdland & Fat Cow
DrMikeDC,Nicely done,"Fresh miso mussels
Sweet savory well balanced broth.

Gyuniku with charred rice heartwarming and again nicely seasoned.

MOMO salted thigh a pleasant surprise..crispy yet not dry. Good sauce and good seasoning.",5,Reviewed 8 October 2019 ,Birdland & Fat Cow
"jackkjlimKuala Lumpur, Malaysia",Tasty Food,"Tasty food. Love the beef, salad, and others. Chef like to use herbs and we love it. Service was bit cold.... Open kitchen concept but there's no smile everyone face... We book thro discount apps, some dishes were not entitle for the discount, on top of the, serving size been reduced cause of the discount (we confirmed that with the waiter), which I think was totally not correct. If discount been given, meaning the customer should buy the same thing with less price. And their doing is serve you less food, and charge u lesser for that ..... For me, that's not a discount. Its some dishonest gimmick to attract more customer. But still, put all aside, good food.Show less",3,Reviewed 15 February 2019 ,Birdland & Fat Cow
"Wolv3rin3Subang Jaya, Malaysia",Interesting Robayataki Style Ribeye Grilled on Hoba Leaf,"Chanced on this Japanese restaurant in SS15 Courtyard. Decor is not exceedingly styled, simple and functional, almost basic. At on side of restaurant is the open charcoal grille where food is cooked.We had to try beef Hobayaki, Australian Ribeye beef grilled on a hoba leaf, flavoured with white miso paste (RM115 for 300g of full cut), meat accentuated with a savoury, full-bodied miso sauce.And a full cut of Ribeye done Sumibiyaki style, simple yet infused with chef's spices (RM115). Enjoyed the Kamameshi - rice bowl with Sake & Ikura(Salmon & Roe), Saba Shioyaki (grilled Mackerel) not so much and the Kinoko (mixed mushrooms) pasta.Service was good, two blokes cooking at the Robayataki and served by another two. Show less",4,Reviewed 2 September 2018 ,Birdland & Fat Cow
"viviennelimSelangor, Malaysia",love at first sight,"we randomly walked in to celebrate one of our birthday last week. when we got there, it was quiet & we were the 2nd occupant...causing us to be a little skeptical. How wrong we were. Service was 6 star. The staff are helpful and patient in explaining their menu to us and giving us their recommendations. We brought our own slice of cake and they even decorated with a ""Happy Birthday"" stand and candle for us. as if that is not enough, they even offered to take a photo for us. it was a great birthday dinner. Food is good, drinks are good, price is reasonable & top of it all service is fantastic.Show less",5,Reviewed 24 April 2019 ,Cafe Tryst
atcsean,Breakfast platter (Just don’t expect much - attached photo),A good hangout place for sisha smokers. But don’t expect much for food quality. Attached photo for ur own judgement. Cheers!!,1,Reviewed 6 November 2018 ,Cafe Tryst
szenth25,Great food and great ambience,"Our first visit to the cafe. It looks pretty cool and hippie to us. Overall, the food was great and we will be back again!",4,Reviewed 11 April 2018 ,Cafe Tryst
"sugania20Subang Jaya, Malaysia",Awesome morning Breakfast,I accidentally stumbled into this place while killing time for my son to finish his class. As i was hungry i decided to have my coffee and something for breakfast. absolutely loved the pancake i ordered and the coffee was lovely.Also loved the deco and ambiance here. a must try.Show less,5,Reviewed 5 January 2018 ,Cafe Tryst
Ezza R,Love this place!,The food is good! I love this place and loveeeee the cozy couch and the area is quite peaceful i think!,5,Reviewed 12 October 2017 ,Cafe Tryst
Rhoda885,Morning brekkie,"We came specially to try their famous pancakes. We ordered the Oreo Nutella pancake which was a disappointment. The pancake was sticky and too sweet, not light and fluffy. We didn’t manage to finish one serving between two of us.",1,Reviewed 12 October 2017 ,Cafe Tryst
"dyllarezanMelaka, Malaysia",Best pancakes in town! ,"I really like the pancake as it's really delicious and the price is quite cheap! I'm not really into the savoury but my friend told me it was nice as well. I really like the one with chocolate and banana, and also the peanut butter. Will definitely try the other pancakes next time. Show less",5,Reviewed 11 October 2016 ,Cafe Tryst
vkeong_my,"Good food, huge portions, reasonably priced","This is for their branch in Solaris Dutamas (outside Publika). Their set lunch is RM12 and comes with iced tea. The percik chicken is excellent, highly recommended. Chicken chop, pancake and french toast are also delicious.",4,Reviewed 10 October 2016 ,Cafe Tryst
Hahahabeeb,Tryst-worthy,Best place to catch up with friends over some savoury pancakes or waffles and having great sheesha too was definitely a plus. Pretty-chilled place to spend some quality time with friends!,4,Reviewed 15 May 2016 ,Cafe Tryst
FranXav,Friends hangout.,A great place to chat. Mostly college students hangout here. We had a friends group gathering.  A little of a dark and romantic atmosphere.The desserts here are of variety. The portion of dishes were of good servings. Recommended for the young ones.,3,Reviewed 1 April 2016 ,Cafe Tryst
"Harks91Subang Jaya, Malaysia",A place to bring your friends to.,"This restaurant has awesome desserts, without a doubt. I never liked pancakes before but this place has made me crave for pancakes once a week. The food options are pretty good and not too excessively priced. The atmosphere would make a hipster feel right at home. It's a clean and chilled place with friendly staff.However I have to criticize the pricing and quality of the beverages. None of the drinks here are good. I tried almost everything and I was sourly disappointed because it's a nice place to relax with friends, but the price and quality of the drinks are bad.If you are a shisha lover, do give this place a try, as the shisha is nice and affordable. Overall, I would smuggle my own drinks here and have some wonderful times here with their pancakes again. hehe..Show less",3,Reviewed 15 June 2015 ,Cafe Tryst
"ARuemKuala Lumpur, Malaysia",Not a tryst after all,"I discovered this cafe through my sister who came here for dinner a couple of times. By the name Tryst meaning a rendevous or a secret meeting by lovers...one would expect a very romantic set up, on the contrary, this place is more like ""garage"" style. With mis match of furnitures. But its kind of cozy though. The crowd are more towards college students from the nearby colleges. I must admit that the food is not bad. Very tasty. I ordered the aglio olio which I feel is good. But I don't like the drink though. I think it's a tryst special or rather, I can't remember. My son ordered the chicken mushroom pasta which was also good. All in all, the main meals are good here and the prices are reasonable. I would come again on days where you just don't know what or where to go for dinner....Show less",4,Reviewed 1 June 2015 ,Cafe Tryst
keiganl,Good atmosphere ,"Atmosphere here is nice and cosy, drinks are not bad. Shisha was bad during the day. Had to wait 45 mins for charcoal change and so I gave up.",3,Reviewed 8 May 2015 ,Cafe Tryst
"waneytaherSelangor, Malaysia",A must-try,"My favorite place to hang out, alone or with friends. I love love love the Hazelnut Latte. The flavored teas are good too. They have variety of food you can try on from sweet to savory. O love the concept of the cafe where they mix and match the tables and chair (they don't match but that's why i love it). They have novels you can read, board games. A very nice place to spend time catching up with friends. Try the shisha, one of the best shish i ever tried.Tryst+hazelnut latte+apple grape mint shisha+a novel = i'm a happy girl.Show less",4,Reviewed 12 April 2015 ,Cafe Tryst
sue162,Quiet Hangout,"Pancakes were divine, so were the drinks. I enjoyed the spaghetti but my lunch-mate not so. Nice atmosphere, very friendly staff and a conducive place to catch up or carry out some work. Parking was surprisingly easy to obtain which is a plus point!",3,Reviewed 23 March 2015 ,Cafe Tryst
AmandaMayas,Lovely pancakes ,They serve good variety of sweet or soury type of pancakes which are truly finger licking good. Nice coffee and tea as well. Opened till late.,5,Reviewed 17 January 2015 ,Cafe Tryst
cheeeese1,Mushroom bruschetta is to die for!,My family loves the mushroom bruschetta (bruscheta funghi) -the best we have ever tasted! The lasagne is really good too -tastes very authentic and home-cooked. Value-for-money!,5,Reviewed 18 November 2017 ,Restoran Verde
Albertmah77,Simply delicious,"Verde has aways been our local favorite. It has very nice italian dishes though it isn't an Italian restaurant. My family love the pizzas, polo parna(roasted chicken), risotto, pastas hmmm..we are never disappointed. Price is also affordable. Highly recommended.",5,Reviewed 23 July 2017 ,Restoran Verde
"yss97Kuala Lumpur, Malaysia",Good lunch sets,"This branch of Esquire Kitchen has been around in Subang Parade for a while and a year or so ago, it moved from LG floor to the Ground floor, so was much easier to find. I went after the MCO and the place was open, but with less people and the tables had rstricted seating. The sesame minced pork Shanghai noodle is as good as usual, as were the dumplings. Good meal.Show less",4,Reviewed 14 June 2020 ,Esquire Kitchen @ Subang Jaya
Zeroto200,The best buttermilk chicken!,I gotta admit this place probably serves the best buttermilk chicken in Subang Jaya. Even better than the overrated Jibril and Gold Chilli. They have other variety of food too. The Thai Green Curry and Phad Kra Pao is the bomb! Very cheap alsooooo 😍,5,Reviewed 11 January 2020 ,Warong Samad
jannah_byrn,Delicious Nasi Ayam Penyet,I ordered Nasi Ayam Penyet twice through Foodpanda. The taste of the chicken and sambal are delicious. I love it. However the portion for the chicken is quite small for Nasi Ayam Penyet but overall is good 👍,5,Reviewed 23 October 2019 ,Warong Samad
BukanJohnDoe,Cheap yet really good food!,"Their food is really goooooddd. Prices are considered cheap compared to other shops in SS15. Buttermilk chicken, phad kra pao, nasi ayam penyet & thai green curry is must try!",5,Reviewed 3 January 2019 ,Warong Samad
irtivas,Nice place to hang around ,"Affordable dessert  with many choices of board game.

Tried the orange strike pancake, its refeshing on how the taste of fresh orange with additions of yogurt and orange curd perfectly combined in my mouth.

Going to visit again soon",5,Reviewed 28 November 2018 ,Tadpole Pottery Art Cafe Studio
"stefaniecstPetaling Jaya, Malaysia",Hidden gem for yummy dessert @ ss15,"Stumble upon this cool cafe after my dinner same row at soi 55. Located on the 1st floor. Parking on weekend night would be slight easy to find than weekday. We had pancake of strawberry Perry. Strawberry infused crepe are really good as real strawberry are blended in it, served with vanilla ice cream and toasted almonds. Pancake here are light, soft and fluffy. Not sweet too nor can u taste the flour taste like a lot cafe does. Yummy We had chocolate wins with waffles. Waffles are crunchy to be eaten just like that. Winner for me as a lot cafe waffles or restaurants waffles get soggy or hard after cold. At pottery cafe, it doesn’t. Daughter loves the chocolate ice cream that comes with espresso infused chocolate sauce.There are games for you to play after or before your meals as in my photos attached. Owner and brother does teach pottery class and the some of the plate are done by them. Very prettyStrongly recommend this hidden gem, and price are not expensive as ingredients used are real fruits. Accept cash and credit card and tadpole are open from 4pm-12am Tuesday to sundayShow less",5,Reviewed 16 November 2018 ,Tadpole Pottery Art Cafe Studio
"SyedZubairHa5anKuala Lumpur, Malaysia",Halal Italian Food with peace of mind,"Best food Italian Halal food option in town, the only cons for this Resturant is the timings, they operate only selected hours which 11:30AM till 3:00PM and 6:00PM to 9:30PM, their Mac and Cheese are the best I have ever eaten anywhere else so far, and price is normal as well. Got ample of free parking around the place that’s even best thing in Malaysia.Show less",5,Reviewed 3 weeks ago ,Gino's Recipe
"elinortravelsKuala Lumpur, Malaysia",Halal Italian Eatery- a hidden gem!,"For people that are looking for a halal Italian eatery- look no further. This place serves halal Italian food, no alcohol on-premises. This place is seemingly hidden and inconspicuous but don't let Gino's outer exterior fool you. I tried this place once - after searching everywhere for an Italian resto with no alcohol on-premises- and this was a nice surprise. I had a lovely dinner to celebrate my 2nd anniversary with my husband- we ordered a pizza, appetizers and fresh fruit drinks. Everything tasted great, full of flavour and worth the price. The desserts are yummy as well. The restaurant atmosphere is nice and quiet too.This review is long overdue, and I'm really hoping to go back again to dine-in soon! Happy to see they are still around after the long lockdown!Show less",5,Reviewed 31 October 2021 ,Gino's Recipe
"BibbibooLausanne, Switzerland",Simple Delicious Italian Fare,"It had been more than a year since I last visited this place having been out of the country. Went there for a solo dinner on 4/10/21 at 615. There was just one other couple there and piped-in or a CD version of Il Divo to welcome me. I ordered the Brocolli salad and the spaghetti alio olio. The brocolli was fresh, crunchy and was surrounded by bell peppers, onions, black olives and feta cheese. The spaghetti was basic with some olives but the portion could have been a bit more generous. If one is just having it without anything else, the stomach would have lots of blank spaces needing to be filled. Since it’s a halal place, the drink choices were limited. There’s no alcohol and I’m not sure if they allow BYO wine either. I opted for the Bunderberg Ginger Beer; overlooked the fact that it was carbonated so ended up with a misleadingly gas filled stomach. All in, no complaints about the food; still as good as before…..my only quibble was the meager spaghetti portion. Minor /major point: The serving staff didn’t ask to view my vaccination cert which is compulsory for in-dining patrons; I had to ask him if he wanted to see it! A non vaccinated person could slink in and out for a meal and none would be the wiser.Show less",4,Reviewed 5 October 2021 ,Gino's Recipe
"wana2013Petaling Jaya, Malaysia","Simple, quiet restaurant ","Had a quick dinner with my family here 1 night. Ordered the carbonara which was good. The Mac & Cheese was quite good too, light but flavorful. Simple decor, feels a bit old school. Was a quiet weekday night so were in and out quickly. Parking is easy. Show less",4,Reviewed 16 August 2019 ,Gino's Recipe
MJEffendi,The Best Halal Italian Food in Town,"They substitute every non-halal ingredients with modification of halal ingredient without compromising the real italian taste. For Italian lover, this place should be in your ""must-go"" list.",5,Reviewed 20 June 2017 ,Gino's Recipe
"Tunching218Kuala Lumpur, Malaysia",Just Mediocre,What's the use of paying extra ( compared to lunch) for the ala carte dinner buffet if more than 20 dishes are not available? This place used to be our favorite Japanese buffet but our last visit was so disappointing. The salmon sashimi was also not fresh as though it had been put on ice for too long. I hope the owners or management will look into this. Show less,3,Reviewed 21 January 2018 ,Sozo Japanese Cuisine
"wanwannnnnnnKlang, Malaysia",Authentic Japanese Food,"Food is very tasty and authentic, they even offered to customize or cook something for me which is not in the menu, very good service! Furthermore, my Japanese Teacher recommended this Izakaya as well, she commented that the food here make her feel like she is eating at Japan locally.Show less",5,Reviewed 30 May 2020 ,Ryoshi Izakaya
JamesKMTan,Good authentic,"This nice Japanese restaurant has a branch in the Atria Shopping Centre on the ground floor.

The menu is very typical of Japanese restaurants. We ordered two sets of the Saba fish set. It is nice fresh n tasty.",4,Reviewed 26 January 2020 ,Ryoshi Izakaya
"shinyinoKuala Lumpur, Malaysia",Great Japanese food in SS15,"The restaurant is located near SS15 courtyard, a neighbourhood mall in SS15. Outdoor parking is a bit difficult to find during dinner time. We ordered raw salmon belly, unagi don, special pork rice bowl and beef tongue. Overall, both the atmosphere and food provide an authentic Japanese experience, and the price is reasonable as well. There is also a wide selection of Japanese alcohol available. Show less",5,Reviewed 26 March 2019 ,Ryoshi Izakaya
CelestinaYSP,Nice gathering spot! ,"Food looks and taste good, reasonably priced. Already visited this restaurant twice. Lots of dishes that goes well with alcohol.",4,Reviewed 25 August 2018 ,Ryoshi Izakaya
JoelL2495,Nice place and authentic Japanese food,"Authentic Japanese food, friendly chef and happy staff. Fresh airflown seafood from Japan and ingredients.",5,Reviewed 13 May 2018 ,Ryoshi Izakaya
"iamgedeonKuala Lumpur, Malaysia",A new Japanese Restaurant in SS15,"A fairly new restaurant in Subang Jaya and it was my first time dining at here. My friends and I ordered quite a few dishes to share, including the mixed yakitori, grilled saba (freshly imported) and char siew fried rice. We would definately recommend the mixed yakitori! It is done really nice. It is one of the reasons I would come back again. Besides, the restaurant also serves alcohol drinks.The price was quite decent, considering the food varieties and the quality. This is not a fine dining and it is quite mid-range.I really love the synergy between the servers and the chefs. They served the food timely. Different chefs have different stations to handle different kind of dishes, I suppose that will maintain the food quality.If you are new to this area, finding a car parking may be a hassle during peak hours at SS15. Street parking is very limited. Alternatively, you can park at the nearby shopping mall, SS15 Courtyard. We enjoyed our dinner at Ryoshi Izakaya and I find its interior design is very nice beautiful too.Show less",4,Reviewed 29 December 2017 ,Ryoshi Izakaya
iti_94,Good cake and coffee,The coffee was good and it was big also we ordered caramel cheese cake which was lovely.The weather was good and we sat outside and enjoyed,5,Reviewed 19 October 2019 ,San Francisco Coffee
Brightitan,Standard Coffee; Good Ambiance ,Food standard stuff at all its cafe; ambience decent especially during weekends. Quiet place to clear your mind and have a good cup of coffee/tea while getting a food bite.,3,Reviewed 8 June 2019 ,San Francisco Coffee
alexo273,Nice Tim sum,Very nice Tim Sum served. The Tim Sum are all very freshly made. Many varieties to choice from. The price is very reasonable.,4,Reviewed 3 weeks ago ,Yat Pan Dim Sum
Arvin A,Fantastic dimsum,"Made-to-order dimsum. The best in Klang. Some items are great like the carrot cake, Pao and yam. 

Highly recommended.",5,Reviewed 24 September 2019 ,Yat Pan Dim Sum
JLowWonderful,Disgusting Uncooked Siew Mai with Raw Pork ! ,"Dear Owner of Yat Pan, Please check food safety! We made a shocking discovery when we realized the Siew Mai we ordered today came with raw uncooked pork. Only when we cut it open did we realize it! My child has already eaten it. This is Unacceptable and No Amount of Apology will do the trick. I am been a loyal patron of your restaurant. But this kind of mistake is CANNOT BE TOLERATED! Show less",1,Reviewed 16 September 2019 ,Yat Pan Dim Sum
will_lcl,Good Dimsum Good service,Great place for breakfast and brunch with friends and family. Price is reasonable and taste is good.,5,Reviewed 14 July 2019 ,Yat Pan Dim Sum
Alex898900,Very tasty snacks in klang,"They have good customer service,i always like to go there having breakfast, very tasty snacks in klang at yat pan dim sum near to GM klang.👍👍👍👍👍👍👍👍👍👍",5,Reviewed 13 July 2019 ,Yat Pan Dim Sum
德兴 杜,Delicious dimsum,"Prefer to go on weekday , because weekend need to q up for food . 
Among all the dimsum shop I ate , yatpan is the best and reasonable price in klang valley.",5,Reviewed 13 July 2019 ,Yat Pan Dim Sum
To C,Good dimsum shop,"Good breakfast place to go. Good service, good food, good place to hangout with family and friends.
Sufficient parking lots here.

If craving for dimsum, here is the best.",5,Reviewed 13 July 2019 ,Yat Pan Dim Sum
cplsusan23,Delicious Handmade Dim Sum in Klang,"I ate quite a number of time already. Food delicious, service is good and the staff helpful. Definitely will come back again! Highly recommend!",5,Reviewed 13 July 2019 ,Yat Pan Dim Sum
kentlee4128,The Best in Klang,"Nice and fresh food, cozy environment . Been here for few times - service is great! I am not a regular review writer but I think they deserve a 5 star from me and my family. Thumbs up for their attitude towards customer service and cleanliness...worth visits :)Show less",5,Reviewed 12 July 2019 ,Yat Pan Dim Sum
Min1023,Excellent dimsum,Excellent taste of dimsum even better than some of the hotel’s dimsum 👍🏻 Definitely will come back again! Highly recommend! Reasonable price and good services!,5,Reviewed 30 May 2019 ,Yat Pan Dim Sum
LanzTan6707,Very nice !!!!,Price cheap and food quality excellent !! Highly recommend 👍🏻👍🏻👍🏻👍🏻👍🏻 My family all love their food so much,5,Reviewed 30 May 2019 ,Yat Pan Dim Sum
"sukiesk971102Kuala Lumpur, Malaysia",Perfect choice for breakfast ,"They serve hot steaming dim sum, and the taste is yummy and tasty. Waiter and waitress are always friendly and helpful. If you can't decide what to order, you may always ask their waiter for the suggestion.It is always the choice for my family to have breakfast.Show less",5,Reviewed 3 May 2019 ,Yat Pan Dim Sum
EUNICEPOH,Excellent service!,Awesome food & service! had the best dim sum. My friends and i had a great time. Will definitely come back again!,5,Reviewed 2 May 2019 ,Yat Pan Dim Sum
ywenl97,Good dim sum and environment in Klang.,The dim sum at YatPan DimSum are delicious to eat. This restaurant serves food quite fast as their services are good. It is a must to try if you are craving for dim sum at Klang area. 🥟🥟🥟,5,Reviewed 1 May 2019 ,Yat Pan Dim Sum
teckwai_96,Worth to visit again,The dim sum is delicious and look presentable too.Recommendable to bring friends for good food.Princing is resonable.,5,Reviewed 1 May 2019 ,Yat Pan Dim Sum
"RexOng1798Klang, Malaysia",The BEST Traditional Dim Sum,Everything about this place hits the spot. The ambiance is maintains the character of traditional dim sum restaurants. The place is filled with the noise and chatter of servers peddling their selections and patrons laughing and talking.The food is excellent. All dumplings are petite and beautiful. They taste spot on. Yat Pan is the best selection of dim sum in Klang.Good place for breakfast and lunch. With reasonable price. It’s always crowded here. Have to wait to be seated on weekends. Definitely will come back again with family and friends.Show less,5,Reviewed 1 May 2019 ,Yat Pan Dim Sum
"QuinnBeccaKlang, Malaysia",Amazing Time,"All the good reviews that I have read about this restaurant are true. Friendly, efficient staff and the best food I’ve had in a very long time, cannot recommend this restaurant enough. I have never seen such good service. They had just the right balance of friendliness and efficiency (all done with a smile). And the food was absolutely wonderful, great service, and great value for money. We highly recommend Yat Pan Dim Sum to people and we will definitely be returning.Show less",5,Reviewed 30 April 2019 ,Yat Pan Dim Sum
Waikinlim,The most best dimsum in klang,"If I ever needed food to make my day better, I just need to eat here... and I'm happy. Thank you, master chef for creating such fine pieces of food heaven! <3",5,Reviewed 30 April 2019 ,Yat Pan Dim Sum
natelie0,Yummy Dim Sum in Klang,"Come here with an empty stomach because you're in for a treat! The best Char Siew Pao in the Klang town😋  Service is good and the staff helpful, friendly and polite. Fresh dim sum and with reasonable price! MUST TRY",5,Reviewed 28 April 2019 ,Yat Pan Dim Sum
"ST LWollongong, Australia",Probably the best in Klang!,"I’ve tried many other dim sum restaurants in Klang but this is by far the best among them all. Their menu is limited but done very well. My favourites are the stir fried radish cake, steamed char siu rice rolls (cheong fun), prawn & pork siu mai, stuffed brinjal, and custard buns. Unfortunately there were no egg tarts today, they’re really good too.You can bring your own Chinese tea (which we did). Hot water refill is self served.Come during the week day if you want to avoid crowds.Of course it’s a big call to make to say it’s the best in Klang. If any TripAdvisor reviewers found other better dim sum places, please let me know!Show less",5,Reviewed 7 March 2019 ,Yat Pan Dim Sum
Chinjoongonn123,Busy DimSum Restaurant.,Has to Q up during Sunday and week end...almost all items of Tim Sum you can get in this Restaurant and price are reasonable.,5,Reviewed 12 November 2018 ,Yat Pan Dim Sum
kcb1961,Excellent dim sum,"A pleasant surprise to discover this place . Excellent dim sum , fresh and tasty, and at  very reasonable prices.",5,Reviewed 8 August 2018 ,Yat Pan Dim Sum
"KhengEikKlang, Malaysia",Decent Dim Sum Restaurant in Klang,"A quite decent dim sum restaurant located in south Klang, very close to GM Klang wholesale city. Dim sums are freshly made and reasonably priced and their interior is quite cozy. I love their loh bak gou (stir-fry radish cake) so much ! Overall a good place for dim sum !Show less",5,Reviewed 5 July 2018 ,Yat Pan Dim Sum
PaulZai C,Best Place to Cure Your Cravings ,"Super delicious Malaysian style DimSum located at Bandar Botanic. 

Reasonable price to served all range of people.

Will definitely come again.",5,Reviewed 18 June 2018 ,Yat Pan Dim Sum
Sya_Luna7,Not good service,"Had fish and chips and Seafood Marinara here. Food was good. However ordered another drink after food and but only after 25 minutes of being able to get their attention, they even were aware of the order ( since we're were asked to order online which then will be received by the kitchen). If order was to be made online, then you must be attentive to the system or at least of the customer who has been calling you. The tea was really good, so we let it slide without complain. However, then we were served a sizzling brownie desert with cold and hard brownie, which we had to poke hard with the spoon to break it. That hard it was, and that too sizzling brownie. What was most disapointing was that when I told the staff who actually prepared the brownie, she said it was because it was in the freezer. Isn't that true for most foods? They are kept in the fridge from where you remove from and cook them? That doesn't actually mean they're supposed to be cold, right? Was very displeased with the staff not taking responsibility of her mistake and even bothering to apologize.Show less",2,Reviewed 14 December 2021 ,Manhattan Fish Market
"Rabindra1972Kuala Lumpur, Malaysia",No longer the place to visit,"I was very disappointed with out visit to Manhattan fish. The changes made to the menu was not great. Things are actually more expensive. Ordered fish and chips, they made us eat on a piece is paper, no plate. There were four of us yet they put us on a table meant for 2, no common sense.You would have received 0 stars, but your server was good at accomodating us by giving us plates. I don't know why you think removing plates and using paper would be better culinary experience?? Definitely not for us. Show less",1,Reviewed 4 August 2019 ,Manhattan Fish Market
Roy C,Lunch with family,"They have some promos that you can check out.  I think its ok for the promo they have.  Combination of drinks, food, dessert for family of 4, I paid RM80++",4,Reviewed 15 February 2019 ,Manhattan Fish Market
magicjohnson12302018,Great food here,"They have a good menu choice, curry Hill is good. Cheap set meals as well. Sometime it can get crowded .really crowded",5,Reviewed 20 May 2018 ,Manhattan Fish Market
GanL,Really the best deal in town ,"For only RM9.90, one can feast on grilled or fried  fish. We picked cherry snapper and salmon. By adding another RM4.90 we could have chowder of the day. Incredibly the best deal in town .",4,Reviewed 21 April 2018 ,Manhattan Fish Market
CeBadr,Monthly Stopover,"I really recommend the curry hill here compared to other MFM. the curry is thick and sour. Excellent with french loaf.
Also, excellent service by the staff, lead by a very friendly manager, always willing to fulfill customers' needs.",4,Reviewed 15 March 2018 ,Manhattan Fish Market
dianadecastro,20 RM for a set meal,"very delicious lunch set for a very cheap cost! around 10 sets you can choose from. i chose the one with shrimp and fish curry plus a cucumber mint juice. my colleague chose fish plus calamari

i will come back next time!",5,Reviewed 13 March 2018 ,Manhattan Fish Market
"H0ngTKuala Lumpur, Malaysia",Cheated,"I generally do not give bad reviews but I feel this time I have to. If you are going to just go and buy a chicken rice then it's o and it's pretty tasty BUT.. if you are going to buy a whole chicken or half a chicken, you MUST watch them. They have their chicken disassembled meaning they have separated out the drumsticks, the wings, the breast portion. So, if you go and order either half or a whole chicken, they DO NOT actually give you the actual half a chicken or whole chicken. I made a mistake today because I was on my phone and when I got back home, I was shocked, there was NO drumstick or thigh meat. They have me the breast meat, a wing and a few pieces of meat from the rib portion. I was charged RM23. I felt cheated ! So, please be careful the next time you are there..Show less",1,Reviewed 23 May 2022 ,Chuan Kee Restaurant
fOODSLOVEr668Malaysia,Simple Lunch,"We usually order the curry noodles and the chicken rice here. We were so regular to the uncle, that’s why we always have additional ingredients in the curry noodles whenever we ordered. The chicken rice was just okay, the price was rather reasonable, resulted he was always pack with people come for take away. At time you may some come for take away as many as 30 packets. Show less",3,Reviewed 23 February 2018 ,Chuan Kee Restaurant
