Author,Title,Review,Rating,Dates,Restaurant
coldmist11Brunei Darussalam,Food Is OK,I was here for breakfast with the family on a weekend. Although the restaurant does not stand out too much but it is spacious and comfy. We ordered Laksa and Cantonese Fried Kuey Tiaw for starters and some hot drink.The taste is so-so but the price is cheap.Show less,3.0,Reviewed 18 May 2017 ,Auntie Hong's Cooking
CkgC74,fine place for dinner,"I love some of their pasta, poultry, and dessert. Main course just nice portion for a diet person. recommended place to go.",3.0,Reviewed 23 February 2020 ,Palate Restaurant
Wolv3rin3,Kolo Mee 3 Colour Flavours ,"I was looking for the ubiquitous Mee Kolo three colours or flavours in Miri. Mee Kolo is a dry tossed wheat noodles sprinkled with minced pork and Char Siew. It was a humugous bowl, like three portions. Nice.",4.0,Reviewed 20 June 2019 ,8 Lotus Cafe
ayajoe1173,The portion is too little..,Order for fried mee hoon. Small quantities and no taste. Not happy with it.. Not happy of the quality of foods.,1.0,Reviewed 2 September 2018 ,8 Lotus Cafe
"Nicole BEdmonton, Canada",Good on a budget,"We are staying at a place a few blocks from here. This restaurant has decent dishes at a very reasonable cost (each dinner for us two were around 45 ringgit). The staff are attentive (for the bill you need to go up to them though) and the star of the meals were the vegetables! Try the mixed vegetable, Kai lan with garlic, and green bean sambal. Keep in mind there is often bits of chicken in the sides, so if you're vegetarian you'll need to specify. Show less",4.0,Reviewed 14 February 2017 ,8 Lotus Cafe
KLworkerKuala Lumpur,"No atmosphere, expensive","Went to this place on a Saturday night at about 9pm, it was dead only 3 other people in the whole place. Service is extremely poor, waitresses and waiters all busy playing with their mobile phones giving customers zero attention. Ordered food but it was poor quality luke warm and so expensive. The place shows sports on TV. There was no band playing. Doubt that we'll be visiting this joint again. The manager really needs to liven things up and get the staff trained up properly.Show less",2.0,Reviewed 28 September 2017 ,Mango tree bistro
zipangul,Cool bistro to hang out for drinks ,"A nice place to hang out and chill with friends. It has a relaxing mood to it, with good beer and delicious umai (local spicy fish delicacy). They play contemporary bar music and have the sports channel on the whole time. It is quite a spacious establishment so it can handle large groups. A hidden gem in Miri not to be missed! They offer dart games as well in the premise. Never a dull moment in here.Show less",4.0,Reviewed 25 January 2017 ,Mango tree bistro
anynomousfoodreview_,Worst .,"This restaurant aint have any certificates for halal from JAKIM . and the boss ? aint give a shut about the workers . the food is in small portions, tasteless. especially the old lady who makes the water , talking to much then forget about the drinks she have to make .Show less",1.0,Reviewed 6 February 2022 ,Lavender Cafe
"stkermitMiri, Malaysia",Fresh prawns & lobsters,"Be prepared to cough up quite a sum of $$ but of course, it is worth the tiger prawns, slipper prawns, blue pincers and lobsters. They are sold by the grammes. And there are cheaper dishes to choose from too from laksa to fried rice. The taste - superb! Compliments to the chef!Show less",4.0,Reviewed 27 March 2019 ,Lavender Cafe
"ShamieS5Kuala Lumpur, Malaysia",Loved the service provided by the owner! ,I was in touch with the owner a week before i visited the cafe. He advised accordingly on the availability of lobsters and followed up thoroughly with me by providing information and flexibility to make reservations considering my tight schedule in Miri. We had two 700g+ lobsters and didnt get to finish the rice because the lobsters were really yummy. Noticed that some customers ordered tiger prawn and they looked delicious. Glad that we didnt get greedy cause the lobsters were really filling on its own. Show less,5.0,Reviewed 30 August 2018 ,Lavender Cafe
kopibingyummy,Rip-off,"Be careful to read each items in your receipt. Price in receipt is different from the price in the menu. Many people do not aware of what is being charged and just pay the total sum asked. Rip-off from the small details of the food ordered.I ordered broccoli with mushroom: price written on the menu is RM12, but was charged RM25! When I asked the cashier why I was charged RM25 instead of RM12 shown in menu, they just simply answer that the price has increased. Ridiculous! Increase from RM12 to RM25! Very stingy in putting ingredients. The sea cucumber, fish maw and mushroom in the soup are cut into very small piece.Show less",1.0,Reviewed 8 March 2020 ,Superb Cuisine
JOYKITTEN89,TOUFU KEDONDONG!,"Nice stirfry resto, loved the toufu! We had to order Miri’s local vege, the midin, always good. The fried pork was good too! The soup was not great, the only disappointment. Try the kedondong juice with sour plum, refreshing. The triple egg omelette was delicious- century egg, salted egg, eggs. Show less",5.0,Reviewed 7 July 2019 ,Superb Cuisine
Shadow37,Spicy sambal,The nasi lemak here is really good. The sambal was really spicy. And lots of sides to choose from. I got mine with the sambal sotong and beef lungs. Both were yummy. Its open 24 hours.,4.0,Reviewed 28 December 2019 ,Selera Rasa Segar
IzyanD2,"Too expensive nasi lemak sotong, small portion
Not recommended!","The price too expensive for NASI LEMAK.
Price range should be posted so customer can choose well based on their budget.",2.0,Reviewed 28 April 2019 ,Selera Rasa Segar
Imanina_31,Delicious Nasi lemak,Delicious nasi lemak &  spicy.Love to eat here but need to improve the cleanliness.Near to Ano Hotel and Kingwood Boutique hotel,4.0,Reviewed 19 February 2019 ,Selera Rasa Segar
Shinny95,Expensive Nasi Lemak,First time I come is for lunch. Nasi lemak here is RM9... Too expensive for me... But Fried Chicken for nasi lemak is big.... So... Oklah...,3.0,Reviewed 22 October 2018 ,Selera Rasa Segar
dwellinthesim,Nasi lemak,Good portion except sambal sotong since they gave a little only. But sambal sotong taste the bomb! Good nasi lemak and good service,4.0,Reviewed 5 August 2018 ,Selera Rasa Segar
azelazmi,Not Recommeded,Racist restaurant ever. Please don't go here & boikot. food suck..To all tourist please avoid this restaurant & unlist from your internary.,1.0,Reviewed 24 May 2018 ,Selera Rasa Segar
kerozian999,racist . rude,"exspensive food . racist. and service for customer is suck!
not recommend for u guys to comes here . 

better u just go to KFC .
satisfied .",1.0,Reviewed 23 May 2018 ,Selera Rasa Segar
SkyMoria,RACIST.BAD CUSTOMER SERVICE.EXPENSIVE,"The owner of this restaurant flip one of non malay stall own by old woman at baazar ramadhan miri. Throw boxes, everything into the drain.all Miri people know about this incident. Went to this restaurant before too, bad customer service.very slow service and food ain't cheap either..expensive yet no taste at all..racisttt!rude!!Show less",1.0,Reviewed 22 May 2018 ,Selera Rasa Segar
Venture744273,Too good to be true...racist and rude,"Racist, and rude...food sucks not as being heard..prices so expensive for simple nasi lemak and the menu nothin special compare to other places... more gimic in sales instead of taste...not recommended to all. Recently owner show disrespect toward one of local vege seller..whole Mirian burst in anger... Place to avoid..Show less",1.0,Reviewed 22 May 2018 ,Selera Rasa Segar
nickkimchung,So Expansive,"rice with 1 chicken wing masak merah cost me Rm 7.00 WTH
i not recommend you guys to come here .. SRS boulevard new",1.0,Reviewed 24 October 2017 ,Selera Rasa Segar
JaneDoeKCH,Terrible service and lousy food,"Service was appalling, and the menu served took ages to arrive. We eventually cancelled the dim sum. 
Steamed chicken rice was cold, and the Singapore fried beehoon was tasteless. 
Overall, we were not happy with both the service and the meal.",1.0,Reviewed 18 December 2020 ,Ming Xin Coffee House
iisechewMalaysia,Difficult to find better Halal Dim Sum,"Ming Xin Café, MiriHalal Dim Sum seems to be the new hype. This Halal Dim Sum restaurant in Miri makes it to one of the top Dim Sum experiences I've ever had. Going by the name of Ming Xin Café, locals frequent this place so often that the dim sum very quickly runs out. The busiest period is in the morning, where regulars order bowl after bowl of freshly made Dim Sum dishes. Since it is a Halal restaurant, every single race in Miri converges here.At RM 5.20 per portion, the dishes are definitely worth it. I've been here twice, and the Dim Sum tastes amazing! Just look at the pictures! The glutinous rice with chicken was rich with flavour, and the fried bean curd rolls were as crisp as could be. Aside from Dim Sum, other Halal Chinese dishes are served, such as Kolo Mee or Fishball soup. Really good stuff. This is a must-visit destination if you visit Miri Town.Show less",5.0,Reviewed 29 November 2020 ,Ming Xin Coffee House
stkermit,Not as it used to be,"Prices have increased and portion/size of dimsum is smaller especially the bbq chicken pau/bun. Service nowadays could be improved too as servers are not attentive and they don't smile. Otherwise, food is good.",3.0,Reviewed 14 April 2019 ,Ming Xin Coffee House
Dyg Khairiah M,Comfy and Pleasant,"Serving choices of chinese, local delicacies and international menus. Dined twice and had mixed of chinese styles buttered prawns, sweet & sour fish, vege, sea cucumber soup with black pepper lamb, ginger beef etc. Food were tasty and the ambience was pleasant.",4.0,Reviewed 25 December 2018 ,Ming Xin Coffee House
Carla v,Horrible,"Horrible food and drinks. They add sugar in the food and even in orange juice
Worst food I ever had in Miri
Really not eatable. Fat, sweet and expensive as well",1.0,Reviewed 19 November 2018 ,Ming Xin Coffee House
"vie87Sarawak, Malaysia",A lot of variety but poor service,"They had a lot of varieties however during our visit, some food & drinks were not available. Service was quite slow. We noticed customers that came later received their orders first. We asked the waiters only to find out that some drinks ordered was out of stock so we had to re-order which caused further delay. Bear in mind, they charge 5% for service.Show less",2.0,Reviewed 21 August 2018 ,Ming Xin Coffee House
"MrandMrs_FAMiri, Malaysia",Dim sum always sells out!,"Out of 4 times that I came here, I could only eat dim sum once because they always sell out of it. I've came here for brunch, tea time, even lunch and dinner but always ran out of dim sum so I do not know what time should I actually come to enjoy some of it. Other food is good but I think they are a bit heavy on MSG usage to the point that you can taste the granules in the food. Price of food is okay, drinks are a bit expensive to me. Ambience is great for family, business people, or even friends to hang out as it is spacious and also have an outdoor patio for those that would enjoy the outside breeze (heat). Parking is abundance too. Waiters could be a bit friendlier but that is actually the general level of service in Miri.Show less",3.0,Reviewed 14 September 2017 ,Ming Xin Coffee House
baby_bett,Chinese Halal Restaurant in Town,One of the best chinese halal restuarant in town.  Very cosy and convenient. Their specialty is on dim sum but there are many other food you can choose from the menu.  I am having my black pepper chicken which it is one of my favourite.,4.0,Reviewed 23 May 2017 ,Ming Xin Coffee House
molly_cher62,Clean and prompt service ,"Three are two such places here in Miri and both are well maintained with swift and efficient services. I have frequented both outlets and they have basically the same menu. Once you sit, you get served right away and the waiting period for your food and drinks are between 5 -10 minutes. It's clean, comfortable and spacious. The food is also quite tasty but I especially like their dim sum. A good place for celebrating important occasions because it's quite and you can have some privacy if you want to. Show less",4.0,Reviewed 23 July 2016 ,Ming Xin Coffee House
"The_Miri_EpicureMiri, Malaysia",On the slippery slope?,"We have not dined here for a year or more but it was good last time.We had just sat down when a large man rushed up and removed us from the booth. The place we had sat was reserved apparently. So we sat elsewhere.Then the menus arrived promptly and then nothing for 20 minutes. The place was busy, about 12 tables occupied, and only 2 hardworking waitresses were there, but we could not ""catch"" them as they went by despite are best efforts.Finally we cornered a waitress, and went through the familar game in Miri. The game is called ""Guess what we actually have"" . The game goes like this.You ask for something off the menu, and the waitress replies ""No have"". We got 5 ""No haves"" (at midday!) , and I lost patience and asked her to tell us what she did have.I wanted Chicken chop in garlic sauce. "" No have"" but they did have chicken chop oriental and chicken chop blah-blah but cannot knock up a garlic sauce to go with a plain chop? Go figure.So we ordered Beef in ginger & Chicken rice. It arrived reasonably quickly & my wife liked her chicken rice, but my beef had a chewy soft taste ( maybe the old baking soda trick with a cheap cut of beef?) with no real beef or ginger taste.The prices are a little above average, but this is reflected in the nice deco, air con, and clean surroundings. The menu has a wide choice on it, but I wonder how many ""no haves' are on it.In summary, this place has changed for the worse, and it may be on the slippery slope to ruin.Show less",2.0,Reviewed 20 July 2015 ,Ming Xin Coffee House
"Yi CMiri, Malaysia",A Taiwanese Flavour,The beef noodle and a few other dishes here have an interesting Taiwanese flavour. The dumplings are very good too. If you like tea you can select from a few varieties. It is a good place to bring friends for lunch but sometimes you do meet noisy customers which is the down side. If only every one maintains a certain level of noise this can be a great dining place.Show less,4.0,Reviewed 16 January 2019 ,Miri Taiwan Restaurant
Shinny95,Not good,I don't think Taiwanese food that this restaurant sell is real... Price here is expensive... I dislike strange smell from their dishes. I not recommend this restaurant.,2.0,Reviewed 22 October 2018 ,Miri Taiwan Restaurant
vtST13,Bad taiwanese food,"This is one of the worst restaurant I dine in Miri, the beef noodles is terrible and expensive...no worth to dine here. Sorry for those who review good here, then you are yet to expose to what Taiwanese food is all about.",2.0,Reviewed 7 September 2017 ,Miri Taiwan Restaurant
"Sharonchu745Miri, Malaysia",Bad service & exp,"At first when we went in, the waitress, believe to be the boss' wife, had a really bad attitude and tone when taking orders, halfway taking out orders, she just walked away to another table to pick their orders!! Not to mention, the boss was yelling at their kids in the restaurant since they were misbehaving. Bad atmosphere. One of my friend's food did not come and we ask the boss' wife about it and she just say 'oh we forgot about your order' not even apologizing. 10/10 best service lah~ The food was in acceptable price range with most food pricing around RM10 but the amount of food is just pitiful. So little amount for that price is definitely not worth it. The hired workers there do not understand what we asked for even thought we asked in 3 different local languages.Show less",1.0,Reviewed 13 August 2017 ,Miri Taiwan Restaurant
"KhengSan Francisco, California","Meal with the fam, tastes deliciously homemade","Brought the kids and husband there for the first time. Thankfully they loved it. Had way too many bubble teas, all shaken the traditional Taiwanese style and this lovely warm milk tea which was wonderfully aromatic, sweet and delicious.Our favourite was the beef tendon soup with noodles. So good we went back again the next evening for more bowls, rather than attempting to share the soupy goodness.Preggers again i am rather sensitive to MSG and good thing was I didn't suffer any attacks at this place! Phew!!Show less",4.0,Reviewed 6 June 2017 ,Miri Taiwan Restaurant
spikyone8318Brunei Darussalam,Nice buns...very good value,"Came here upon the recommendation of a friend, and we ordered a variety of pot stickers. Preferred the chives one over the others. Its cheap and good. We ordered 20 pot stickers and upon picking up and biting into each one, there was still some soup inside and the skin did not break even though it was thin. That is a mark of a good pot sticker.They also do Taiwanese style bubble milk tea, and it was quite ok as well.Recommend just ordering 10 pot stickers per person and a white rice to share, that is a satisfying meal in itself.Show less",4.0,Reviewed 28 July 2016 ,Miri Taiwan Restaurant
DhiaJureenH,NOT FOR MUSLIMS,"Just to clarify, it is non-halal restaurant. Wonder where can I find halal seafood restaurant in Miri city centre?🤔",1.0,Reviewed 30 December 2017 ,Timur Seafood Restaurant
"Michelle TMiri, Malaysia",New find! Yummy seafood restaurant in Miri,"I've been to most of the seafood places in Miri but this one is an all rounder. The location itself is comfortable (air-con) but the food is on-par with Meng Chai and Tanjung seafood (without the mosquitoes!) We had the black pepper crab,tripe soup , pork belly with sweet black sauce, chicken marmite, tofu and long beans in salted duck-egg yolk. Every dish was reaally good, except for the tofu, which was just o.k.Glad to find a new place to bring people when they visit Miri! ^_^Show less",5.0,Reviewed 7 July 2014 ,Timur Seafood Restaurant
ALCF1996,Expensive and tasteless,"The nasi lemak that we had was so bad and it was better to go the next door kopitiam to have a bowl of kolo mee instead. price was so high and customers were only a few, yet the service was so slow.",2.0,Reviewed 3 December 2016 ,Asian Taste
molly_cher62,Clean and prompt service ,"My husband and I just had dinner here yesterday but this wasn't by far our first visit. We've been here a couple of times before mainly because it's quite quiet and the staff will always take your orders promptly and your food will arrive within 5 to 10 minutes. I'm just surprise why it's not a big hit with locals because even though it serves mainly Malay dishes it's not too spicy and the price range are reasonable and affordable. My husband had ""lalapan ayam"" while I ordered ""nasi lemak rendang"". On a scale of 1 - 5, I'll give it a 3. Another dish I've tried here before was their ""mee kolo Sarawak "" and I find it to be quite tasty and I'll rate it a 4. I guess it all depends on ones palate though if there are others out there who doesn't agree with me. Just give this restaurant a try and see if you like their menu. Show less",3.0,Reviewed 21 July 2016 ,Asian Taste
"Joyce SKuala Lumpur, Malaysia",Disappointing,"Had the Mee Jawa Malindo for lunch. It was not tasty at all... Gravy was thin and lacked flavour. Service was also quite slow, my colleague had her meal served when i was almost halfway through my meal. Asked for cili padi but it never came. Only got it when i walked up to the counter to ask for it again. A meal is about RM10 with drink. Show less",2.0,Reviewed 16 June 2015 ,Asian Taste
RyanIsyraf,best asam pedas in town,One of the best asam pedas in town complemented by ikan masin cili padi.. remind me of mak's cooking..,4.0,Reviewed 24 April 2015 ,Asian Taste
"The_Miri_EpicureMiri, Malaysia",Service is a shambles.,"We went to the 18th floor revolving restaurant in the Meritz hotel for a Valentines Candle Light Dinner.As always there are never enough spaces or lifts to get to the top floor in a timely fashion.We arrived at 7pm as the start time was anytime after 6.30pm.We had booked and were seated promptly.However we had to pay for the meal before we were even seated. I do not like that idea beacuse if there is any dispute they already have your money.We were given an A4 menu that promised 6 courses.The place was spacious and nice. The Air con was inefficient and the room stuffy.I found the back of the A4 menu was handy for writing my notes on the food & service as I had so much time on my hands.7pm seated. No candles present on the table.7.15pm was out first waiter encounter.Menu handed to us.7.27pm Water arrived. Food & drinks ordered.7.36pm. The first course arrived. Prawn apple cocktail. OK8.06pm A waiter asked if we had received the first course.8.12pm Dish 2, Smoked Salmon wrap arrived for the both of us, closely followed by another 2 smoked salmon wraps. We declined the second helping. Again food OK.8.25pm Dish 3 arrived. Soup. Again OK.8.40pm Dish 4, Fresh squeezed orange juice with ice cream was delivered. Then 2 more were brought 5 minutes later. Dreadful concept, taste & service.9.24pm the long awaited main meal arrived. My steak was medium rare not medium as ordered but having waited nearly an hour and a half for it I just ate it. It was Good.We finally left at 9.55pm as we could not be bothered to wait for the dessert and I was fed up trying to get anyone to serve me.During the 3 hours spent occaisionally eating and frequently trying to find a waiter I noticed one couple who arrived after us leave without ordering. They did wait a long time. I guess they didn't have to pay before entry.The couple on the table next to us got their main before the soup.On the plus side we were supposed to get one glass of wine each with our meal, but we got six each. I couldn't rectify the problem because I had already paid, and when I left there was no one at restaurant reception.Show less",2.0,Reviewed 7 July 2015 ,M Signature Restaurant
"johnlim74Kuching, Malaysia",So so only...,Been here for a business lunch and waitress are so incompetent to take our orders for such a high class restaurant. Foods are so so only and not worth the price. And they even don't even accept credit card even though there is notice on the counter mention they accept all types of credit card. Disappointed...Show less,1.0,Reviewed 14 July 2017 ,Hai Ba Wan
JulianF584,Good seafood.....,"Was recommended this place by a friend...it's so good and cheap.....

It's a short walk from imperial hotel and mall....so no need to take the car

We found the food better than the other seafood place round the corner",4.0,Reviewed 20 May 2017 ,Hai Ba Wan
paulyny2017,Fried white noodle with Crab,Cheapest fried white noodle with crab in town. It taste amazingly good. The crab meet had been cook just right and juicy. Good place for crab lover. Besides cooking with white noodle it can be cook with butter or grill.,3.0,Reviewed 28 April 2017 ,Hai Ba Wan
"maxwong89Miri, Malaysia",Bad service and lousy food,"Waited for an hour for food , only one food arrived and it’s cold , canceled the rest of the orders , no apologise , everything is so slow even for payments , don’t come to this place unless u just want to have a drinkShow less",1.0,Reviewed 1 December 2018 ,Cottage
CharandipK1Kuala Lumpur,Good Food & Beers,"Good food and beers. What I did not like is dine in area they allow smoking, so it is not nice with family and kids, although they have nice tables and good room space but smoking is allowed which is not good with kids. They should separate the bar and dine in area with a partition. Smoking within the dining area should not be allowed and they can then control the noise from the bar, so you can enjoy your meal better during dine inShow less",2.0,Reviewed 19 June 2018 ,Cottage
"MslindKopavogur, Iceland",Without discussing best western food in miri ,"I visited Miri so many times and then I found the Cottage, western food here is awesome, no more no less. I tasted half the menu over a weeks time, and it’s perfect.Steaks is the best you can get in Miri.Cottage it selves is a nice open Bar/restaurant with English speaking staff and really worth a visit. Pricing, absolutely reasonable ! Show less",5.0,Reviewed 4 October 2017 ,Cottage
"The_Miri_EpicureMiri, Malaysia",Dreadful service,"This place is easy to find.GPS N 04 23.673 E113 59.576It is on the junction opposite the rubbish dump at the foot of the Canada Hill road.I have been to this place before about 18 months ago. It has new management so thought i would try again.We entered took a seat and got our drinks order very quickly. 3 cans of Tiger for Rm11.7 or 8 tables were occupied out of 15. Saturday evening at 6.30pm.Two women taking food orders and waiting on tables.After 28 minutes of calling, waving and generally trying to attract the attention of the food staff we left.They were busy, Yes, but they were ignoring us. the drinks girl even spoke to one of the food women on our behalf and we still didn't get any attention.i cannot review the food as we did not get served.TOP TIP: bring sandwiches, as you won't get hot food.Show less",1.0,Reviewed 20 February 2014 ,Crystal Palace Seafood Restaurant
amberriz,bad,"my friend and i went to sushi king at the Bintdang Megamall and ate only 1 purple dish which is actually the most expensive dish out of all colours. the waiter came to calculate our plates and we proceeded to pay at the counter. we the realise that the cashier mistaken the '1' on the bill as '7' for the purple plate. we told her about it and asked for the money back as we had already paid before realising it. the cashier refused to give us back our money even though it wasnt our fault. she told us that we had to take away 6 purple dishes instead. we were baffled by the situation, it was clearly a scam. who would want to take away a few more expensive dishes when we were already full? thus i will be giving 'terrible' for my overall rating.Show less",1.0,Reviewed 2 June 2021 ,Sushi King
CkgC74,mid-range,"My nephews favorites, as much I concerned, the food still reasonable for the price. It's not up to my expectation compared from previous time. Hope they consider the quality of the food.",3.0,Reviewed 23 February 2020 ,Sushi King
stkermit,Fast Sushi & Sashimi,Kaiten-belt choices not bad either for a quick lunch. We had the mini meals too - sweet tofu udon & spicy teriyaki chicken with rice. Salmon sashimi was nice too except that would appreciate bigger portion...haha!,4.0,Reviewed 4 September 2019 ,Sushi King
Shinny95,Delicious Sushi and Japanese Dishes,The most Japanese Restaurant that I visited... Sushi delicious... The great place to treat my friends...,4.0,Reviewed 22 October 2018 ,Sushi King
vtST13,Definitely below expectation,"As per menu got plenty of selections, but actual serving on the moving or mobile belt is just very limited choice, even on a busy Saturday night. Service is so so...",2.0,Reviewed 18 December 2017 ,Sushi King
268abds,Disppointed ,"Staff not up to Japanese concept Restaurant. Most of them just mingle around at the Cashier Counter. There have upgraded the system of ordering by using the touch screen that good, but not for the fistimer. The management has the initiative, but the staff mentality needs to change. Has been tried Sushi King all over M'sia Miri is the most terrible among Sushi King. Don't tarnish the image you have a good brand more than 20 the over years. Show less",1.0,Reviewed 10 September 2016 ,Sushi King
"Ayla_KosmonovaKuching, Malaysia",Just for a quick sushi fix,Dont expect much here since its your typical sushi chain restaurant. It can be much worse compared to kl. Cleanliness is doubtful after observing some tiny ants on the table. Sushi rice taste not authentic & smooth. The only good thing is the happy hour discount starting from 3pm to 6pm. Yuzu honey drink was good though.Show less,3.0,Reviewed 2 July 2016 ,Sushi King
BruceS140,Below Average,Not a great Sushi Expereince.  Sashimi was still frozen and tasteless.  Rice was not very good taste or texture.  Food and service were overall very average to be generous.  We will not go back to this restaurant based on our experience,1.0,Reviewed 2 June 2016 ,Sushi King
"tony12cuKuala Lumpur, Malaysia",Still Best Low End Japanese Restaurant,"For the low end Japanese food, Sushi King is it. And now it is available in Miri's Bintang Megamall.Don't expect much from the quality of food, but do expect to get good value for your Japanese meal.However, their credit card machine was not working (not sure if it was intentional) during our visit. And the processing of customer payment at the counter was painstakingly slow.Show less",3.0,Reviewed 28 May 2016 ,Sushi King
"MiriamEHJOslo, Norway",The food was not good,"The most expensive meal I had in Borneo, and also one of the least tasty ones. I went in for a light lunch and ordered gyoza and sashimi which, together with an iced tea, ended up at 62 ringgit. The sashimi looked unappetizing due to a white layer of skin, but tasted ok.However, the gyoza were awful... I got two with prawns and three with chicken. All of them tasted like indiscernible seafood, and not the fresh type, more like the frozen old type I can buy in a cheap Asian store in my home country.I wish I had had the 10 ringgit roti canai meal at the next shop instead - even for the same price.The star number two is for the clean restaurant interior.Show less",2.0,Reviewed 17 July 2016 ,Izuyaki Restaurant Sdn Bhd
"keatleongjcMiri, Malaysia",Inedible food,"We ordered the seafood combo and grilled beef set. The food was not fresh, not properly marinated and inedible.This is the worst sushi restaurant that I've eaten in my entire life. Totally not worth the price that you are paying for. It would be best if the management can remove these two sets from the menu.Show less",1.0,Reviewed 12 April 2016 ,Izuyaki Restaurant Sdn Bhd
coldmist11Brunei Darussalam,Teppan Lifestyle in Miri,Was here for a day trip with my wife and we tried this place out. The atmosphere is quite cosy and the food is nice. We especially liked the Assorted Mushrooms (3 types of mushroom). Good to try the chicken and lamb also when you are here (lamb is a bit spicy).Show less,4.0,Reviewed 4 May 2015 ,Izuyaki Restaurant Sdn Bhd
"CrystalismKuala Lumpur, Malaysia",Very oily Sarawak Laksa,Typical coffee shop in Miri... One of those shops which is still open after 2pm. Sarawak Laksa is not great. The broth is bland and it's filled with a layer of oil. Tomato noodles wasn't what we expected- it has great wok hei taste but not sure if this is Miri tomato noodle. Will not recommend this place for Sarawak Laksa.Show less,1.0,Reviewed 1 September 2016 ,Ah Chiang Seafood
Mirigalz,Highly recommended,"Went for lunch with family. The food was delicious and the service was excellence! Big thanks to F&B Manager Mr Gunalan, Litad and teams. Highly recommended,this is surely a 5 star service by Marriott.",5.0,Reviewed 5 days ago ,Zest
"suhailamat03Sarawak, Malaysia",Nice restaurant,"This restaurant has beautiful place, delicious foods, friendly and helpful staffs to serve customers..will introduce other friends and repeat to eat again in future ..Show less",5.0,Reviewed 4 December 2021 ,Zest
yuki8090,Good food,Best buffet ever... this restaurant has many food choice and nice environment...recommended tonthose who love to eatShow less,5.0,Reviewed 4 December 2021 ,Zest
"hashim17604Kuala Lumpur, Malaysia",Freshness and Friendliness,"This restaurant provided the best atmosphere such as good lighting, simple decoration and spacious areas that has created comfort and coziness.It is more then just a dining room away from my home. Freshness of food as prepared takes the spotlight as I become its audience in amaze. Everyone from the waiter, chef to F&B Manager are so friendly and accommodating that make me a family member of Marriott.Kudos to Marriott, well done!Show less",5.0,Reviewed 20 October 2021 ,Zest
"Ramizu75Miri, Malaysia",Lovely Place to EAT.,"Overall food taste delicious, appealing atmosphere, helpful staff, and brilliant service. The Local staff is always ready to assist you at all time as require , just feel like homey, overall place are clean and the atmosphere is lovely, the food served is both delicious and lovely presented.Show less",5.0,Reviewed 19 October 2021 ,Zest
JohnPull2004,I definetly will stay loyal with Miri Marriot.,"Fried mee goreng is the best.Cook fresh and hot from the wok.With the friendly crew such as Lily,Priscillia and others, lead by th F&B Manager,Mr Gunalan,it makes my stay enjoyable and fun. Keep itu up the good work.Show less",5.0,Reviewed 19 October 2021 ,Zest
"honeyl885Miri, Malaysia",Fantastic Sarawak Laksa,"Grateful with the services, smile and courtesy. The Sarawak Laksa is delicious and come in big portion. I will definitely come again.Show less",5.0,Reviewed 9 October 2021 ,Zest
johk95,Mr Joh,Nice place to visit and good services. Specially to FNB Team Lead By Mr Guna.keep it up and cheers. Stay safe.,5.0,Reviewed 3 October 2021 ,Zest
"Global57117513041Miri, Malaysia",Staff Go extra mile,"Very excellent service to all the staff especially Mr Marc,Mr Gunalan,Mr Roy,Ms Juliana,Ms Lily,Ms Delima n Edwin…the staff very helpful n pretty friendly enough…always there if u need help.Show less",5.0,Reviewed 3 October 2021 ,Zest
Jacynta14,Good Service and awesome food.,Awesome restaurant. They provide good service and food also tasty. The environment also good. I will come back again.Show less,5.0,Reviewed 12 September 2021 ,Zest
Aqmafrdwng,Great food & service,Very rarely you have a spread of hotel food choices that are entirely delicious. But everything was great. I would give a 5 out of 5 hands down! Special thanks to our server Madam Lily who has been ever so friendly and welcoming during our breakfast at the restaurant. Keep up the good work!Show less,5.0,Reviewed 1 September 2021 ,Zest
"sorinar81Miri, Malaysia","Hitea with Team Aura Karisma, Tupperware",Very nice place to dine in & follow the SOP too! Thank you for the hospitality & I am satisfied! Highly recommended!Show less,4.0,Reviewed 31 August 2021 ,Zest
jalnal2021,Hi tea for tupperware members,"Food so good, delicious and variety choice, friendly staff, hope can dine there with families and friends❤️Show less",4.0,Reviewed 31 August 2021 ,Zest
SeraArbi,Hi-Tea,Love the dessert and the service. The ambience of the restaurant is conducive and welcome ☺️ will visit here again in the futureShow less,5.0,Reviewed 31 August 2021 ,Zest
tarmk2021,Business meet up,Great presentation ! Tasty food ! Amazing ! Great service ! I truly recommend this Zest Restaurant !!Show less,5.0,Reviewed 31 August 2021 ,Zest
Hayati Z,Hi tea,"Lily , a staff there is very sweet. Afternoon tea from BBC is very nice. Enjoying the sea and pool view .Show less",5.0,Reviewed 29 August 2021 ,Zest
SyahirahEl,Delicious food & very good service ♥︎,"Lovely hotel in an excellent location. Rooms are spotless & cleaned daily, breakfast is plentiful. Staff are very helpful & so friendly. Really enjoy my time here with my husband.Show less",5.0,Reviewed 25 August 2021 ,Zest
"wawac2021Miri, Malaysia",Awesome New Year Eve Dinner@Zest,"We had wonderful family dinner at zest restaurant during new year eve.Good selection of food variety and amazingly desserts counter. My kids love the dessert corner and ice cream. Zest server polite ,smilingly and helpful.I will come back again for sure with my family.Show less",5.0,Reviewed 2 January 2021 ,Zest
Najmi123,Mr,I have been stayed here few times. Service is very good. Food is excelent.Clean and nice.Recomemded for family holiday and also for business purposeShow less,5.0,Reviewed 22 September 2020 ,Zest
