Author,Title,Review,Rating,Dates,Restaurant
"Jane CPetaling Jaya, Selangor, Malaysia",Grand Harvest feast is a new experience,"The feast come with a multy level display, looks grand, taste good. Lobster salad is on top level. The small abalone is on a table spoon, soft and good. I like the last dish best, the fish meat in mee hoon soup because it is served hot compare to other dishes which are a bit cool down after the kitchen spent time in decoration. Overall satisfaction is still above average. Worth a try!Show less",4,Reviewed 4 March 2017 ,East Ocean Seafood Restaurant
Nicole_Chee,Excellent meal,The service here is really good. The staff is really nice and really helpful. The food here is absolutely lovely. Can not complain anything.,5,Reviewed 25 January 2017 ,East Ocean Seafood Restaurant
Ha W,Exceed expectations ,"Attended wedding dinner in chemor outlet. 
Food was nice and fresh.
Tiger garoupa was a lot bigger than expected. 
Portion was big.
One staff are serving few tables yet efficient to refill tea, replace plates etc",4,Reviewed 8 January 2017 ,East Ocean Seafood Restaurant
Ipohfoodguide,Ipoh 1 Day Local Food Trip,"Leading oriental food presentation in chinese GRAND platter in Ipoh.  
A must-taste, must-see for all foodies & foodfies!",5,Reviewed 13 November 2016 ,East Ocean Seafood Restaurant
asooi,East Ocean Seafood Restaurant,"Good restaurant to recommend if you are in Kampar.
Good food and reasonable price. Easy to find and plenty of parking.",4,Reviewed 23 October 2016 ,East Ocean Seafood Restaurant
BengMenor,Good food!,Food quality is good. Satisfied with the service. Parking can be a challenge and seems to be fully booked. Perhaps best to call and reserve in advance.,4,Reviewed 20 August 2016 ,East Ocean Seafood Restaurant
"ctme2016Ipoh, Malaysia",Well-known seafood restaurant in Menglembu,"There are three outlets of the East Ocean Seafood Restaurant in Ipoh, with the other two in Ipoh Garden and Chemor. The Menglembu one is reputed to be the best of the three outlets. It is very popular for those holding large celebrations, as the chef is able to prepare beautifully decorated dishes for special occasions. However, even small groups can get good food, especially if the right dishes are chosen. In quiet times, one could even request a private room for even as small a number as four, if they know you.Show less",4,Reviewed 1 August 2016 ,East Ocean Seafood Restaurant
Nelson N,A dish that brings tourists by the busloads to Ipoh,"Ipoh has been well known for its delicacies. Tourists go to Ipoh for beansprout chicken, tau foo fa, hor fun, food that can be had for less than RM10 per person. There is now a new sumptuous dish in town that attracts tourists by the busloads. It's called 大丰收 or Bountiful Harvest. Advanced booking is a must. This exotic dish actually consists of a few dishes like lobster meat prepared in salad, stewed abalone, fried chicken, fried garoupa, scallops and a few other dishes. All these are elaborately presented and decorated on a three-tiered deck that can be swiveled. The fried chicken is presented on a standing position. After the photo session, you can instruct the waiter to cut the chicken into pieces for you. The fish head will be used to prepare fish head rice vermicelli. The food is sufficient for 10 persons. The cost is RM 700 per table. One of the items tasted exceptionally good but I forgot to ask what was it. Generally, the food is on par with most Chinese restaurant. The exotic ingredients and the elaborate presentation made it stand out. A good experience.Show less",4,Reviewed 31 May 2016 ,East Ocean Seafood Restaurant
"BruceYeongPetaling Jaya, Malaysia",Excellent food,"If you are looking for a good place to have Chinese dishes, this is the place you should go. The food are very delicious and this place is a good place for gathering/event. Totally recommend!Please come early as the local patrons will flock the restaurant during dinner time. Show less",5,Reviewed 6 December 2015 ,East Ocean Seafood Restaurant
sarrono,best food,attended a wedding there and enjoy the food very much. very crowded. also tempt by their ala carte food when passing their normal dining zone. food portion also very generous.,5,Reviewed 24 November 2015 ,East Ocean Seafood Restaurant
"O736WGjanicesMelaka, Malaysia",Tasty Chinese Food,"Food served at this restaurant is nice and tasty. Chinese food there are variety, captain of the restaurant guided well and arranged for a birthday party event. The captain also guided on the food selection and combination which ease work. We really enjoyed the food served, especially the thai style fish.Show less",4,Reviewed 29 July 2015 ,East Ocean Seafood Restaurant
"Ian AIpoh, Malaysia",Good Malaysian Chinese Food,"We ate in a group of seven last evening. The dishes selected were based on Chicken, fish fillets, tau foo, pork ribs, long beans and rice. As the hostess ordered them in Chinese I cannot tell you what they were called but I can tell you that it was all good, served hot, and very tasty. The pork ribs were outstanding, yes OUTSTANDING!We brought our own wine with no corkage charge and finished off with iced fresh fruit.It was a good meal although we had to wait a little for it to arrive and believe it or not it cost only RM24 per head. We were well satisfied and will return.Show less",4,Reviewed 2 May 2015 ,East Ocean Seafood Restaurant
Shikisan,Asian Cuisine,The food we order was quite good though it was slow. It takes us around 45minutes the food came. Weekdays is the better as it is not overcrowded. Weekend have to reserve table.,3,Reviewed 28 April 2015 ,East Ocean Seafood Restaurant
Wilson C,Good Food but not too good service,"Good Food but not too good service. 
Also at times if there is too much people, the food quality will dropped. 
Service is also up and down depending on situations.

A typical chinese restaurant.",3,Reviewed 28 April 2015 ,East Ocean Seafood Restaurant
"wenesaIpoh, Malaysia",Best Chinese foods restaurant that you can't miss out while you at Ipoh ! !,"Love the service and the dishes they served , so delicious and taste good . Went they few times with friends , the dishes they recommended never let us down . Finished with satisfaction , those delirious taste will also keep in my mind make me will not forget so delicious meals i had at this restaurant . All my foreigner friends whenever they call in at Ipoh , "" East Ocean Restaurant "" will be their first choice ....!Show less",5,Reviewed 4 February 2015 ,East Ocean Seafood Restaurant
"Clb1403London, United Kingdom",One of the best Restaurants in Ipoh,"This restaurant is one of the better 'posh' establishments in Ipoh, and it's well know to most people who live in this city. They serve slightly more refined chinese cuisine and the place is always very busy- and deservedly too, the food is good and of very high quality. What was also surprising was the good value for money our meals were when we did not have seafood included in our mealsShow less",5,Reviewed 24 December 2014 ,East Ocean Seafood Restaurant
chrischoong007,"Staffs were on hand to help, always on standby","As we are still in the Covid 'era', there was no buffet breakfast served, but they do give a choice of what I wanted.  The staffs waiting the tables were attentive and service was fast.",4,Reviewed 20 December 2021 ,Tiffin Restaurant
"Cat34917Ipoh, Malaysia",Tiffin restaurant in Weil Hotel,"I was very impressed of one particular person named SHARVEN, who is working in Tiffin Restaurant , Ipoh. I have been there a couple of times and his first impression was very polite . As I continue to visit your restaurant I find that he remembered what I actually like how the coffee was being made and several other things too that I like usually ordered foods in the restaurant that he could remember that brings delight to the customers. That really is caring for the customer and what customer really want. He has shown his kindness of the little things done and I really appreciate the good services given. May the restaurant be able to continuing train more excellent staffs to give good services. Highly recommended to tiffin restaurant . Show less",5,Reviewed 15 May 2021 ,Tiffin Restaurant
"DrHasseenahShah Alam, Malaysia",Breakfast could be better,"I'd expect more from the Big Breakfast .Served - 23 measly baked beans ( yes, I counted ..hahaha..), 3 mini frankfurters, 1 hashbrown, 1/2 tomato, 2 thin slice of beef, omelette, 1 mini croissant and 1 mini puff. Show less",3,Reviewed 2 January 2021 ,Tiffin Restaurant
terrykow,the best valuable Buffet in town,"Not many choices to choose if you prefer to eat a buffet lunch or dinner in Ipoh, well, Tiffin is an option, maybe not best in variety but still could be the best valuable one. Love the grill seafood and curry Lamb plus a nice cup of cappuccinoShow less",4,Reviewed 25 February 2020 ,Tiffin Restaurant
"DarrenEPetzlKlang, Malaysia",1st time Enjoy Seafood Buffet dinner,"This is my 1st time enjoy my buffet seafood dinner at this restaurant.Basically having variety of choice, and the atmosphere of environment was GOOD. Will come back for 2nd time. Cheers !ps : Dish for ""Prawn with Marmite Sauce"" having problem with the Prawn - >not fresh, do feedback to staff for attention.Show less",4,Reviewed 7 February 2020 ,Tiffin Restaurant
jchang2187Malaysia,My favourite hotel buffet!,"We had our Christmas and New Year's Eve buffet dinner here! Very nice atmosphere, great for families, satisfying spread with a variety of well-prepared food. Kudos to Chef Azlee and team who prepared excellent roasts that were the highlight of the evening. Wish we had known about the roasts going around on trolleys earlier, and saved more stomach space! :DShow less",5,Reviewed 10 January 2020 ,Tiffin Restaurant
easier7,Excellent food and services,Very nice food and good services. Should try. Staffs are friendly. Food refill very fast. Variety of food Show less,5,Reviewed 5 January 2020 ,Tiffin Restaurant
nmf123456,Good service ,Good environment with delicious foods and thanks to the staff for the wonderful and good service and also they are very helpful and attentive Show less,5,Reviewed 5 January 2020 ,Tiffin Restaurant
philipdsu,Excellent service,"Vishnu and Dennis attended to me and my family during the Xmas eve dinner yesterday and they gave us a very good service and attention. From reservations, watering our table to the food and bill payment, everything was smooth and hassle free. Food and environment was good and we had an enjoyable time. Thanks Vishnu and Dennis for the great service.Show less",5,Reviewed 25 December 2019 ,Tiffin Restaurant
592ranganMalaysia,Good service,I came for chrithmas eve buffet dinner the food was delicouse and the service given was very excelent..we will come back again special thank you for shankar and manager vishnu very helpfulShow less,5,Reviewed 24 December 2019 ,Tiffin Restaurant
WengSamLMalaysia,BEST BUFFET,One of the best buffet we ever had in IPOH. Will surely come again here next time. Friendly staff and waiters as well. Show less,5,Reviewed 20 December 2019 ,Tiffin Restaurant
EffaM3,Excellent service,"It was a nice spread of buffet and the service at tiffin restaurant was second to none. The staff really go out of their way to add a personal especially mr. Wong , dennis and sanggari. Thanks for assisting us. We would strongly recommend this restaurant.Show less",5,Reviewed 20 December 2019 ,Tiffin Restaurant
"siewmunlIpoh, Malaysia",Good food and service,We had fish market dinner. The food was very good and fresh. menu was excellent. the staff was so helpful and friendly. The restaurant are so clean. Show less,5,Reviewed 19 December 2019 ,Tiffin Restaurant
ManifestGC,Fish Market Buffet Dinner,"Seafoods are fresh (shashima, oysters, prawns, scallops). Staffs are friendly. There are variety of desserts cakes, ice cream. An ideal place for gathering & celebration.Show less",5,Reviewed 13 December 2019 ,Tiffin Restaurant
653attys,Awesome service and food,We had a lunch at tiffin restaurant with my friend's. The food was so delicious and taste was very good. The staff are so friendly and polite . We had a great time Show less,5,Reviewed 9 December 2019 ,Tiffin Restaurant
936nahs,Excellent service,I had lunch with my family. The buffet was so good and and fresh. The staff are so friendly. The staff all can give a extra mile service. I had a very good time. Overall are excellentShow less,5,Reviewed 8 December 2019 ,Tiffin Restaurant
"tokthemIpoh, Malaysia",Wonderful service,"Please our thanks to vishnu,sanggari and others sfatt for the wonderful service for the buffet lunch.we had an amazing time. The restaurant was clean and so confortable, the food was absolutely spectacular. The waiters was just wonderful. Looking forward to come again in future. What a great restaurant. Show less",5,Reviewed 7 December 2019 ,Tiffin Restaurant
JoannaSelvi,Good service,Awesome service.Fantastic food.Variety of menu.Friendly environment.Central attraction.Ample of parking.Convenient for shoppingShow less,5,Reviewed 6 December 2019 ,Tiffin Restaurant
355suzanas,Good food and hospitality,One of the best asian buffet in ipoh town.Great ambience and nice.the staff are so frendly and helpfull.stongly recommended to come again.Show less,5,Reviewed 6 December 2019 ,Tiffin Restaurant
N6259YPnathanr,Fish market buffet dinner,Had dinner with my wife at tiffin for fish market buffet dinner ..the menu is perfect and with good taste also .the staff are so friendly ans helpfull.the restaurant wan so clean.thanks the tge staff..will be back to dinner.Show less,5,Reviewed 4 December 2019 ,Tiffin Restaurant
"esteekhoIpoh, Malaysia",Great buffet spread with reasonable price and great service,"Tiffin has always been my favorite buffet restaurant as their food is delicious and made fresh. They will ensure all food served is hot. For the seafood spread fresh salmon and fresh prawn is always the winner!!!! They also hv bbq and fresh fish with variety of dessert and cakes. The staff is really helpful and friendly. The manager Vishnu is always helpful at all times for enquiries, booking and special arrangements. Occasionally Chef Chiew will be there to ensure the quality of the food and also asked us on feedback of the food. Definitely will come back for more. Its more interesting if u come for their special occasions and themed buffet spread. Show less",5,Reviewed 1 December 2019 ,Tiffin Restaurant
garykuuu,Excellent service ,Me and my group having a fish market buffet dinner... The food was very delicious and fish was so fresh.. The staff are so friendly and polite... Thanks dennis and sanggari and the team..was great timeShow less,5,Reviewed 27 November 2019 ,Tiffin Restaurant
I7359FNangelac,Fish market buffet dinner,"Good environment, delicious foods, and friendly service, we will come back again for a big events on 7 th Jan 2020, good jobShow less",5,Reviewed 26 November 2019 ,Tiffin Restaurant
"Soh YSingapore, Singapore",Seafood Buffet Dinner,We were there on 10-Aug for buffet dinner. 4 out of 5 took the fresh seafood (oyster) & having food poisoning now!! My wife didn't take it so she is OK. The prawn served also not fresh. Should ask for refund & will never go there again !!!Show less,1,Reviewed 14 August 2019 ,Tiffin Restaurant
"pohlee1124Ipoh, Malaysia",Nice food and good service,"Recommend this restaurant.Nice food, ramadhan buffet is malaysia famous food. All food is fresh and staff is nice. Good service!Show less",5,Reviewed 2 June 2019 ,Tiffin Restaurant
"jas0nikeKuala Lumpur, Malaysia","Below average, won't come back again","Kind of disappointed with both the service and food quality. Food finish slow in replenishing. Complained to restaurant manager but it was still the same. Many customers complained but the restaurant staffs don't seem were able to handle. Sushi was hard like stone it was like the left over from previous day, informed the staff not to serve but they still served it to customers. Quality of food : 3/10Food Variety: 2/10Service : 6/10Ambience: 7/10Price: 4/10 (not worth paying RM40.30 for this type of food)F&B director of the hotel should seriously look into this.Show less",1,Reviewed 18 February 2019 ,Tiffin Restaurant
"DeenShamshuriKajang, Malaysia",Love their breakfast spread! and its HALAL certified too,"Stayed here for 2 nights and had chance to taste their breakfast spread, the food taste good with balance of healthy and comfort food. The most important thing for me it is HALAL certified and the service from the staff is warm and attentive. Kudos!Show less",5,Reviewed 23 January 2019 ,Tiffin Restaurant
"lotus495Penang Island, Malaysia",Good variety of buffet for breakfast,Fresh fruit and local dishes as well as European dishes for all taste. I ordered freshly cooked noodle and egg omelet. They both were very tasty.Show less,4,Reviewed 14 January 2019 ,Tiffin Restaurant
"ZhongguoKMKunming, China",Had breakfast here 3 days in a row,"They need more vegetables. Two days they had none. The third day, they had one vegetable dish (green beans.) Lots of cheap items: potatoes, rice, chicken sausage. They did have an egg station and a noodle station. They did have a selection of fresh fruit and salads. Ipoh white coffee was available. That was a nice touch. Nothing terrible, nothing outstanding. Just one more basic, nondescript hotel breakfast buffet.Show less",3,Reviewed 18 November 2018 ,Tiffin Restaurant
"imthejessicatKuala Lumpur, Malaysia",Cold food served at buffet,"This is my 3rd time visiting this outlet. First was CNY, then Xmas and today just to celebrate mom’s birthday. While the first two times was good with no complaints, today’s buffet spread was served COLD. Not hot, not warm, but cold. It was very surprising that everything was cold considering the fact that we were the first guests that dined in at 6.15pm. I returned my Lamb Shoulder to a restaurant manager and informed him that he should probably check on the spread as my food was cold. But he only returned my Lamb Shoulder hot, as when my family and I went for our second helping of the buffet, everything was still cold. Clearly he did not inspect the spread at all. I had to alert the chefs who were working inside about the cold food before anything got done in case rest of the guests had to experience the same as I did.Show less",3,Reviewed 4 November 2018 ,Tiffin Restaurant
twentysixjuly,wedding aniversary,"for a first time diner, the experience was not bad. the serve was not wide ranges but the taste was quite good. the price was on a high side for the selection.
overall was a not that bad experience.",4,Reviewed 5 September 2018 ,Tiffin Restaurant
thiathia,Fantastic service,"I admit food serve here is nothing to shout about. Not much selection and coffee is not up to par. But i would like to give big thumb ups to the service crews. They are attentive, courteous and helpful. Keep up with the good! service",3,Reviewed 3 August 2018 ,Tiffin Restaurant
JaymeeCheongMalaysia,Early Celebrate Mother's Day,"After a year I returned to Ipoh, my family used to regular customer in Tiffin. After yesterday, they banned the food. I suggest Kitchen Team need to sit down daily, think and cook properly food for customer. Nowadays new concept ""Healthy"". But my good friend Mr Vishnu (Snr Exec) welcome me & my families with big smile and big apologies.Show less",3,Reviewed 13 May 2018 ,Tiffin Restaurant
"vivianchim1907Ipoh, Malaysia",Best First Visit,This is my first time here with my family. The foods is delicious. Thank you for the assistant manager Mr Vishnu for his warm welcome and service. Thank you so much...Show less,5,Reviewed 30 April 2018 ,Tiffin Restaurant
"suetkuan16Ipoh, Malaysia",Best Restaurant,Every month I will come here dine in with my family. The staff is super friendly and the food is so satisfying. The assistant manager Mr Veshnu takes every feedback seriously and make sure every guest leave with a happy tummy. I love it here. #HappyCustomerShow less,5,Reviewed 30 April 2018 ,Tiffin Restaurant
deonl88,Best buffet ever ," My family and I ate at Tiffin for breakfast.The choices are super delicious.When you order noodles ,the cook cooks it as fast as lightning.The waiters and waitress are so kind to us.After eating the main meals,we treated ourselves with some fantastic ice kacang.We added toppings ,like different types of syrups and many others.It is too tasty that my mouth could be watering when I am writing this.Show less",5,Reviewed 26 March 2018 ,Tiffin Restaurant
"meeshuhIpoh, Malaysia",one of the best buffets in town!,"went for the weekend night buffet. price was RM78 per person. everything was just great. there were duck, chicken, beef and all types of seafood you could ever think of. a pasta station. a curry mee station(?). chocolate fondue. ice cream. also a grilling section! its worth the price indeed. one star deducted for the staff as they were a bit rude and unprofessional, as in they weren't smiling to greet us. but would definitely return for the food though!Show less",4,Reviewed 8 March 2018 ,Tiffin Restaurant
"cwkcheeMelbourne, Australia",So average,We had buffet breakfast at the Tiffin restaurant in The Weil Hotel. A good variety of food but just plain and ordinary. Nothing jumps out to suggest ‘eat me’ or suggest a 2nd helping. Looks very tired ... needs a new life. Same food we had since it was opened several years ago ...Show less,5,Reviewed 24 December 2017 ,Tiffin Restaurant
SuetD2,Terrible service,"Service was bad by the manager Amirul. Arrangement for reservation was made wrong and no apology was made. The worst is he just ignore. Requested to add one more table but being rejected because the other tables was booked by a whole groups. But we find out, no bookings was made of the empty tables and only one table was occupied. How this kind of service can be made for this 5 star hotel. Food was good but being rated low because of this service. Keep on this “GOOD” service if still wanna get good rating.Show less",1,Reviewed 5 November 2017 ,Tiffin Restaurant
Frankie-YongMalacca,Great foods and strategic hotel in the city,I enjoyed my stay in Weil Hotel so much. I can shop as the hotel is located in the same shopping complex. Breakfast buffet served at Tiffin was great and quite delicious to the local taste. Initially I plan to just to sample the buffet food as I plan to go to the famous dim sum nearby but the buffet spread was so much quite delicious that I have to forgo the dimsum.Show less,4,Reviewed 1 October 2017 ,Tiffin Restaurant
CarolineC5375,Worst Choice...Never to go back again!,"I picked Tiffin for dinner buffet to celebrate gathering with my besties & to my utter shock it was such a bad choice of place. We paid RM70 and were served with choices like what we could typically get at any street stalls. Taste was average. The dressings for salad ran out several times n was not replenished until we had to call and alert the staffs. BBQ option was worst still...they served ikan kembung and it was not cooked well that when we teared off the foil all we got was the raw smell of the fish! There was a pasta corner and no staff, again had to call and wait. Deserts - among the common few deserts served thay had marble cake....seriously??? I can get that at pasar malam! Literally i only enjoyed the soup which tasted good n helped myself with 2 servings.I am a frequent traveller and this is my first ever worst experience with food at a good rated hotel. It a blacklisted buffet choice in my list & definitely would not recommend this place to anyone!!Show less",1,Reviewed 30 June 2017 ,Tiffin Restaurant
Ahmad Wafir S,Ramadhan buffet ,"Variety selection of food, drink & desert. Spacious and open concept. RM68++ for adult. For that ammount personaly i think it's fine because i dont put very high expectation. The bbq lamb outside is very attractive. Overall the food is not so great but not that bad. Taste is flat, not that good as it appear. Table management very bad as my table shared with other unknown guest. I saw one management guy from this hotel restaurant eat on this very busy time. What the hell are you doing. Cant you see this is very bad time for you to come and join here. Very hungry go buy outside or go to cafeteria. Dont come here and add burden to this restaurant staff. Show less",3,Reviewed 2 June 2017 ,Tiffin Restaurant
"CarolyninAsiaJohor Bahru, Malaysia",Yum Breakfast,We stayed at the Weil Hotel and breakfast was included I. The price. The range of food on offer was excellent and if you didn't want an egg from the selection on offer the chef cooks your choice while you wait. I chose scrambled egg - really delicious.Show less,4,Reviewed 31 December 2016 ,Tiffin Restaurant
"sohs843Singapore, Singapore",Average food,I ate breakfast here as it was included in my room booking. Variety is somewhat limited but was sufficient for my needs. Some will expect a wider variety. The food is tasty to my taste as I have eaten hotel food loaded with salt.Show less,3,Reviewed 3 October 2016 ,Tiffin Restaurant
"Pep GKuala Lumpur, Malaysia","Good coffee, OK cakes","We had coffee and cake here while waiting for our room in the Weil Hotel to be ready. Coffee is very good. Tea is from tea bags, so not great. Cakes (from the ala carte menu) just slightly miss the mark. The signature cake is the ""Pagoda Peanut Cheesecake"" (I was told the hotel belongs to the owners of Pagoda Brand Peanuts) - which was lovely, but could have been improved with added texture e.g. a biscuit base rather than the sponge base it came with. The Tiramisu cake was better - with real coffee, but lacks oomph as does not contain Amaretto in the sponge base. Note that this is also the restaurant they serve the buffet breakfast. Show less",3,Reviewed 27 April 2016 ,Tiffin Restaurant
arctanckReading,Awful seafood dinner buffet,"Went there because daughter wanted a buffet for dinner. RM68 nett for an adult. My daughter is under 6 so it was free for her. Okay, dive straight to the food. Seafood chowder soup was awful, more watery than a conventional packet mushroom soup. Fish pie, awful, most probably was made of powder form mashed potatoes. Cheap Dori fish was used in most fish dishes. And most dishes look hugely unappetising. Basically a lot of money for not a lot. Luckily it was free for my daughter otherwise I would be cursing even more! Underwhelmed.Show less",1,Reviewed 2 April 2016 ,Tiffin Restaurant
"ikram_mdKuala Lumpur, Malaysia",Good Breakfast - Would be Better with More Variety,"Spend the time at this restaurant for breakfast for several days. Even though the spread was rather OK, with both eastern and western breakfast meal were available, but after a few days the menu was rather the same. The quality was OK and the food is delicious however after few days with the same menu it started to get boring. Will be good for the chef to change their menu on frequent basis.Maybe a small issue, but would be good for the restaurant to have small plate to put the fork and spoon during buffet - currently there was none so everytime you want to get another plate, youhave to put the used utensil on the tissue/napkin which we need to use to clean us up.Show less",3,Reviewed 14 January 2016 ,Tiffin Restaurant
Tank1702,Breakfast Place,"Good spread of food, clean and comfortable dining experience. Could be a little pricey compare to other eateries in Ipoh considering the street foods! :)",4,Reviewed 5 November 2015 ,Tiffin Restaurant
"WHDericKajang, Malaysia","Nice ambience, excellent services but limited choice of food","Went on my birthday to have a quiet dinner with family. It was really a surprise that they gave a complimentary drink and a little dessert in the midst of the dinner. I must say that it was really thoughtful for them to do so.As for the food of the day, the Japanese section offers sushi, tuna sashimi, mussels, scallops and cuttlefish. Not much but just a little of something. Other than that, a few dishes that's worth mentioning is their roast beef, Thai-styled mussels, smoked salmon rolls and beef rendang. To be fair, the buffet line selection was moderate but the quality of the food is good. Ambience and the services was excellent.Show less",3,Reviewed 27 September 2015 ,Tiffin Restaurant
"munieeIpoh, Malaysia",Buffet spread rather disappointing,"There are a lot more to improve as they claim themselves as 4-stars. I would say probably 3.5 stars in terms of restaurant presentation. The buffet spread was rather disappointing on my recent trip to Tiffin. Guess it was meat night on the buffet. Dishes was roast lamb, rendang tok, beef stroganoff, lamb in indian style and beef stew. I think the executive chef or rather the F&B manager need to improve on the menu selections. As for the buffet line, call me typical but I do not think that appetisers should be place together with desserts. Nice cheeses and greens for salad but guests only discover them when they hit the desserts at the corner.Show less",2,Reviewed 18 August 2015 ,Tiffin Restaurant
"Bodeng_ZainiarKuala Lumpur, Malaysia",Nyonya cuisine,"Recommended by a friend...Arrive at 8.40pm, dish served 15 minutes after. Surprisingly very good because the dish cooked with fresh ingredients & very delicious. I ordered assam prawns, chicken serai, pucuk paku gulai lemak, assam curry fish fillet, beancurd & petai for 4 eating. The bill was RM161 for this kind of dish quite affordable compare to what we ate.The service by the waiter & waitress are very good & friendly. They will recommend the best dish & you wouldn’t regret.Show less",5,Reviewed 25 December 2019 ,Restoran Assam House
"tomcIP2345WMIpoh, Malaysia",Surprising good,"Just went there yesterday in Greentown Ipoh to try out the nyonya foods for a change. I ordered Kangkong veggies, Curry fish nyonya style, Lemon chicken and Chendol - a special sweet local dessert. If you haven't try nyonya foods, this is a place to dine in. The foods, Lemon chicken done just right, Kangkong veggies not spicy but tasty and the curry fish is their special delicacy, I suppose. I saw customers ordered the similar dish. The dessert is alright as long as you haven't tasted Penang cendol. Rumour has even reached my ear that the international star from Hong Kong Chow Yun Fatt had even savored this nyonya speciality.Show less",4,Reviewed 8 September 2019 ,Restoran Assam House
ip0h,Place for Baba Nyonya food,"This place speciality is baba nyonya food.The food is spicy  and delicious.You can get dishes of chicken feet,braised chicken,fish head curry,fermented fish cake etc.",3,Reviewed 3 October 2018 ,Restoran Assam House
cazzae88,Delicious halal Chinese food ,"Dined here as a group of 3. Ordered the assam fish fillet curry, battered squid and lemon chicken. The first two dishes were so delicious I'd definitely return and reorder them. The lemon chicken was just alright...I'd probably swap this dish with something else the next time i dine here. Overall, a great dining experience, with good food, service and ambience. Show less",5,Reviewed 15 September 2018 ,Restoran Assam House
sunnychuan,The food was fresh and a great value for the price.,So glad we tried this restaurant. It was everything the reviews said and more! I enjoyed a dinner here. The quality of the food was good indeed and the price is reasonable.,4,Reviewed 28 August 2018 ,Restoran Assam House
"E17_KJLondon, United Kingdom",Good recommendations,"There was so much to choose from so I took the waitress’ advice and ordered a fried chicken dish in a sweetish spicy sauce, and some green leafy vegetables cooked with garlic (sorry, I couldn’t tell you what they were). These came with steamed rice, of which you’re offered refills as you eat. The recommended dishes were really good, service was fast and friendly, and it was very reasonably priced. The restaurant is clearly popular with local families. Show less",4,Reviewed 31 January 2018 ,Restoran Assam House
josephaS2641ME,Awesome experience,"Went here twice with family and relatives with 4 small kids. Very fast efficient waiter to take order. Food taste good. Price is fair. Environment is clean. Friendly boss.

Surely will recommend to others. Surely will go again.",5,Reviewed 17 January 2018 ,Restoran Assam House
Kiara756,Everything was delicious!,We ordered the set for 9 to 10 pax. Nothing disappointed us. Everything  was so good! Desserts and drinks also yummy! Would definitely go again! Worth the price!,5,Reviewed 30 December 2017 ,Restoran Assam House
Jesspky84,Assam prawn is highly recommended,The Assam fry prawn highly recommended. Seafood was all fresh and tasty. However the Assam fish little bit too sour and diluted for me.,4,Reviewed 10 September 2017 ,Restoran Assam House
jasephine,Big portion and Tasty,"We stop by for dinner and ordered Curry Adam Fish Fillet, Sambal Sotong & Belacan Kangkung. Big portion serving and reasonable price. Rice are unlimited refill. Will return for our next visit Ipoh.",5,Reviewed 14 May 2017 ,Restoran Assam House
71qamarw,Delicious Nyonya food,"We chose Assam house after I checked trip advisor top ten halal restaurants in ipoh. We were not Disappointed. Since there were only two of us, we ordered the Assam tumis jenahak, house special tofu and egg foo Yong. We also ordered the herbal tea and Chinese tea. The serving size was good, more than enough for two. The Assam fish was tasty with lots of vegetables. The tofu had a nice fusion taste and egg foo Yong did not go wrong. My only complaint I did not have the space for dessert!Show less",4,Reviewed 17 April 2017 ,Restoran Assam House
ahlifiqiredawat89,Halal Chinese Food,Great restaurant to do a business discussion and meeting with a friend. the food also taste great. love all the food.,4,Reviewed 14 March 2017 ,Restoran Assam House
"kraziteAmpang, Malaysia",The best halal Chinese food,"The seafood is super fresh you can feel the sweetness n softness if the squid ,prawns and fish.i am well travelled and have eaten Chinese food in many parts of the world n found this is the best.assam prawns and Assam curry is to die for.service is fast as we went there off peak hours this is my second visit in 2 weeks n I live in kl.i have planned that every time I go to Penang or kedah this will be my pit stop including Weil hotel heheheh Show less",5,Reviewed 7 January 2017 ,Restoran Assam House
880jenniferj,Food delicious and very much like home cooking,Delicious food and reasonable price. Their dishes cooked in Assam House is very tasty. Favorite restaurant to come back every time we visit Ipoh.,4,Reviewed 24 December 2016 ,Restoran Assam House
LolaLinaMaradona,Good Restaurant for Colleague Gathering,Warm greeting from the Restaurant Crew once i stepped in the restaurant. The foods are super-delicious especially the Tamarind Prawn. This customer-friendly restaurant will definitely make us repeat our visit some other day for the next gathering!,4,Reviewed 30 May 2016 ,Restoran Assam House
"nhussin70Kuala Lumpur, Malaysia",Fabulous Food,"We had dinner there with 4 adults and 2 children. 6 gorgeous family style dishes and 6 drinks and the bill came to RM200.90 only. For us, that is really cheap for the quality of food that we had. The staff was super nice. One of the ladies even held the 3 month old baby that was with us, while her mum finish her meal. That is superb service by the staff. A wonderful experience. Show less",5,Reviewed 12 April 2016 ,Restoran Assam House
Rizanul,Makan,"This restaurant has a menu that is quite tasty and in accordance with the tongue of Medan. Tofu in the restaurant is also good, like in Sumedang",3,Reviewed 19 November 2015 ,Restoran Assam House
"travellingks8874Hulu Perak District, Malaysia",Will be back soon.,"Had our lunch here and the taste of all the foods which we have ordered met our expectations. We ordered Pucuk Paku Masak Lemak, Tamarine Prawn, Curry Fish Slice & Pandan Chicken and all were very tasty especially the Prawn. Food service was efficient although they had a group there as well and staffs was very friendly and helpful. Will definitely return. Show less",4,Reviewed 20 September 2015 ,Restoran Assam House
