Author,Title,Review,Rating,Dates,Restaurant
Kiwisnowbirds,A Raucously Busy Chinese Restaurant,"This restaurant seemed to be always busy the weekend we were here.  A typical Chinese decor, busy service and great food, they have an English language menu so you know what to order and how much it will cost.  Excellent value",4.0,Reviewed 14 May 2013 ,Hong Kong Noodle House
"Carolyn FHo Chi Minh City, Vietnam",Good food & cheap if you like it simple,I ate here three times and enjoyed my food each time. I went for the simple single plate options (veggies with rice once and szechuan chicken twice) and they were both reasonably priced with a good enough sized portion. I also thought both were delicious. It's an easy and quick place to get some food if you are staying near.Show less,4.0,Reviewed 15 April 2013 ,Hong Kong Noodle House
lisawScotlandscotland,Good value for money but service could improve.,"Popped in for a bite to eat on a recommendation from our hotel (Limetree). It took a little while to get served as we felt the staff didn't really want to approach a non local couple. Anyhow, we managed to get someone to serve us after about 10 minutes. Food was fine and was reasonable priced. Beer was a bit cheaper than average which was good. The place has a cafeteria type feel to it but was fine. Service could be improved as we saw a number of other tables struggle to get someone to notice them to serve them. Overall, it was an okay meal and to be fair, we would return.Show less",3.0,Reviewed 10 April 2013 ,Hong Kong Noodle House
"ibangirlPhoenix, Arizona",best char siew pork in town,"This restaurant is a regular place for my family to visit as it have good food, clean environment and good price compared to other restaurants in town. I prefer the one in Wisma Saberkas as it serve better food than the one in Padungan maybe due to different chef.Show less",5.0,Reviewed 9 April 2013 ,Hong Kong Noodle House
"FruitusDoha, Qatar",The best ribs in town,"Pretty average decor, about average service, but I've had some really great food in the place. The ribs in lotus leaf are some of the best I've ever eaten, the meat just falls from the bone and melts in the mouth. I'm always disappointed if they've ran out when I go. The other stuff on the menu is good too, and above average for Chinese places in Kuching. The toilets leave a lot to be desired but that's fairly typical of everywhere in Kuching. Overall I'd definitely recommend the place, and make sure you get those ribs, but don't turn up at 10pm and expect there to be any left.Show less",4.0,Reviewed 15 February 2013 ,Hong Kong Noodle House
TravelingFinches07San Francisco,Good Chinese food in Kuching in air-conditioned setting,"This was the best Chinese food that we found in an air-conditioned restaurant in Kuching within walking distance of our hotel. This restaurant is located on busy Jalan Padungan road on the edge of Chinatown. Since we are from San Francisco where the Chinese food is top notch, we had low expectations. We were pleasantly surprised by the good Chinese food at Hong Kong Noodle House. The service is good enough and pretty typical for a Chinese restaurant. The place can get crowded and noisy during prime times for lunch and dinner but its worth checking out if you want decent Chinese food in Kuching in an indoor air-conditioned setting.Show less",4.0,Reviewed 7 February 2013 ,Hong Kong Noodle House
"Yasmine_g-tEdinburgh, United Kingdom",サラワクラクサ,個人的にサラワクラクサが大好きなのですが、ここにあるAlfred Laksaが一番美味しい気がします！サイズは2つあります。濃厚ですがとても繊細で胃もたれしないスープ、トッピングも綺麗にされています。Show less,4.0,Reviewed 11 March 2020 ,Sung Heng Cafe
BellaNic,favourite breakfast place,Lots of choices. Price are reasonable. Open early in the morning around 7am till 2pm.  clean and neat environment.,4.0,Reviewed 10 March 2020 ,Come On Veggie Cafe
BellaNic,Breakfast and Lunch,We found great breakfast and lunch here. Great menu for breskfast. Quality of food 3.5/5. Varieties of veg food. Price mostly below rm10,5.0,Reviewed 25 November 2019 ,Come On Veggie Cafe
Jameshan73,Pricey,The price of their food is not fixed. It could get very expensive sometimes. Been there few times but at different location. Almost every one of them have their own pricing. Sometimes it could be expensive. I wonder why their price are not fixed and uniform. We are very much at the mercy of the PIC's mood that day.Show less,2.0,Reviewed 25 June 2021 ,Curry House
NURY888,Delicious ,"The food are delicious, especially the curry menu. But one thing that need improvement - no netting installed to cover the buffet line & we can see flies are everywhere, very unhygenic. Please improve on the cleanliness.",4.0,Reviewed 18 March 2017 ,Curry House
Gypsytwitchers,Great Indian Vegetarian Food,"Lunch there two days in a row. 
Self service for great vegetarian food from a buffet. 
Price is right as it is well out of the tourist zone.",5.0,Reviewed 23 December 2016 ,Curry House
Kiang Chiok S,Good Bak Kut Teh.,"Go Fun Kee  Bak Kut Teh . Great herbal tea pork soup with great varieties  of other dishes such as wine chicken, fozhou chicken, dry bak kut teh,  black vinegar pork leg. Have good variety of drinks with pearl mlik tea and fruit juices.",4.0,Reviewed 18 January 2017 ,Go Fun Kee
Mademioisella_Ayeen,Food and Drinks,"Rojak ayam just nice but the drinks is not nice and cafe should cleans the cafe , cafe so dirty... I dont like the environment.",4.0,Reviewed 17 November 2016 ,Kueh Fah Cafe
"JamesNjimKuching, Malaysia",Delicious Kuching's Malay Dishes,"This two-lot corner coffee shop served mainly halal dishes such as rojaks( chicken and noodle), curry noodles, Sarawak Kolo Mee, Mee jawa, beef noodles, bakso and fast food. The rojak ayam is highly popular and it has the semblance of the popular rojak kucei of Batu Lintang.Show less",3.0,Reviewed 30 July 2015 ,Kueh Fah Cafe
AChee74,Love the dumplings.. but flies..,"It is nice.. I really enjoy the noodles and the rice dishes there as well as the dumplings with great dipping sauce.

Sometimes there are too many flies there... The management needs to do something about it",3.0,Reviewed 5 November 2016 ,Big Sister Dumpling Cafe
"swim_jessKuching, Malaysia",Pretty Good,"The noodles prices on the ala carte is pretty much on the high side for RM6-7 per bowl. But the combo meals are quite worth it as you can choose the dumplings that you want and it comes with a free drink. The noodles was above average (I had the Beef Noodles which came in a bowl and was served piping hot) and the dumplings were pretty good (It had to be good enough after all the shop name features dumplings and not noodles).The environment is definitely a plus especially on a hot day - it is air-conditioned. Parking in the area is not too bad as well (We were there for lunch on a working day). Overall, I would definitely come back and dine here again.Show less",4.0,Reviewed 4 November 2016 ,Big Sister Dumpling Cafe
Stephen T,Korean dining restaurant,Worth to try this restaurant if planning to get a Korean dinner. Not to pricey and quite tasty. Try their Korean kimchi.,3.0,Reviewed 11 November 2019 ,Haeun Dae Korean Restaurant
"swim_jessKuching, Malaysia",Hidden Gem,"This is one of the 4 (if not mistaken) Korean Restaurants that isn't a chain - something which Kuching lacks especially when there are so many Koreans here. Overall, the food here is very affordable and tasty. Service wise was good but just a heads up, they don't really speak English! Either Mandarin or Malay?During our visit we had the bulgogi beef set, fried cuttlefish with korean chilli sauce (loved this) and the dolsot bulgogi. We had an additional fried tauhu which was too big of a portion considering the set comes with small portions of it. Will definitely come back here again.Show less",4.0,Reviewed 18 October 2016 ,Haeun Dae Korean Restaurant
NABAJIT280,Great Taste of Japanese food.,"We went there on 28.05.17, have tried, Samon Maki, Salmon Don, Torikatsu Curry Don & seafood Fried Rice. Great Taste with great environment. Japanese food lover must try.",5.0,Reviewed 30 May 2017 ,Mittsu-Hoiru Japanese Restaurant
"NanthiniBalakumaranIpoh, Malaysia",Very unsatisfactory ,"Tried it for the first time as the deco and menu loooked interesting. However problem started when we wanted to order , as we ordered the staff said some of the things on the menu they didn't have. So had to cancel and reorder a few dishes. When the dishes came , another disappointment. The eel sushi had a pathetic piece of eel on top with the egg and rice in generous portions. Salmon was not fresh. Overall a regrettable experience , overpriced and poor quality. Only good thing is Deco is a plus point. Show less",1.0,Reviewed 12 January 2017 ,Mittsu-Hoiru Japanese Restaurant
"Ayla_KosmonovaKuching, Malaysia",Quirky japanese food joint,"A nice surprise and intimate enviroment compared to the 2 sushi chain restaurant at Vivacity. Interesting decor, lots of choices at competitive prices. Ramen burger was unique but to me it has no distinctive taste/aroma because of too much mayo. Grilled salmon with shitake mushroom is a must try!Show less",4.0,Reviewed 4 January 2017 ,Mittsu-Hoiru Japanese Restaurant
AChee74,The noodle burger is interesting,"Was there for dinner, and like I say, the noodle burger was very interesting and nice. Had the curry katsu as well, but it was not that nice.",3.0,Reviewed 11 September 2016 ,Mittsu-Hoiru Japanese Restaurant
Markk9999,Worse ever dinner!,Wait 1 hour for our meal. Had to get our own chopsticks and plate even. Blame us for the long wait when actually they are the ones who that a mistake on our orders. Very poor service.,1.0,Reviewed 2 December 2019 ,Pho Master Vietnamese @ Vivacity
"AdrianAdy66Kota Kinabalu, Malaysia",Looks promising. Bad delivery,"The restaurant looks promising.Food was decent but below par.Service was a shame - Why would you highlight a set meal but serve the dessert first? and went on to blame the customer for not requesting the dessert to be served last?for me, that is a very big fault!Show less",2.0,Reviewed 11 October 2019 ,Pho Master Vietnamese @ Vivacity
lobong,Best Vietnamese Food at this price point,There is not many Vietnamese restaurant in Kuching and this is definitely one of the best. Pho and comtam (broken rice) is their specialty you should really try the Pho Specials and the pork ribs rice plate. Coffee is genuine Trung Nguyen served with coffee filter. Love it.Show less,5.0,Reviewed 25 August 2019 ,Pho Master Vietnamese @ Vivacity
"1473tjbaru2Kuching, Malaysia",Best Vietnamese Food in Kuching!,"Brought my parents and nephew for a dinner last weekend. The service was excellent although there was a dinner crowd that night. We were handed nicely-designed menu and an order sheet which we have to write our order. Flipping through their menu, they definitely serve the most complete varieties of Vietnamese cuisine! We ordered their signature pho and Vietnamese coffee, pork chop rice, fresh rolls and banh mi. The pho was excellent and comes in big portions of beef slices, beef cuts, beef balls. Taste was authentic and the broth was tasty. The coffee came in dripping filter, and the powder was from Vietnam and that explains the aroma that was different from local coffee. The pork chop rice was served with egg-pork patty as well. Fresh rolls came with a special sweet and spicy peanut sauce. The prawns and vege wrapped inside were fresh. Their banh mi is a definite must-try! But we would prefer it to be cut in half before serving as the baguette was quite big.The walls are decorated with decorative motifs, and some Vietnamese straw hats. The place is clean and well-kept. Overall, would recommend to people who like Vietnamese food, absolutely the best in Kuching so far.Show less",5.0,Reviewed 30 July 2019 ,Pho Master Vietnamese @ Vivacity
AChee74,Nice,"One of the more authentic Vietnamese food which one can find in Kuching. Located in the Viva mall top floor.

Had their Pho and also their Ban Min. The Ban min is really nice, soft buns and great chicken patty.",3.0,Reviewed 24 April 2019 ,Pho Master Vietnamese @ Vivacity
Wliching,Very rude service!!!!,I went there and lined up to wait for my turn. When it was about my turn I went to scan my sejahtera. One female worker yelled at me and said: you just came? You line up!!! I will never ever go there again! Showing no respect customer at all!! I don't spend my money to let such rude worker to humiliate me!Show less,1.0,Reviewed 9 August 2021 ,Country Kitchen
iisechewMalaysia,Kuching's Unique dishes Served here,"Kuching has its authentic Chinese dishes that I've never seen anywhere else. I happen to enjoy coming to Country Kitchen, which does an amazing job in preparing these unique dishes. They serve Chinese-Style Economy Rice, in which the number of patrons they receive every day displays how loyal customers because of good food. Of course, some say that food here is pricier than average - but I don't mind paying a few Ringgit more for a satisfactory culinary experience. Some unique dishes I'd love to highlight are:-Malichai with egg (the green vegetable made of leaves and fried with egg)-Kachang-Ma Chicken (Chicken dish prepared with herbs that I've never tasted before. Really good stuff)-There's this chicken in some red gravy (it's not tomato paste btw), I don't know the name, but locals really love it.Show less",4.0,Reviewed 21 September 2020 ,Country Kitchen
eugenethung,Cold Food and Unfairly Charged,"The dishes were served cold. When paying the price was determined not based on the price list but the mood of the cashier: I had ordered 4 vegetarian dishes and paid RM7.50; but a friend paid the same price for a fish and meat, and 2 vegetables.Show less",1.0,Reviewed 27 February 2020 ,Country Kitchen
"K5224MTjennyLondon, United Kingdom",Rude staff,"Don't bother going if you're a tourist, you won't be made to feel welcome, at least I wasn't. I love to support local businesses while backpacking but my advice is to visit one of the many other local places in the area. A waitress was incredibly rude to me last night. I politely asked her if it was self service or if they plate the food for you as it wasn't obvious to me because of the layout. She laughed in my face then grabbed a couple of the other staff while continuing to laugh at me. Then while I was eating she kept looking over and smirking at me then typing on her phone. I wish I'd have left instead of eating there as it ruined my meal and my mood. Please treat people with a bit of kindness in future, especially if they're on their own - it made me feel very uncomfortable.Show less",1.0,Reviewed 21 May 2019 ,Country Kitchen
"CFEIIIAustin, Texas",Great smorgasbord Lunch,"We stopped in for lunch here and had a pretty good meal for a great value. Fish, chicken, veal, pork, half a dozen vegetable offerings, plenty of rice and noodles. The crowd had pretty much filtered out when we got there, but you could easily see that this place is popular with both locals and tourists.Show less",4.0,Reviewed 6 December 2018 ,Country Kitchen
"Csaba FBudapest, Hungary","Delicious food, inexpensive","When you see a long queue in front of a food stall, it always means you must join in, and Country Kitchen always has long queues at lunchtime. The food is very tasty, lots of options, and the prices are very reasonable. If you wan to avoid the queue, go before 12 or after 1 pm.Show less",5.0,Reviewed 14 May 2018 ,Country Kitchen
Dariusz C,Great local food,"I highly recommend the place for lunch. The food that is served here is really tasty. There is a wide variety of dishes to choose from. Besides, it is really cheap - for lunch for two persons we paid 17 RM (including drinks). I recommend the place as it is really good on its class. Show less",5.0,Reviewed 17 April 2018 ,Country Kitchen
812ewaw,Delicious food,"Food was really nice, although was not hot but warm food - exactly what we needed in the hot day! Highly recommend!",5.0,Reviewed 17 April 2018 ,Country Kitchen
"Jenny PAlice Springs, Australia",Popular Local lunch spot,"We had been looking for a place for lunch and as soon as we saw the food displayed here we knew this had to be the one. Fast food as it's known in Malaysia has many dishes ready cooked served with rice, so meal is instant. But you can also order items from the menu here. We arrived just before midday and it was not too busy. By 5 minutes past midday there were queues round the block of office workers waiting to be served.Food is very tasty, plenty of veg options and cheap. The café has indoor and out door tables which fill quickly at lunchtime. Very much a family affair with several generations serving the crowds.Show less",4.0,Reviewed 4 March 2017 ,Country Kitchen
"amyyberriesKuching, Malaysia",cosy cafe,"ordered hot latte and mocha for the drinks. very well-served with chocolate butter cookies. tried the nutella with peanut butter fillings cheese-cupcake ( i can't remember the name. sorry), it was beyond my expectations! the soft creamy texture totally will melt your heart! I will definitely come again for it! nice place to chill with friends, your love ones and family. oh they even have kids corner, well it suits the name of the cafe well ;)Show less",4.0,Reviewed 6 March 2016 ,plygrnd
"mahri2019Kuching, Malaysia",Delicious!!!!,"Haaa .. it's delicious. There is a great variety of special foods, the most special is MEE UDANG GALAH ,NASI AYAM PENYET BAKAR , NASIK G PAPRIK.. Must be ""belalak"" said the Sarawakian. Open until late at night with canai bread, chicken rice, fried rice, fried noodles Show less",5.0,Reviewed 4 February 2019 ,Dayang Dapur
CFEIII,Good late night Asian food,"We stopped in here for something to eat, had chicken noodles and also a seafood noodles.  We took away, but you can eat there too.",4.0,Reviewed 16 January 2019 ,Dayang Dapur
"cyrildasonKuching, Malaysia",One of the best Thai places in town,"Been here three times, and it is always an experience. Staff is incredibly nice and polite, and they even entertained my 1 year girl.Food is good. Love the Red Tom Yam, Midin Salad, and Butter Sea Prawn.Fresh drinks are fresh and not added with much water. Price is a little high, but it comes with the quality.Show less",4.0,Reviewed 27 December 2015 ,Awet Thai
Swee Hiang P,Fried Hand Made Mee with Sumptuous Dishes,"A higher end Chinese restaurant with well cooked dishes, long beans, kailan vegetable, meats, soup etc. The fried hand made mee (noodle) with generous char view (barbecued pork) is the signature dish, if you don't go for rice.",4.0,Reviewed 13 December 2015 ,M.T.C Magic Cook Cafe
"KakGoenBintulu, Malaysia",Banyak menu,"Dengan variasi yang bermacam-macam dan harga yang cukup terjangkau, dan rasanya yang enak. Sangat disarankan bersama teman atau keluarga.",4.0,Reviewed 4 December 2015 ,Tar-Zen Food Centre
"cyrildasonKuching, Malaysia","Not too big, but not too small","Choice Ria is my preferred place to shop simply because it houses most major household needs, but is not too big, you get tired when you shop.Nonetheless, recent development around the area has caused parking to be quite scarce, although Choice Ria has been able to maintain its prices to be affordable.The staff are also friendly.Show less",4.0,Reviewed 10 May 2015 ,Choice Ria
HO D,Normal chicken rice shop,Could be a problem if the shop is full. The chicken could be better and rice could be improved. There is no character in the food here. Price wise just fair and portion size questionable. Service can be better if staff practices efficiency and courtesy,3.0,Reviewed 12 July 2017 ,Supreme Chicken Rice
fsenada,Quick dinner,Happened to be in the vicinity. Drop for a quick chicken rice set. Presentation was good and chicken was quite pleasing. Service wise was okay.,4.0,Reviewed 3 May 2015 ,Supreme Chicken Rice
AChee74,"Sorry, not there anymore","It use to be there before, but it is no more there. When it was there, they had served very good laksa before.",3.0,Reviewed 8 November 2016 ,Only Mee
"HungryLilTravelbugToronto, Canada",Great food at the airport!,"So used to airports back home in Canada where food is overpriced and doesn't taste good. We ordered two noodle bowls and two drinks for under 30 MYR. While both bowls of noodles were great, I especially loved the curry laksa. So glad to find a place to satisfy our stomachs right after a long morning of travelling.Show less",4.0,Reviewed 21 April 2015 ,Only Mee
paulyny2017,Old time favourite,"One of the best beef noodle shop in Kuching. Personally love the seaweed because it is soft yet chewy suitable for old people and kids.  Would recommend to try their century egg with toufu, Taiwan sausage and dumplings too.",4.0,Reviewed 10 August 2017 ,Jade Pot
"AChee74Kuching, Malaysia","Still good, but not great",This used to be one of the best Taiwanese food shop around Kuching. They have been around for more then 10 years. The main shop is in the city.The size of the portion has shrink a bit but it still taste the same like before. Loved the pork chop rice with egg.Show less,4.0,Reviewed 25 April 2016 ,Jade Pot
DT663,Portions shrunk,"It's been a while since my last visit. When we went recently, was rather disappointed that the portions seem to have shrunk. At their current pricing and portion size, there are other options in town.",3.0,Reviewed 28 February 2016 ,Jade Pot
"RajahPutihKuching, Malaysia",Terrible experience,"I came with a friend to try the place out only to be more than disappointed. The food is substandard, tasteless, comes in small portions, poorly presented, and takes a long time to come even though the shop was half empty. The drinks were what my friend and I agreed and described as stale or bland. The price was average but for the quality of food, it was absolutely not worth it. The place had a terrible smell to it. I ended up sitting outside in the haze (API is above 100). Tells a lot, we'd rather sit in the haze than in air conditioned stink.The quality of service was also really poor.I can only rate this 1/5 but if I could, it'd really be a 0/5.Show less",1.0,Reviewed 14 September 2015 ,Jade Pot
angelina1994,Bad hygiene habits (?),"The foods are delicious especially the pork ride and the beef noodles. Until one day when we parked behind the shop, we saw them washing the plates and pans on the road.",2.0,Reviewed 8 June 2015 ,Jade Pot
87tin,good meal of rice & pork chop,average surroundings and food. best is the rice & pork chop. =) will come only when asked by friends or in a group.,3.0,Reviewed 19 February 2014 ,Jade Pot
"James WKuching, Malaysia",Taiwanese goodies,"I used to go to this restaurant quite often for lunch with my wife. As mentioned by others, the dumplings are good. I also like the spring onion pancake as well. The beef noodle soup is a bit tasteless to me, no way near the great taste of Vietnamese pho that I had in Hanoi. The service is 5 stars though. There was once I did not have any money on me and the owner told me to pay him anytime later. I quickly went to ATM to get cash and paid him immediately after my lunch.Show less",3.0,Reviewed 5 August 2012 ,Jade Pot
Veronica W,My food places,"We love how it's opened the whole day except Monday. My favourites have always been the dumplings, the Taiwan Pot Tanghoon and their teas - real nice!",4.0,Reviewed 16 July 2012 ,Jade Pot
Fruitus,Good food done quite cheaply,"Like quite a lot of the things on the menu, the dumplings are great and the Mexico chicken ( not sure what's Mexican about it, but...) is good too.",4.0,Reviewed 26 June 2012 ,Jade Pot
Fruitus,Good food and value,"Ive eaten here quite a lot, most things I've had on the menu have been good (the dumplings are still my fave though) and it's good value for money too.",5.0,Reviewed 24 April 2012 ,Jade Pot
Sushsi,Reasonale place to have a quick and quiet meal,I love the spicy beef noodle. One of the places that I will visit when I am in the mood for certain favorite food.,3.0,Reviewed 1 January 2012 ,Jade Pot
"oal151Kuching, Malaysia",Good for a quick lunch,The soup base for the noodles here tend to be a bit spicy and salty. The pork chop noodles is a hit with kids and so are their bubble and various flavoured iced teas. Their taiwainese panfried chives or cabbage dumplings are probably the best in Kuching. This is good for a quick lunch as food is served within a few minutes of our orders and the atmosphere is a relaxing one as you partake in your food with wind-chimed music being played in the background.Show less,3.0,Reviewed 23 November 2011 ,Jade Pot
Inn Inn W,Good home dining feel ,"Simple & nice environment. Service staff is sincere, friendly & well mannered. They know to recommend food to customers & always ask for feedback. In overall, you'll feel comfortable, feel like a personal home dining experience at this restaurant.",4.0,Reviewed 11 December 2014 ,One Roof Cafe
"marqyJakarta, Indonesia",Very recomended,"Kami menyukai hampir seluruh dishes yang dihidangkan disini, terutama untuk makanan khas Melayu yang sangat terasa lezat di lidah kami semua. Tempatnya yang nyaman, pelayannya yang cukup ramah, dan tampilan makanan yang menggugah selera, semuanya memberikan kesan cukup baik bagi kami, sehingga apabila kelak kami berkunjung kesini lagi, kamj pasti akan menyempatkan diri untuk makan disini. Dan pula dikawasan Jl. Padungan ini sangat banyak tempat makan yang kelihatannya juga lezat, sehingga bagi para traveller yang hobi berwisata kuliner dapat dengan puas mencoba segala jenis dan aneka makanan didaerah ini.Show less",4.0,Reviewed 29 October 2014 ,"Homecook Padungan, Kuching, Sarawak"
arfayunus,Come here at your own risk,"The service is really bad. Waiters are very rude and it took them forever to come and get our order. Waved at them few times but when they saw us, they simply looked away. After taking order they simply walk away.Their only saving grace is the nasi ayam penyet but then again, it's no different from other ayam penyet. Come here if you are really hungry and not familiar with places in Kuching.If you know other places, please go there, not RJ ayam penyet.Show less",1.0,Reviewed 2 May 2016 ,RJ AYAM PENYET kopitiam
sandgr0per99,Authentic food,A very interesting setup and very nice banana fritters. The nasi lemak is also recommended. One of the best malay food restaurant.,4.0,Reviewed 28 February 2016 ,RJ AYAM PENYET kopitiam
sbak85,still as good as the first time I went here,"I like the RJ Ayam Penyet set, its really delicious.
I think its as good as the first time I went here in 2012.",5.0,Reviewed 24 February 2016 ,RJ AYAM PENYET kopitiam
ckymel,unsatisfactory cooking,"We ordered Nasi RJ Ayam Penyet, Sup Raja, banana cheese, and toasts for dinner. Banana cheese and toasts were okay. But the fried chicken of Ayam Penyet tasted like it was fried multiple times, too dry. No 'sup kosong' was given. The beef of Sup Raja was too little and tough to chew on. The decor and interior design was nice though. Usual standard price for a 'hipster-feel' kopitiam. Show less",2.0,Reviewed 12 January 2016 ,RJ AYAM PENYET kopitiam
Oh_HaNi,Tasty!,"Highly recommended. Full of people
The food is tasty especial ayam penyet and sotong penyet. 
Price is average. 
Suggestion: upgrade on hospitality :)",4.0,Reviewed 28 May 2015 ,RJ AYAM PENYET kopitiam
WDYF,Food,"Things have changed over the past 3 years from excellent to poor. The original ""Ayam""; that portion of chicken used 3 years ago was very specific, tender and moist, with combination of perfect spices and herbs. It was purely tasty with matching perfectly blended sauce. As of today, I cannot recommend this place- better go to KFCMy friend said;The Ayam Penyet and Ayam Bakar is terrible. Because it is deep fried until the moisture is gone; food is hard and not soft. Maybe they have changed the chef.Show less",2.0,Reviewed 2 February 2014 ,RJ AYAM PENYET kopitiam
AnnieTeo,A country night out in the city,"The village styled terrace. The food was good too. 
We were therefor a family party with a band. We enjoyed a splendid time.",4.0,Reviewed 2 September 2014 ,Mangotree Bistro Kuching
HafizWahap,Tasty but overpricey,"Overall, food was tasty, and the thai style was very nice. The surounding was nice and service also good. However, the price was a bit high, two jug of sirap bandung cost rm50. Thats a crap for me.",2.0,Reviewed 24 November 2013 ,Mangotree Bistro Kuching
"skbongKuching, Malaysia",Well presented Thai restaurant,"I like Thai style cooking, especially lemon grass added dishes. Mangotree served one of the best tom yam soup in town. I was there since the change over from a Japanese restaurant so I will have to say they might need some renovation to make it more ""Thai like"" rather then the original Japanese feel. Overall, a good restaurant with good services and good food.Show less",4.0,Reviewed 25 June 2013 ,Mangotree Bistro Kuching
"FadzrinaPenang Island, Malaysia",All is good but the host could be a bit more friendlier,"The food is soo good and affordable. We went there 2 days in a row for the good food and the ambience. The setting was all like tropical and stuff, it was a cosy place for family time for me. It wasn't that easy to find the place but it was worth it. Everything about this place is good except for the host and workers that wasn't too friendly, no smiles and when we ask for extra tissues or to refill the food, they hush and show the frustration face. Maybe they should work on people person skills. Other than that its all good.Show less",4.0,Reviewed 9 July 2013 ,Garden Steamboat
"IskandarsyahismailAmpang, Kuala Lumpur, Malaysia","Rude cashier, forget it!","Visited the outlet last night during our trip to Kuching.We asked for extra table to accommodate our big family but the cashier refused. Only after my brother-in-law argued with her, we were allowed to get another table.She really spoiled our mood after long day attending relative's wedding in Kuching. This is the last time we will be here.Show less",2.0,Reviewed 13 December 2014 ,Supreme BBQ Steamboat
"vivienatengKuching, Malaysia",supreme BBQ steamboat,"I was here for the first time after being invited by a friend. there are wide variety of food to chose from whether you want to steamboiled or fried. After 1 round i was full but my friend kept on going.for saturday night, come early cos very limited parking due to night market and shopping mall nearby. good location also to exercise or walking in the shopping malls and many things to see after your full tummy.Show less",5.0,Reviewed 20 June 2014 ,Supreme BBQ Steamboat
"Henk MVlaardingen, The Netherlands",Lunch at the beach,"Elements Restaurant is embedded in the Damai Puri Resort, next to the Permai Rain-forest Resort and the Sarawak Cultural Village on the Santubong coast. The restaurant is on the beach and pool side of the resort and is housed in a circular part of the building. Around the restaurant is a porch; some years ago, when I was there, tables had been placed on the restaurant porch, but I was told that due to the heavy rains last December, this outside terrace was discontinued. Some steps from the restaurants on an adjacent porch were tables and chairs under parasols and palm trees, close to the beach. When we asked the staff, it was possible to have restaurant service there. So we could have lunch at the beach after all. The service of the staff was OK, a bit slow, but they had to cover more distance of course. The Tiger beers were large and cold and the setting was ideal under the palm trees with a view of the bay. The food quality was a bit mixed. Regarding Western food, fish and chips: The fish was delicious, but the French fries were lukewarm and soggy. Regarding the Asian food I had the next day: The did a delicious Salmon fried rice. So my advice for visitors of Elements: Stay with the Asian dishes. Elements restaurant is to be recommended when you are in the vicinity of Damai Puri, for instance when you are staying in the neighboring Permai Rain-forest Resort or have visited the Cultural Village.Show less",4.0,Reviewed 11 April 2013 ,Elements
"VinceYjwSarawak, Malaysia",This establishment is no longer operating,"Called the number as listed & the receiving end greeted with ""Bla Bla Bla"". I asked if Living Room is under the same management of Bla Bla Bla, he said yes. Apparently the number is linked there but still the receiver took our reservation for 5 pax. Funny thing is upon our arrival at Living Room, the gate was closed!So, off we go to Bla Bla Bla which is just 2 shops away & as expected, my name was on the reserved table. There is nothing to talk about a Living Room now.Is it under renovation?Show less",2.0,Reviewed 13 September 2016 ,Living Room
"fsenadaKuching, Malaysia",Nice ambient...,"We booked this venue for our Reunion Dinner. The main reason was that we can have the whole place to ourselves and the requirement is 20 people and above. The place is pretty cozy, romantic and feel homely with all the setting of a home, I guess that's how it got it's name ""Living Room"". Food and beverages came from The Junk since it is under the same establishment. For those who wants to have alcoholic drinks, there is a bar at the midway of the room itself. We had a great time there and enjoyed some much.Show less",4.0,Reviewed 11 May 2015 ,Living Room
PerthSpray,Completes the Trifecta,"This place along with Bla Bla Bla, and JUNK, and the best restaurants in Kuching for cutting edge new age food in funky surroundings. All at a good price and great atmosphere. Go to all 3 if you get a chance.",5.0,Reviewed 14 April 2014 ,Living Room
"Steffen KStuttgart, Germany",A bit hard to find,"We've read some reviews about the living room and wanted to give it a try. Another source told us, that this would be a wine bar also, but it is definitively not.First of all finding it is somewhat tricky. It is located between the entrance of the ""Bla Bla Bla"" and ""The Junk"". But this seems to be the back entrance as we nealy walked through the kitchen to get to the tables.The other entrance passing the fountaine does noz have a sign unfortunately.When we saw the card, we werr wondering why it said ""Bla bla bla"" restaurant. We asked the waiter and he said that they share the menu. Also payments afterwards was done at the Bla Bla Bla.The service was not the fastest but the food was good and also the wine. Although we imagined a bigger choice.Show less",3.0,Reviewed 17 June 2013 ,Living Room
Newfie013,Closed...still?,We were in Kuching at the end of December for 4 days and it was never open.  There was no sign to say why or if it was going to reopen.,1.0,Reviewed 4 January 2013 ,Living Room
Mike Y,This place is a joke,"Nothing great, food variety is limited, lots of mozzies, service is poor, deco is quite nice but very dark. I wonder if there is dirt in my food.",1.0,Reviewed 19 December 2012 ,Living Room
chombard1,Closed and Locked Up,In mid- May it had it's roller door down and looked very closed for some tome - ate at The Junk,1.0,Reviewed 3 June 2012 ,Living Room
KR_EDINBURGH,Good pizzas,"One visit, very good - pizzas much better than pizza hut (the only international chain in town) 2nd visit, actually forgot to serve my dish :( says it all..",3.0,Reviewed 6 April 2012 ,Living Room
Fruitus,One of my favourite places to eat in Kuching; please open again,"Sasly been closed for a while, please open again as it's one of my fave places to it in Kuching. The ostrich rolls, the midin, the pizzas, all great.",5.0,Reviewed 5 January 2012 ,Living Room
