Author,Title,Review,Rating,Dates,Restaurant
tinamaureen,Singapore murtabak,I love the Singapore murtabak. Delicious and like nothing i ever tasted,3.0,Reviewed 18 July 2012 ,Tepian Tebrau
HanimZain,"Good ambience, even the busking was pleasant",I love the seafood choices and exotic concoction of drinks,4.0,Reviewed 4 June 2012 ,Tepian Tebrau
angeltulip,Good place to dine,Chinese dim sum restauant. Small and over crowded. Reasonable pricing and food is good. Recommend the wat dan hor fun. The hor fun with the wok hei taste.,4.0,Reviewed 31 January 2020 ,Dragon-I
jared_chelstone,The quickest peking duck in town,"Whenever I walk past and smell the roasted duck I have to dine in, the set ouch is reasonable prices and for what you pay for it's always worth it, kind staff and great food.",5.0,Reviewed 29 December 2019 ,Dragon-I
VLim6115,Re-visit after the renovation,"This one has gone high end with offering of roast duck in the menu.
We were disappointed with the food and were surprised that the soup served was not hot. We complained and they brought back to re-heat.",3.0,Reviewed 24 December 2019 ,Dragon-I
"Melody166Singapore, Singapore",Drop in standard ,My go to restaurant in city square but the recent visit seems to suggest that their standard has dropped. We ordered a claypot dish and fried rice and everything was salty and oily. Not sure if it’s due to a weekday evening and crowd was Low thus their quality seems to drop. Hope they can improve their standard again to attract more crowd back. Show less,3.0,Reviewed 10 December 2019 ,Dragon-I
Littledotman,Peking Duck,I feel like being cheated when order the Peking roasted duck. Cut only a few slices. There rest of duck meat said make fry noodle. It was disappointed that only so little noodle and meat. Where were the rest of more than half duck gone? Gone to other table serving? Only one I can describe this shop. 黑店！I rated you negative star. Not zero star but negativeShow less,1.0,Reviewed 22 November 2019 ,Dragon-I
jenny c,Food and service,"Service crews are very professional.
Pecking duck can be improve. 
The meat was sliced too thick, less crispy on skin because too much fats. The authentic versions of the dish serving mostly the skin and little meat. The pancakes not thin enough.",4.0,Reviewed 21 November 2019 ,Dragon-I
"MOUSE ASingapore, Singapore",Service and food quality has dropped,"This is one of my favourite restaurant when I go city square JB. So I considered I’m not regular customer since I visit JB about 5-15 days in a year. But I always make a point to have at least one Peking duck meal when I go JB. Service not as good as in the past, not sure was it due to less customers so waitresses were chitchatting with the Chef cutting the Peking duck nearby table that we have ordered. As I was worried that extra water drops land on my duck, since waitresses not wearing a mask, only the chef does. We ordered a whole Peking duck. But the size shrink when I compared to my last visit in KL and JB. I base on the drumsticks size and the portion of meal cut out from the duck that’s served to our table. I selected the noodle with shredded duck soup and the vegn sharkfin eggs. The noodles not much but we still find ok since only 3 of us. But I barely find much shedded duck in the soup. The egg dishes was over cooked, totally dried. I didn’t even find one strip of the vegn sharkfin ( I saw a lot the last time). We ordered pu er tea as we need it cold, they were pretty good to provide us with a ice bucket and refilled when the ice melted into water. This part of the service I find pretty good. Surprisingly as it’s 1 week before autumn festival (moon cake period), they do sell but no recommendation from staffs. But you can see a big fringe in front the entrance area. So we didn’t bother to enquire since no efforts for them to recommend. We paid around myr200 for the dish and tea. We didn’t take up their side dishes. So I didn’t find the price worth since the duck meat seems like than a debone chicken. I didn’t see the leftover for the duck on the dishes.Hope they will QC on the duck size and remind their staffs not to chat around the Chef when he’s cutting the duck in front of customers while he doesn’t have to keep continue the chat with them. I was close to ask the staffs to stay away from the duck for hygiene sake.Show less",3.0,Reviewed 25 August 2019 ,Dragon-I
Richard_Heng,Will be back!,"Had a quick lunch at this restaurant, we only ordered 3 dishes. All are pretty tasty.
Services from the staffs is very good, no complain. Tidy, clean restaurant.

Will be back next time to taste the Peking Duck, looks good (other tables).",4.0,Reviewed 23 August 2019 ,Dragon-I
ZhaoXiuMei,Yummy dim sum,"We were there one weekend. Place looked busy but service was pretty fast. Staff were friendly. Food was good and reasonably priced.
Will come again.",4.0,Reviewed 8 July 2019 ,Dragon-I
Minxminxmin,Good food! Great variety! ,I really enjoyed the tofu soup where the tofu was shaped like a flower. The pei king duck was sliced in front of us and had a audible crunch. Overall a good place to have a Chinese meal!,4.0,Reviewed 11 May 2019 ,Dragon-I
MatthewN1842,good place for chinese food,a good place for chinese food craving. decent pricing also. xiao long bao is a must to order i would say.,3.0,Reviewed 10 July 2018 ,Dragon-I
"GSK_PharmaSingapore, Singapore",Nice Chinese Food!,"If you love Chinese food such as fried rice,dumplings,roasted delights,this restaurant is definitely a place you should visit with your friends or loved ones.Prices are slightly expensive but if you consider the nice air con environment which you enjoy the food and chatting with your friends,it is worth the go!Show less",4.0,Reviewed 10 July 2018 ,Dragon-I
RaymondTan1014,Good for Chinese food,"Good for Chinese food, frequent by Singaporeans but maybe a tad expensive for Malaysians. 

Order the tea, as it’s really good. The fried rice and seafood claypot is quite underrated!",5.0,Reviewed 23 June 2018 ,Dragon-I
yeomaylin,Feel thirsty after meal,"They have tim sum, noodles and Chinese dishes. Food is average. Ambience is good and service is fast. However after meal, you will feel extremely thirsty and it shows that their food has lots of MSG.",3.0,Reviewed 18 June 2018 ,Dragon-I
fire-tower,The food is tasty,"We have previously chose other eateries over this but decided to try the food one Thursday afternoon. We ordered the fried egg plant and fried chicken set lunch, and the noodles with chicken soup.To be honest, the food does taste good although we had found it oily. Also, the soup and chicken portion that came with the noodles was extremely “economical”. Nonetheless, the food is tasty. Strangely, the eatery does not accept credit cards if the bill is less than RM50. Show less",4.0,Reviewed 4 May 2018 ,Dragon-I
aaong86,Disappointing,Their xiao long bao's skin was a bit too thick. The la mian was average. The pork which came with the la mian was tough. There is lots of room for improvement.,2.0,Reviewed 15 April 2018 ,Dragon-I
"lancetaySingapore, Singapore","Lack of taste, quality and service","I visited this outlet according to the recommendation of the food bloggers, but was left with a price tag of RM142.60! I was disappointed with the foods.Vegetables with beancurd were tasteless, bland and it's lack of seasoning, I bearly continue to eat after the first mouth and it cost me RM28. The Hokkaido ramen was the worst noodles I tasted so far. Noodles were not homemade but were written homemade on the menu. The favor that burst in my mouth was the braised pork belly, the hard-boiled egg was overcooked. Xiao long bao is not freshly-made I can taste the hardness of the meat that it had been in the steamer for some time. I had Mango Sago for dessert, there is red bean glutinous rice ball in the dessert which is totally wrong. Both elements don't evenly match.Overall service was not up to standards, the waitress has no experience with food knowledge, Manager had lost his direction instead of running the operation, his role had become the host and cashier. Dragon-i had the most creative name but serves food that was worst than a hawker centre. Definitely will not even intro to any of my friends after this experiences!Show less",2.0,Reviewed 14 April 2018 ,Dragon-I
"MKMKMK246Singapore, Singapore",Excellent service,Happened to pass by Dragoni. The wait wasn't too long. The staff regularly updated me how long the wait will be. Each update gets shorter and shorter.I am extremely satisfied with the food that I ordered. The service staff are extremely polite too and I will definitely be back to Dragoni Show less,5.0,Reviewed 31 March 2018 ,Dragon-I
Samanthazhang,Scam Resturant,"The menu and name of resultant said hand-pulled noodles in chinese, the noodles came out mass produced and machine made. Manager still lied to our faces that the noodles are hand pulled.",1.0,Reviewed 18 March 2018 ,Dragon-I
Kelvin937,Food tasty,Resonable price with resonable service. Typical bustling chinese restaurant. Food flavour uo to par. With vusit again.,4.0,Reviewed 3 February 2018 ,Dragon-I
"AllyC09Singapore, Singapore",Brunch is good but not excellent ,"Is very much of varieties on the menu vs their sister company Canton-i (horrible). At the minimum least the food and drink didn't turn us away and I love the ""Ma Poh Tou Fu bamboo rice""!..totally brilliant!The dim sum is alright, but the siaw long bao skin is still thick and sadly said, the vinegar deep was in black (too sour). Otherwise, maybe okayShow less",3.0,Reviewed 15 June 2017 ,Dragon-I
"MouMouHong Kong, China",Very average ,Location: KomtarWifi : YesService : Below AverageFood : AverageWhat we ordered :Beef Brisket Noodles - above average Carrot Cake - the carrot cake was spoilt (tasted sour) - we returned & cancel the orderFried fish cake - okXiao Long Bao - agree with one of the reviewers here who commented they were frozen. U can tell from the texture of the skin. Decent for frozen but definitely cannot the famed Taiwanese chain at City Square.Maybe we ordered the wrong dishes. The servers were not attentive considering it was not crowded. Show less,3.0,Reviewed 18 April 2017 ,Dragon-I
bigfish41day,"Good food, good service","Great dim sum, freshly made. 
The carrot cake was great. 
The fried rice, heavenly and they have great soups. 
Prices are reasonable and service is fast and friendly. 
Worth a try if you're looking for something very Chinese.",5.0,Reviewed 10 April 2017 ,Dragon-I
"18dereklSingapore, Singapore",Not so good,"We saw many people were visiting this outlet so decided to give a try. Ordered a shark's bone soup, XO carrot cake, duo mushroom with kale, cute lotus paste bun and fried wanton.Soup tasted was alright but the sharksfin was fishy. XO carrot cake was oily. Duo mushroom with kale (kai lan) was salty and did not blend well for the taste.Fried wanton was so dark seemed like being over deep fried. Was disappointed with the value and quality.Show less",2.0,Reviewed 27 March 2017 ,Dragon-I
1960EnricoP,Chinese new year,"Always this place you can eat well, service good, staff work well..food excellent price in the normal way......finally good place for sample eat....perfect for family, during shooping.",4.0,Reviewed 28 February 2017 ,Dragon-I
"noelk342Limerick, Ireland",Good food good service and reasonably priced,"Went here for an evening dinner we had no reservation but not needed. We all tried a different main course so we had fish,duck, pork ,beef and chicken.all of the dishes were superb.I would fully recommend this restaurant if you want good food at reasonable price. I believe it is part of a chain but it did not feel like a typical chain restaurant which was good.Show less",5.0,Reviewed 13 February 2017 ,Dragon-I
"Erik2938Singapore, Singapore","Value for money, service",This is one restaurant I would go to whenever I have that craving for Chinese ramen and Xiao Long Bao. They have maintained good quality for their la Mian and other Beijing Chinese dishes in their menu. Best part I like is they treasure feedback from their customers and they do the necessary service recovery or amendments if required.Show less,4.0,Reviewed 7 January 2017 ,Dragon-I
chris_reid00,WoW! Great Food and Great Service,"Had dinner at this restaurant by chance and so glad we did, such great service. Huge choice of food, everything we had was of the best quality and generous portions. Would recommend to anyone.",5.0,Reviewed 1 January 2017 ,Dragon-I
"LenvataSingapore, Singapore",Food is tasty and service good,"The restaurant serves shanghai food. The steamed xiao long bao tastes better than Din Tai Fung. Must try the egg white crab meats, steamed groupa fillets and ramen. The outlet at JBCC is better choice compared to that at City Square shopping mall. Price is mid range.Show less",3.0,Reviewed 29 December 2016 ,Dragon-I
"Matthew NPetaling Jaya, Malaysia",Sliightly Better than the other one... and expensive!,"Okay for this restaurant, I will say that my friends and I agree based on our experience, this was slightly better than the other one. As in the their sub-brand Canton-i which by the way is also located on the same floor.I will say as the one with had the day before was more focused on their roasted meats whereas this one focuses on the hand-made noodles The La Mian. And because they are the parent company, the ambience is a little classier than the Canton-iI ordered the la-mian with the deep fried pork-ribs while my friends ordered the fried la-mian with seafood and the other guy ordered the spicy szechuan one. The noodles are still very good and maintains the standard that Dragon-i is known for.Of course the signature dish here at Dragon-i, we've been to many branches in the Klang Valley, is the Xiao Long Bao. The dumpling that has soup in it, goes very well with ginger and vinegar did not disappoint. I will add though that this place is a more expensive than it's sub=brand Canton-i.Show less",3.0,Reviewed 1 December 2016 ,Dragon-I
"ShaunSNJSingapore, Singapore",Worth the try,"Ordered a variety of dim sum items and all were above expectations.- Ingredients fresh- Taste 7/10- Pricing 6.5/10 (considered a little costly for locals)- Ambience 7/10- Service 7/10At previous visits there were some dishes that were a little on the salty side but there were times where the food was really excellent. So, we need to give the cooks a break, cut them some slack.Overall still good standard.Show less",4.0,Reviewed 15 November 2016 ,Dragon-I
szeweieng,Delicious dim sum,"Went with family last year. Tried the dim sum and its delicious. Pricing wise is quite expensive but for the high quality dim sum alone, it is very worthwhile.",5.0,Reviewed 18 October 2016 ,Dragon-I
UpperGuest,Nice food and Cheap,"Tried Dragon-I restaurant when i was in JB.The restaurant ambience is nice and they are famous for their 小笼包.Ordered their chef-recommended fried rice, herbal chicken soup, 小笼包 and lemon grass ice tea.Considered value for money for the food ordered.Service is also excellent!Dr E. ChowShow less",5.0,Reviewed 2 October 2016 ,Dragon-I
Shig31,Food too salty/sweet.,"Before ordering your items, you may want to ask the wait staff to indicate to the cooks to ease up on the salt and sugar used in their dishes.",3.0,Reviewed 23 September 2016 ,Dragon-I
robertlim,Expnsive Dining,We dined at the restaurant in JB Komtar. The food served was of small portion but food price was not cheap. Overall restaurant ambiance was cosy and we were well served by its staff,3.0,Reviewed 6 September 2016 ,Dragon-I
"AlynT_GSingapore, Singapore",Not worth the money.,"Most the dishes that I ordered are salty and oily at the same time. Didn't manage to finish all the dishes as it make us feel disgust after eating oily food, there is one dish that is edible, which is the jelly fish, it's quite fresh and nice. Their waiter are easily attainable. The environment is good for afternoon tea, didn't manage to try their tim sum, but will not go back for their food again.Show less",2.0,Reviewed 1 September 2016 ,Dragon-I
"triplover2009Singapore, Singapore",Poor service ,This branch we had lunch on Sunday located in City Square Mall. The dishes were very salty and we were very thirsty after eating lunch though drinking plenty of water. The worst was the cashier charged an item (seafood dish) to our bill. We will not eat at this restaurant again.Show less,2.0,Reviewed 30 August 2016 ,Dragon-I
"Hamish999999Tenerife, Spain",Best Chinese in 40 years,"The Dragon-i is a chain restaurant in the Melaka Megamall near downtown Melaka. Normally we would not dream of going into this type of restaurant but we were escaping the heat and enjoying the air-con in the mall. All the food was superb 10/10 but especially Sauteed Egg White with Fish and Dried Scallops, fantastic. The Hot Sour Soup, great and the Shanghai Dumpling better than in Shanghai. Hamish, EdinburghShow less",5.0,Reviewed 14 August 2016 ,Dragon-I
Mick059Singapore,Better Service & Still Good Peking Duck,This branch in Komtar JBCC (unit no. 211-213) provides much better service and has a 30% discount on the Peking duck which we enjoy so much together with the Xiao long pao. We also pre ordered their moon cakes which also come with a 30% saving.Show less,4.0,Reviewed 7 July 2016 ,Dragon-I
osaree,Good Peking duck,We had a whole Peking duck in this restaurant . The portion is perfect for 3 people. There is a promotion for 20% of discount for a whole duck which costed us around 100RM.,5.0,Reviewed 1 July 2016 ,Dragon-I
"CaiyannnSingapore, Singapore",Suitable for Family dinner.,"Dragon-I serves is Cantonese restaurant that serves quite exquisite dishes for quite valuable price. My friends and I (3 person) ordered a whole table of food for about $90 SGD inclusive of services charges and taxes, about 5 dishes and a soup.The services were very good. The waiters and waitresses attended to our requests patiently.It is really worth the money if you are holding a family dinner, be it taste or presentation. There were a lot of big family gathering there and hardly any teenagers like us.Show less",4.0,Reviewed 16 December 2015 ,Dragon-I
Steph2310,"Food is decent, sloppy service","Service is a bit careless. Went there with three colleagues. Food's ok. Nothing special. Had fried shechuan chicken. Lousy bits of chicken...fried, not much meat. Wonton soup was decent. Good mango sago dessert. Slow service.",3.0,Reviewed 29 November 2015 ,Dragon-I
shanlyalex,Nice serve,Today order a fried rice taste not quite good.but other than tat all is good taste.all of de waitress is good n nice.,3.0,Reviewed 15 November 2015 ,Dragon-I
benwolf223,only the jasmine pearl tea,"the food was amazing as always, we ordered Xiao long bao, steamed rice with minced meat and fuu yong egg and fish, also we drank jasmine pearl tea, but it is not aromatic.",5.0,Reviewed 13 November 2015 ,Dragon-I
"DICKYLEE_SGSingapore, Singapore",Good service,"I went there on 9th Nov for lunch because they said that they had wifi. Lolx. If I remembered accurately, I sat on table 11. I don't really like noodles so I tried their fried rice with their signature pork chop. The fried rice can be much better with the price that they are charging, its generally flavoured with ajinomoto. The pork chop was succulent. Wifi didn't work for me. The saving grace was the lady captain who tried to help connect. At least she bothered to help if not I would had given another star lower.Show less",3.0,Reviewed 11 November 2015 ,Dragon-I
Jajourney06,Always the great choice for chinese cuisine,Always our top choice of Chinese restaurant when we want to had Shanghai dumpling. Their tan tan mian is one of the best you can find too :),5.0,Reviewed 25 October 2015 ,Dragon-I
LEO_SG,Great Chinese Quisine,Should give this restaurant a try if you happen to visit Johor Bahru @ Komtar JBCC. Wide selection of menu and the price in the moderate mid range. I had lunch and able to get table quite fast.,5.0,Reviewed 11 October 2015 ,Dragon-I
"CaseyPearlKCSingapore, Singapore",Fried Rice Paradise,"I heard the fried rice there is nice.I ordered the Seafood fried rice which came in a big portion, it is tasty but a little too oily. It will be Moon Cake Festival soon. I bought the red lotus and white lotus moon cakes. The price is reasonableShow less",3.0,Reviewed 9 September 2015 ,Dragon-I
"LimKH253Kuala Lumpur, Malaysia",Great Chinese Food ,Came here for lunch about 1 30 pm. There wasn't a crowd during that hour. Got a table with a nice view overlooking the shopping mall hall.Ordered about 7 small dishes.Chicken in chili oilXiao Long Bao **Extra large Xiao long BaoFried beef noodles **Crispy eel**Crispy salt pepper bait fish**Egg and vegetables**Tao Sa PancakeThe star ** items were the tastiest and I would order them again.Show less,4.0,Reviewed 30 July 2015 ,Dragon-I
cindybiding,One of the best Chinese dining experience,This place serves really authentic Chinese dishes especially their noodles. The sauce that goes along with the noodles and the delicious peanuts served as a starter gives the place its won uniqueness.,4.0,Reviewed 29 July 2015 ,Dragon-I
"KianKhiangSingapore, Singapore",👍,"After read feedback from internet, we went there for lunch. Waitress was very friendly, able to introduce and make recommendation on their dishes.We ordered their signature fried chicken, lobster beehoon and horfun. All dishes were up to our satisfaction. Price was considered ok. We will definetely be back in future to try other dishes.Live seafood is available in this restaurant too. Last thing that impressed us after eating is that they got 5stars toilet which is very clean.Show less",5.0,Reviewed 19 May 2019 ,Kim Cheong Food Restaurant
Erico2709,Good food away from the crowd,"We had the lobster bee hoon and the soup was just delicious. The seafood is really fresh. Unfortunately, they don’t serve venison or beef. The service was good. As the location is situated around an industrial area, you won’t faced any major crowds for sure.",4.0,Reviewed 24 August 2018 ,Kim Cheong Food Restaurant
ong c,best fish head curry,"enjoy the curry... yummy.  But with 2 persons only with 3 dishes, we are ordered too many.  Hope in the future the waitress able to advise if the dishes ordered too many.  Anyway, enjoyed the food here.  Comfortable with the air conditional environment.",4.0,Reviewed 19 June 2018 ,Kim Cheong Food Restaurant
"FatbuddhaholicBarcelona, Spain",Most Amazing Seafood ,"Saw that nearly all of our fellow TripAdvisor reviewers raved about this spot so came to check it out. They weren’t wrong. But first be careful, the map from TripAdvisor is incorrect, but the address is correct, so use Google Maps to find the correct location.That said, the food. Everything was delicious. Crab, shrimp, crayfish, even the 3-egg veggie dish was great. A hidden gem is the Flavor Pork, if you’re into dried pork song 肉松. One of those places we’d come for three days straight, and I suspect we will since Uber is almost free here ($3 for a 6-mile ride). Amazing.Show less",5.0,Reviewed 8 December 2017 ,Kim Cheong Food Restaurant
EsteeParis,Excellent Family friendly restaurant,"Arrived at the restaurant after heavy traffic at Causeway at about 3pm. SHOCKED n dissappounted to see CLOSED sign displayed at glass door. I realised that they were having a short break before dinner hours. As my children were famished, out of desperation, I tried asking a lady inside if i still can go in. Perhaps she saw the desperation on my face, she allowed me in. Shes super kind!The place was airconditioned n considered having outstanding cleanliness for JB standard. The staffs were couteous.We ordered crayfish beehoon, garlic roast chicken n lala. They were all tasty n nicely cooked. Not the best i had by far but it had a nice aircon environment for family with young children to dine in comfortably.I will definitely go back there again in my future trip. P/S: JB parking coupon is needed to display at your car if u r driving. Coupon is required for roadside parking.Show less",4.0,Reviewed 11 September 2017 ,Kim Cheong Food Restaurant
MonaSoh,Splendid Reunion dinner,"Last minute booking in the rush of the CNY but it catered to our needs. Food and ambience and staff were all excellent. Love the crab mee hoon, chilly crab and a lot more of great and tasty food.",5.0,Reviewed 2 February 2017 ,Kim Cheong Food Restaurant
johnfoo,New Look and New Menu,"Chef Cheong Lai has added new dishes to the menu.  The chessy crab meehoon in claypot and chlli crab are simply fabulous.   The restaurant is fully air-conditioned, i.e. you can now dine in comfort.",4.0,Reviewed 20 October 2016 ,Kim Cheong Food Restaurant
"9357MarkYSingapore, Singapore",delicious team building lunch,"our team secretary planned a one day outing to JB and brought us to this place for lunch. its probably recommended by our driver. very unassuming place in the suburb of JB town. its near austin hills golf resort a place that I'm familair as i went there before for church camps. we ate: curry fish head, crab and prawn bee hoon, salted egg pork chop in yam ring, chilli crab, spinach, house made doufu, prawns sauteed in garlic sping onions and a roast chicken. there was plenty to go round feeding 22 of us.the food and service was good. suspect the chef could haved used quite a bit of flavour (msg?) as we became quite thirsty after that. guess its quite common when we eat out in JB. most important is that we had a great meal time and bonding.Show less",3.0,Reviewed 3 September 2016 ,Kim Cheong Food Restaurant
nishalina,Really good food with affordable price,"It's clean, serves really good food with affordable price. What more is needed? Come and eat! P/s: their yam chicken with pumpkin sauce is must try!",5.0,Reviewed 24 July 2016 ,Kim Cheong Food Restaurant
jitkinl1,Dinner,"Food was good and was reasonably priced, ordered the 'lala' soup , pumpkin butter pork and sambal squid.The soup was really well made, tasted good. The pumpkin butter pork was the best part of the meal the sauce was rich and was not too salty. The sambal squid was good and flavorful. Would definitely return again to try out other dishes. Highly recommendedShow less",4.0,Reviewed 23 April 2016 ,Kim Cheong Food Restaurant
Sam Loke W,FROM KL TO COME TRAVEL - Family Dinner,"Excellent Food, Excellent Service, Excellent Pricing......
I am from Kuala lumpur to Come Jojo bahru travel....",5.0,Reviewed 7 June 2014 ,Kim Cheong Food Restaurant
FlorenceH747,Always visit this restaurant,Clean and comfort environment. Delicious foods and healthy foods. Good services and easy going waitress.,5.0,Reviewed 11 January 2014 ,Kim Cheong Food Restaurant
"johnfooJohor Bahru, Johor, Malaysia",Excellent food at reasonable prices,"Kim Cheong offers excellent food and reasonable prices. There is ample parking space, especially in the evenings. What I like most is the friendly staff, especially the chef himself, Mr. Cheong Lai. He is open to suggestions and always strives to improve to meet the needs of his customers.Show less",5.0,Reviewed 19 September 2013 ,Kim Cheong Food Restaurant
"HcleneJohor Bahru, Malaysia",Favourite restaurant!,"My family and I visit the restaurant at least twice a month!The restaurant is considered far from my house but it is definitely worth traveling.I love their fish head soup, fried pumpkin, salted egg crab and steamed prawns!I'm a big fan of seafood and I must say they serve fresh seafood with reasonable price! Good quality food! Reasonable price! Worth a try!!Show less",4.0,Reviewed 18 September 2013 ,Kim Cheong Food Restaurant
"genevynn lSuzhou, China",Awesome food with reasonable prices and great presentation,"Dishes i recommend if you visit this restaurant:1. Signature Dish - Fish Head Soup2. Fried pumpkin with salted egg and chicken floss3. Curry Fish Head4. 3 eggs (Chicken egg, Salted egg, Century egg) vegetable5. Salted egg custard pork rib (奶皇排骨）The prices is really reasonable! Do try their salted egg crab too if you're a seafood lover, but you need to call and make an advance order if you're going for the crab.Show less",5.0,Reviewed 14 September 2013 ,Kim Cheong Food Restaurant
angeltulip,Not value for money,"Was there for dinner.  Variety of food and taste wise was mediocre. For the price, there was no rice or noodles. Seafood was just prawns and scallops. Have dine there for breakfast and lunch before. The spread is better.",3.0,Reviewed 31 January 2020 ,Infusion
azlanooi,Wide spread of dishes and worth the money,Made a impromptu decision to dine there and I must say that it was definitely worth the money. Mostly everything was freshly made and it was deliciously amazing. Would consider going back again.,5.0,Reviewed 20 January 2020 ,Infusion
"BabyPenguin68New Westminster, Canada",High Tea Buffet on Sat ,"We went to Infusion Cafe at KSL Resort Hotel in JB on Sat at around 12.30 pm . The place was packed as there were 4 finctions being held there...so it was busy...a lot of people ....the food spread was average and ok...we liked the lamb curry, hainanese chicken , grilled chicken, teppanyaki station was great...but the desserts esp cakes were just ok only.We liked the fresh black coffee and espresso very much...The rojak station was delish ...it was fresh peanuts and rojak dressing...Show less",4.0,Reviewed 12 October 2019 ,Infusion
Ray28228,Breakfast Infusion Cafe at KSL Hotel & Resort,"The Buffet Breakfast is value for money.
The spread is good with western and eastern mixture.
It is suitable for most diners.",4.0,Reviewed 25 September 2019 ,Infusion
tradexpert88,"Fusion at Infusion Cafe, KSL Resort","The wide selection of East meet West menu yet halal all the way is a value for money lunch treat. You can entertain your family, friends or business partner with sumptuous full range menu!",4.0,Reviewed 4 July 2019 ,Infusion
dwongsk,Need of smiling service staff !,"While the buffet spread is good, but the quality is average, The service staff are generally helpful, but not enough smiling faces around !",3.0,Reviewed 25 June 2019 ,Infusion
Nathan G,We had our lunch there,This place is a small restaurant. The food was good. Lunchtime crowd was making the place filled. Good to have a reservation before going there for luch.,4.0,Reviewed 10 May 2019 ,Infusion
nurulliyanaaa_,hi-tea event on 24 april,"this is my feedback for the hi-tea event held at infusion cafe, ksl hotel on April 20, 20191) Good staff and friendlyI'm easy to deal with the staff because they are very friendly, and give us suggestion / alternative that is appropriate for the event2) Quick update from staffalthough updates from our side are quite slow on certain issues, but staff can receive and do the job precisely3) The food is delicious, fresh and variedthe variety of food served can satisfy everyone's taste, and the fresh and delicious food quality makes us satisfied4) Refill food quicklythe food is quickly refilled by the staff so we do not have to wait to get the dish5) attractive decorations from the hotelthe orderly arrangement of tables and chairs and the beautiful decorations from the hotel makes the event look attractive and cheerfulShow less",5.0,Reviewed 22 April 2019 ,Infusion
Soon12345,Good tasty food,Had the buffet breakfast at Infusion. There was a wide variety of food to choose from. The food was tasty and left us full all the way till dinner,5.0,Reviewed 17 April 2019 ,Infusion
SSV_SG,Yummy Breakfast...,We had breakfast at Infusion Cafe.  Food is tasty and yummy. Quality is good.  Space between tables is not enough for guest movement.,4.0,Reviewed 27 March 2019 ,Infusion
"Baldrick XBrisbane, Australia","Pretty horrible breakfast buffet, be brave and go somewhere local rather than this overpriced hotel buffet","This restaurant obviously hasn't had a coat of paint or new furniture in a very long time and it looks tired and not particularly clean.The floors are sticky and there's food and rubbish on the ground when you eat here.The food is all pretty average.There's a local place across the road which is cheaper, more atmospheric and has much much better food.Show less",2.0,Reviewed 23 September 2017 ,Infusion
GOKL P,Good Food and Good Taste but damn slow service,"Breakfast is very tasty and nutritious.But the delivery is very slow.The place is spacious and awesome.Better have some brunch before to come here,so that you can manage your hunger.
Regards,
Gokul",4.0,Reviewed 15 September 2017 ,Infusion
Yang2011,Insufficient food & overly long queue,Do timely supplement the food and do balance out the items. There were numerous incident where the stall was left with chicken rice but already run out of chicken.,3.0,Reviewed 25 May 2017 ,Infusion
sellyjunita,Bad service,Bad service. The waiter is the old lady with glasses. Please learn how to talk with customers. Im staying for 2 nights.,1.0,Reviewed 18 May 2017 ,Infusion
gangsukatravel,"Big, variety and tasty!",food is tasty and variety. big cafe and there still can accommodate us during our family day. bit late restock top up the food. thats all,4.0,Reviewed 17 May 2017 ,Infusion
AliAzzam,Good buffet breakfast,"The place is big. The variety of food is more than sufficient. And the staff is friendly. Unlike some Hotel nearby ,the workers keep on replenish the food making sure you enjoy.",4.0,Reviewed 10 November 2016 ,Infusion
Misz N,Wonderful Service ... Great food at Infusion Cafè,I have been here many times... and had organized 3 events for my company here...my reasons for coming back? Definitely the great service by the staff... especially by staff named Wati and Nizam.. they are so polite and will do their very best to fulfill guests' requests.. and the food is great.. kudos for a job well done.. Show less,5.0,Reviewed 26 October 2016 ,Infusion
"jonathany689Kuala Lumpur, Malaysia",Very good service,"My last visit to this restaurant was in 2012, I remember that time I ate was a dinner buffet. For today, I ate the buffet lunch here and there is a wide spread of food variety to choose. The restaurant is hygiene. The staff of the restaurant is very friendly and I am very pleased with the service they give.The price is tolerable, but that will be even better when there is an offer like Groupon. The food is tasty and good. I like to eat the puddings they made. It is very delicious. I would like to come back for more.Show less",4.0,Reviewed 10 September 2016 ,Infusion
Amelia3663,Great service,"The staff were amazingly respectful & courteous. Well trained & we could sense their sincere service with their every smile , polite greetings & attentive service. Food was good . Cosy environment .",4.0,Reviewed 29 May 2016 ,Infusion
"Eddy_1855Singapore, Singapore",Infusion Lunch at KSL,"Been here since opening and we love the buffet spread,choice of variety food and my kids enjoyed the dessert a lot can said the best buffet in town but recently they have shrink down the buffet spread and its really disappointed and not worth with the price.Show less",3.0,Reviewed 6 May 2016 ,Infusion
ars_sal,Restaurant,"Excellent Service Staffs & Marvellous Buffet Spreads of Breadfast & Dinner.
However, the rooms corridor lights are too dim & seems to be abit scary. And to watch out for the guest lifts (Tower 2) as there are no sensor & it shut too fast!",4.0,Reviewed 21 March 2016 ,Infusion
Jimmy LSingapore,Short stay,"An acceptable hotel. Restaurant staff needs more training. On the 1st nite of my stay, I ate at the infusion cafe. Admittedly I came in late (9.30 pm) & ordered nasi lemak & satay. The food took nearly half an hour to arrive, after I had to inform the service staff I was still waiting for my food.Show less",3.0,Reviewed 6 March 2016 ,Infusion
