Author,Title,Review,Rating,Dates,Restaurant
"ericyT4014CSPetaling District, Malaysia",Amazing food and Great service!,"Our family had a great time at Kampachi. The food was very fresh and the grilled wagyu beef melts in your mouth. The service was excellent with very attentive wait staff. One waitress in particular, Christina, was observing our kids playing and provided them with coloring materials to occupy their time. Now that is service! If you are looking for amazing Japanese food and a great time with the family, visit Kampachi for their Sunday brunch.Show less",5,Reviewed 21 February 2021 ,Kampachi Plaza33
WatermelonTYC,Experience,Great service from a waitress called “April” with awesome food. Recommended the teppanyaki beef/prawnShow less,5,Reviewed 20 February 2021 ,Kampachi Plaza33
Khenghoortan,Great food and environment,"The food is great. Especially their teppanyaki beef, it is juicier than fruits. Every restaurant staffs are very friendly and attentive.",5,Reviewed 20 February 2021 ,Kampachi Plaza33
E7637ZBflorencel,Good ambience & wonder food,"A regular at this place. Usually sure make a trip before CNY but this year, due to MCO, can't make it. But we order their delivery & the food still taste good. Staff En. Izan & specially helpful & nice. We enjoy the ambience of this place & the food is so yumz!Show less",5,Reviewed 8 February 2021 ,Kampachi Plaza33
QuekS23,RM68 Yee Shang Take Away,"Delicious Yee Shang. Must try. Sesame sauce very Japanese flavour. Good for 5 person appetiser, looks small portion but actually quite a lot.",5,Reviewed 7 February 2021 ,Kampachi Plaza33
"Melisa TKuala Lumpur, Malaysia",Lunch at Kampachi,"Had a good lunch at Kampachi on a weekday. Not empty but not so crowded either. SOP was maintained and received very good service from all staff esp the manager Jenny, who was attentive to our order and requests. She also explained the special promotion meals planned for CNY at Kampachi as well. Highly recommended if you’re looking for high quality Japanese cuisine.Show less",5,Reviewed 7 January 2021 ,Kampachi Plaza33
Maria Vivienne P,Excellent service and outstanding food,"The service was outstanding with attention given by the Manager, Jenny. We were thankful for her assistance in picking the menu. The food was fantastic. We enjoyed it very much.",5,Reviewed 3 January 2021 ,Kampachi Plaza33
adelineweyeong,Saturday Brunch,"Due to the pandemic, the buffet is now served over to you at table - which is good and they also observed strict SOP compliance. The sashimi was fresh and there's a good variety of food as well. Overall there's good quality of food & service was exemplaryShow less",4,Reviewed 2 January 2021 ,Kampachi Plaza33
Culture662959,Nice food nice environment,Nice food and nice environment. Sashimi is very fresh. Staff here is very friendly. Recommend and Will visit again.,5,Reviewed 26 December 2020 ,Kampachi Plaza33
362munl,Good,The food is good. Fresh ingredients from japan. Strak fish fruits hotpot starters all are good. ImpressiveShow less,5,Reviewed 26 December 2020 ,Kampachi Plaza33
vsuyin,"Great service, attentive staff","Great service, attentive staff and fresh fish. Good dinner experience thanks to the staff and the restaurant manager Jenny. Thank you!",5,Reviewed 25 December 2020 ,Kampachi Plaza33
Sooyuen123,Christmas Dinner,We like the seasonal fish recommended by jenny. Thanks for your hospitality. My kid love garlic rice is a best. Wonderful dinner.Show less,5,Reviewed 25 December 2020 ,Kampachi Plaza33
JessChin2,Christmas Day & Birthday Celebration,Thank you to Miss Jenny Ong and team for the wonderful service. Each and everyone of them is so friendly proactive. Food is good and fresh of course!  Thank you for making our Christmas Day a memorable one 😊,5,Reviewed 25 December 2020 ,Kampachi Plaza33
cyh_justin,Birthday and Christmas Celebration,"Jenny Ong and team are excellent! Cozy and peaceful environment, and most importantly workers there are so hospitable! Food is good too, would definitely come back again!",5,Reviewed 25 December 2020 ,Kampachi Plaza33
Karenng92,"Cozy environment, good ambience","Excellent service, friendly staff!
Manager, Jenny and all the waitress are down to earth. Had a wonderful dinner with my friend here. Will pay another visit here for sure.",5,Reviewed 25 December 2020 ,Kampachi Plaza33
Jpngyang,Christmas Lunch Buffet at Kampachi,"Good food, excellent service, with special and most sincere thanks to Jenny for making this Christmas buffet/lunch for our family possible.",5,Reviewed 25 December 2020 ,Kampachi Plaza33
Songjude,Mr Song,Excellent service. Good food and fine ambience. Staffs are friendly and helpful. Very good experience,4,Reviewed 24 December 2020 ,Kampachi Plaza33
BackPacker612724,Nice environment,"Delicious food and great hospitality. Easy to park, easy to find location, nice and cozy environment. Romantic music.",5,Reviewed 22 December 2020 ,Kampachi Plaza33
Joyyn97,Loving here,"Service was quite slow but the waitress serving us, Chrstina was so nice and patient with our orders.",5,Reviewed 12 December 2020 ,Kampachi Plaza33
Foodloverlian,Great food with good staffs,A lovely restaurant to have an enjoyable lunch with enormous portions. The salmon sashimi happened to be very fresh. Overall friendly staffs & i certainly had a great time here.Show less,5,Reviewed 11 December 2020 ,Kampachi Plaza33
Nglayhua,-,"Amazing food. We visited on a buffet day, and we ate as much as we liked. The service was great and the people were friendly.",5,Reviewed 6 December 2020 ,Kampachi Plaza33
LeonhartM,Kampachi Feedback,"Service ok, great service by Jenny
Food ok ok
Oyster if more fresh will be good
Other Japanese food is fine
Desert ok",4,Reviewed 6 December 2020 ,Kampachi Plaza33
Fishie929,"Good service, average food","Service on point, food quality has room of improvement. Seafood freshness should be taken care of. So far so good.",4,Reviewed 6 December 2020 ,Kampachi Plaza33
Beingyaya,best japanese food in town,Best place to eat Japanese food. Also good ambience. Special thanks to Ifzan and Rohana. Keep up the good work!,5,Reviewed 6 December 2020 ,Kampachi Plaza33
butterflysting,"Great food, even better service :)",Our family always leaves here satisfied! The food quality is consistently fresh and good.. The team including Jenny (manager) are very friendly and attentive too. Would highly recommend!,5,Reviewed 5 December 2020 ,Kampachi Plaza33
Li Hui L,Good Food w Good Service,"I ordered the sushi buffet and it’s quite nice! Won’t say it’s amazing but it’s totally good value. RM168 for LOTS of choices, including sashimi, teppanyaki, uramaki etc. The service is good too. (Thanks April!😊) 
Review from @foodandlihui (on IG!)",5,Reviewed 5 December 2020 ,Kampachi Plaza33
Uri A,Food and Service was amazing - thank you April.,A friend referred - the dinner was splendid and April the hostess was amazing and super friendly. Definitely will come again.,5,Reviewed 4 December 2020 ,Kampachi Plaza33
chenggini,nice food at reasonable price,friendly staff serving (christina). we will come again soon. jingle bell jingle bell jingle all the wayShow less,5,Reviewed 4 December 2020 ,Kampachi Plaza33
adventurerisk,Japanese Buffet Lunch,"The Japanese Buffet was absolutely delicious! The choices were fantastic and the service top notch - especially Jenny, who took the time to make sure we were comfortable and happy (as well as the other staff who were equally as friendly). Highly recommended!",5,Reviewed 8 November 2020 ,Kampachi Plaza33
genieong,Wonderful brunch,Family of 9 went for their brunch buffet. Food was good but what stood out was their exceptional service - very attentive servers considering we had so many people. Jenny and her team made the dining experience here unforgettable. The environment is also cozy with social distancing measures in place. Highly recommend Kampachi @ Plaza 33. I will definitely be returning! :)Show less,5,Reviewed 8 November 2020 ,Kampachi Plaza33
Ann889900,Kampachi Jaya 33,Good and marvellous service. Very attentive. Good variety of food. Food tasted excellent. Good for family.,5,Reviewed 7 November 2020 ,Kampachi Plaza33
"hungryygaijinTokyo, Japan",Good value brunch buffet.,Good value brunch buffet. CMCO compliant. Very good service - our tea were constantly refilled by the staffs. Show less,5,Reviewed 7 November 2020 ,Kampachi Plaza33
davidreview12,Good food,"Food and service were good. Would recommend the teppanyaki beef, teppanyaki prawn and grilled salmon head.",5,Reviewed 1 November 2020 ,Kampachi Plaza33
"howardhwyKuala Lumpur, Malaysia",Excellent Food and Service,Had dinner at Kampachi Plaza 33. Food quality was excellent especially the Sashimi cuts were very fresh and good in quality. Restaurant Manager Jenny and her team provided excellent service and good recommendations. Their Mochi dessert is truly out of this world. I would definitely be back again and bring my friends along. Keep up the great work.Show less,5,Reviewed 25 October 2020 ,Kampachi Plaza33
June8318,Awesome Food,Food was great and fresh. Service was good and staff are attentive. Love the unagi salmon sushi and sashimi.,5,Reviewed 25 October 2020 ,Kampachi Plaza33
1080fullhd,Excellent service and food.,"The service is impeccable and the sashimi is fresh. Ms. Jenny Ong the manager, has many good recommendations. Thank you.Show less",5,Reviewed 16 October 2020 ,Kampachi Plaza33
Sarahsoh17,Food review,Really good soft shell carb sushi. The staff is really friendly. I really enjoyed my lunch over there.,5,Reviewed 16 October 2020 ,Kampachi Plaza33
samW6326ZD,Kampachi food,The food and service is perfect! Love coming here. I love the staff at kampachi. They are really kind and attentive.,5,Reviewed 13 October 2020 ,Kampachi Plaza33
T2149UBjosephl,Mr,"Overall food and service was good. Ordered wagyu, chicken teppanyaki, appetizer. Dessert serve was nice too",5,Reviewed 27 September 2020 ,Kampachi Plaza33
"hurulzChaweng, Thailand",Fantastic Service and Food! ,Been here with my family since many many years and the service are GREAT as always especially by Mr Mirwan who have been attending us since we came here till now. The food is also always amazing. Love love everything in Kampachi! Keep up the good work guys :D Show less,5,Reviewed 20 September 2020 ,Kampachi Plaza33
danlee96,Great service + Food,Amazing food and service. Their buffet beef teppanyaki and maguro nigiri are some of the best for its price,5,Reviewed 20 September 2020 ,Kampachi Plaza33
"Foodhunter8765Puchong, Malaysia",Great Fugu Japanese Puffer Fish Dinner,We found that we can get the authentic Fugu Japanese cuisine in Malaysia. We have make the reservation to try out the Fugu at Kampachi Plaza 33 by contacting the Manager Ms Jenny.The dinner is fantastic with full fugu dishes from Appetizer till the end. My Japanese boss commented that this Fugu preparation exactly same in Japan. The fish is fresh and sweet. Personally I like the Fugu sashimi with the special source.The service of the staffs and the manager are good and they know what the customer want. Thanks to the Kampachi team for the great dinner.Show less,5,Reviewed 19 September 2020 ,Kampachi Plaza33
Siehyin,Friendly service,Enjoy cosy place & quality food as specially buffet. Thank you Jenny for your hospitality. Having Wonderful time hereShow less,5,Reviewed 19 September 2020 ,Kampachi Plaza33
"missefieAmpang, Malaysia",The freshness of sashimi!,"I’m a regular customer for almost 15 years at a Japanese restaurant at one of the hotel in Kuala lumpur. But after i tried kampachi , i had the most fresh sashimi ever! Very thick cut of salmon belly sashimi. All the food and serving are tasty . Love the medium beef teppanyaki, very juicy. very good environment and nice deco. My kids enjoy the food and the place. Even though its mco and new norm (all food are serve and assisted)very fast serving from the crews. Thank u for the good , friendly and helpful service Jenny The manager and the crews. Definitely will come again!Show less",5,Reviewed 16 September 2020 ,Kampachi Plaza33
Surayarabs,Lunch buffet,Service was a bit slow but food was excellent. Can improve on the service and communication between workers. Overall satisfied,3,Reviewed 12 September 2020 ,Kampachi Plaza33
"Macha08Kuala Lumpur, Malaysia","Great food, excellent service ",Wonderful dining experience! The waiters are really attentive and helpful. Outstanding beef tepanyaki The green tea pudding is on another level Show less,5,Reviewed 5 September 2020 ,Kampachi Plaza33
JaniceWee121211,Lunchtime buffet,"Friendly staff and excellent food. Service good, good variety, clean environment and fresh foods. Especially the teppanyaki beef 🥩 highly recommended place 👍🏼.",5,Reviewed 5 September 2020 ,Kampachi Plaza33
995hcg,Wife’s bday,"Warm service with best food in town,will surely come back again for family dining,friendly staffs....",5,Reviewed 3 September 2020 ,Kampachi Plaza33
"A_Azroy28Kuala Lumpur, Malaysia",Best fish head,"had a date with my wife at this restaurant....we wanted to have some fresh seafood...the staff recommended a fish head....""Kampachi kama"" if im not mistaken...very fresh indeed...fell in love with 1 taste....will come back for more...thank you for friendly service...we had a really good timeShow less",5,Reviewed 29 July 2020 ,Kampachi Plaza33
HsienK7,Very good and friendly service,I came here for a family's member birthday celebration. It was a delightful gastronomic experience with exceptionally good service by the team!,5,Reviewed 18 July 2020 ,Kampachi Plaza33
ginhere,Delicious food! Salmon sashimi,"Delicious food! Salmon sashimi & momo (peach) 🍑 was highlight of the day.
Excellent service provided by Izan & his team. 💯
Great ambience with authentic Japanese music playing. 🇯🇵",5,Reviewed 18 July 2020 ,Kampachi Plaza33
Jessiehtm,Sunday brunch,Received great service from the manager during our dining.. nice food served and great choices..good hygiene practice in the restaurant..will surely visit again..,5,Reviewed 13 July 2020 ,Kampachi Plaza33
Penny W,Sunday Brunch,Variety of food serve and during this RMCO period their serving style different from previous. Good arrangements on it. Great service from the team and the manager as well. Will recommend more to come.,5,Reviewed 13 July 2020 ,Kampachi Plaza33
miemie68,Good experiance,good food good service..all the servers are friendly made us feel welcome...staff recommended a few dishes and it all turn out very yummy...time taken for the food to be serve also not that long...food presentation was top notch....would love to come back...,5,Reviewed 13 July 2020 ,Kampachi Plaza33
CathMY123,Nice view nice dine in restaurant,"The food served are nice n fresh. Superb service by the staffs here especially the manager,very cheerful and smilling all the times...
Had a wonderful birthday dinner here.",5,Reviewed 6 July 2020 ,Kampachi Plaza33
Nora E,Nice views...,The food is all good & all out..good services.. especially sunday buffet brunch is good items..the price only 148 nett per person..all fresh..all staff always smiling.. manager restaurant also good communication explained clearly..,5,Reviewed 26 June 2020 ,Kampachi Plaza33
covint,Great place for dine in,"Gd service ,friendly staff
Great Birthday surprise 
Worth to pay for visit , gd environment for taking photo",5,Reviewed 16 June 2020 ,Kampachi Plaza33
WanderlenMalaysia,Excellent and attentive service,"There is a choice of buffet at RM168 per pac or a la carte but we went for the latter. We wanted to try both the soft Kani maki and shake aburi maki which they offered to make a combination platter. Also ordered the shake udon and unagi Yanagawa nabe. The latter was too salty for me so it’s better to have it with rice. When I commented that it was salty, they offered a complimentary fruit platter in return. Excellent and attentive customer excellence at its best. I came out very impressed and would return.Show less",5,Reviewed 25 May 2020 ,Kampachi Plaza33
lunchai,So so,"Nothing fancy about the food though regardless of the price point.. Ambience wise nothing great either.. No wow factor.. Food quality average. Freshness I'm not sure, cause if it's fresh seafood and not only that you can't bring out the freshness out of it but trying to hide the freshness of it, then it's just as good as your everyday frozen seafood. Overall a typical Japanese restaurant. That's all. Not fancy enough for a table for 2. My wife weren't happy about it.Show less",2,Reviewed 22 December 2019 ,Kampachi Plaza33
Penny W,Nice dinner,Nice food and ambience. Quality is there from my last visit and warm service provided. Staff is really friendly. Will come back again.,5,Reviewed 21 December 2019 ,Kampachi Plaza33
charmlee1201,Good place to visit,"Good environment and services. Complimentary dessert was given on my Birthday. All thanks to the Manager, KelvinShow less",5,Reviewed 1 December 2019 ,Kampachi Plaza33
Emilnylrehs,"Good food, nice ambience","My family dine in here once or twice a month. The food quality is consistent and up to standard. The service given to us is excellent, thanks to the manager, Kevin and his team. He even suggests food out of the menu when we got bored on the food listed in the menu. The service provided to us is mainly the reason of our return.Show less",5,Reviewed 1 December 2019 ,Kampachi Plaza33
Coastal786585,Feedback,"nice ambience and good service.
Nice to bring family ky around
Kids likes japanese food
Quality ✔️ ambience ✅ environment ✔️",4,Reviewed 27 November 2019 ,Kampachi Plaza33
Sivathashann,Food,"The food tasted delicious, mouth watering and delightful! I will come again just for this delicious food and not to forget about the services. First class service ever that can be given to someone. 👌🏼",5,Reviewed 22 November 2019 ,Kampachi Plaza33
Krish1804,Great place to dine in,The food served is really good with the services were really great. Prices apart the place is fun filled with comfortable place to eat.,4,Reviewed 22 November 2019 ,Kampachi Plaza33
heywen98,Great location for dinner,The restaurant ambience is good and comfortable.great place for an evening dinner with delicious food especially the unagi roll with chilli inside 😍and the service crew greeted us warmly. They were attentive and helpful.,5,Reviewed 16 November 2019 ,Kampachi Plaza33
Monie_end,Awesome Food..Kampachi!!,It is very good dinning experience at Kampachi.. food is fresh.. service tip top.. good food.. highly recommendation those really love Japanese food..,4,Reviewed 10 November 2019 ,Kampachi Plaza33
"Elysium_elyKuala Lumpur, Malaysia",Feel Cheated!,i dine in last sunday for the buffet due to friends recommendations and advertise snow crab and slipper lobster. upon sited and order our drinks we found out the snow crabs and slipper lobster is not available. we feel completely rip off and cheated. they downgrade the food but still paying the same price. the staff told they replace this with small crab and prawns. which is not fresh! as of today the website advertisement of the snow crab and lobster is still there and this is a complete scam i shall say! now they are telling me these is seasonal items. well season items should not mislead in the adver. kindly replace this with your garlic fried rice and basic vegetables as this you can provide to your customer ever day! i do not recommend this place for the buffet and the price is not up to par of the quality of the food and the price you pay!Show less,1,Reviewed 4 November 2019 ,Kampachi Plaza33
zz1113,Superb!!,Great recommendation of the staff  the seafood teppanyaki was so good its so tasty must try it.  Lovely Japanese Food. Friendly staff as well,5,Reviewed 19 October 2019 ,Kampachi Plaza33
Guide58394953106,Great Japanese Food ❤️,Nice Japanese food. Great service and nice ambience. Quite romantic when come dinner to celebrate anniversary. Can improve on air circulation. Price abit over so perhaps maybe celebration only can come over. Show less,5,Reviewed 19 October 2019 ,Kampachi Plaza33
Penny W,Great Japanese Food and Nice Ambiance,Good Japanese food if you're looking at Authentic taste and the service team superb. Their warm and mindfulness service is great especially when we are with children. Will come back again. Good job to Chef and Service Manager. Disadvantages is the air con really hot. Please improve.Show less,5,Reviewed 19 October 2019 ,Kampachi Plaza33
Zhengzhou19,Excellent service and quality,Great Japanese food at reasonable cost. Service was quick and staff very friendly. Great choices in the menu,5,Reviewed 16 October 2019 ,Kampachi Plaza33
Ngbeehua,"Good service,good food",We always come here and The food and service is always good.. The environment is lousy and hot.the price is a bit on the high price. Maybe should consider to reduce the price and half price for Senior citizen,5,Reviewed 12 October 2019 ,Kampachi Plaza33
wirawan78,Impeccable Service,"Great service, comfortable atmosphere, staff were knowledgeable on their food! We will definately return to this outlet.",5,Reviewed 11 October 2019 ,Kampachi Plaza33
hydeisanchez,Hydei,Very accommodating staff and the foods are so fresh. I would recommend it to anybody who loves Japanese Food. ❤️❤️❤️,5,Reviewed 6 October 2019 ,Kampachi Plaza33
Y33Y33_5980,Great Japanese cuisine,Celebrating birthday. Great food and excellent service. Quality is acceptable but bit pricey compare to other japanese cuisine. Can seen short handed of service staff but they are trying their best to tender service. Bravo to them. The manager can be seen keep running to all table and make sure all the food is served. Will come back again but hope the price can be adjustable to market now.Show less,5,Reviewed 5 October 2019 ,Kampachi Plaza33
Sendyxian,Service,"Good service and the staff are friendly ,good foods served. Good environment. The tempura ice cream is tasty.",5,Reviewed 2 October 2019 ,Kampachi Plaza33
Pinkmess,Great Birthday location,Love the service and food. Great menu and options .. Interior is tastefully done too. Pricey though.Show less,4,Reviewed 1 October 2019 ,Kampachi Plaza33
"Garfield60Petaling Jaya, Malaysia",Lunch,It is very disappointing for so long have been to the establishment and the staff is the major problem with their attitude and expect customer to make complaints on the management but rather it’s the staff that has an issue. The management and food has always been top class it’s the staff that has the attitude issue. Food quality is always good but this time around staff attitude needs to change. Show less,2,Reviewed 8 September 2019 ,Kampachi Plaza33
"rarcharlieKuala Lumpur, Malaysia",Really not worth the price,"Came here with my mom, she got the saba shioyaki (mackerel grilled with salt) set and I got the sashimi one. Ordered octopus with cucumber in rice vinegar, beef tataki (not wagyu) and a seafood salad on the side. Almost all of it was mediocre except for my mom's mackerel. Octopus dish was almost tasteless, beef tataki was so tough it felt like I was chewing pure fiber. Not worth the hefty price tag. Good service though.Show less",2,Reviewed 16 July 2019 ,Kampachi Plaza33
geegee-pei,Overrated and lousy weekend lunch buffet. Overpriced and below par food served,"Went there last Sunday for their weekend lunch buffet for rm148. I was there couple weeks ago for business lunch and it was good and subsequently recommended by the manager -Edward to try out the weekend lunch,boasting slipper lobster and snow crab for the price of rm148 per month. What a disappointment! Although it's a buffet spread, given the price, the restaurant ought to prepare more fresh food for the customers. Lobster and snow crab was not fresh and so dry. None of us enjoy it at All! Ordered medium done teppanyaki beef and the meat was tough. The teppanyaki salmon was so dry and we couldn't eat it at all. Basic food ie fried food such as tempurara was equally bad. Over fried. Even the fruits - watermelon, grapes and honey dew were not fresh and some of the grapes had turned sour! The only thing that was edible was the unagi,sukiyaki. For the piece I've paid to bring the whole family there (spent rm610; bear in mind rm148 buffet doesn't include green tea which they charged additional rm6 per pax),i could have a way better and decent Japanese meal elsewhere. I will not visit again. In fact, given the obvious double standard and extreme food quality served during ala Carte and buffet,I will not patronize even for ala carte meals as I've felt totally cheated.Note :didn't even bother taking much pics of the food since it was not worth remembering.Show less",1,Reviewed 22 May 2019 ,Kampachi Plaza33
"jtkfochSubang Jaya, Malaysia","Fresh and tasty Japanese food, with a pleasant ambience","Our family of four ordered a Kampachi salad (RM43) for starters, and for mains, a seafood teppanyaki set (RM80), beef teppanyaki set (RM70), unadon & shake set (RM80), special sushi bento set (RM123), and abekawa mochi (RM27) for dessert. The rice that accompanied two of the sets was a bit cold, which should preferably be steaming hot to enjoy. The Japanese tea (Ocha) taste light (RM5.50 each) though. The total bill came to RM472, inclusive of service tax (RM27). Service was satisfactory.Show less",4,Reviewed 29 April 2019 ,Kampachi Plaza33
"maemayzPetaling Jaya, Malaysia",Food Poisoning,"Meal: Food is really bad, not fresh.Atmosphere: The place is fancy but they had to put a stand fan because it was a little stuffy.Service: Not bad but not great either.Price: Over priced.Show less",1,Reviewed 23 April 2019 ,Kampachi Plaza33
"jayceek2013London, United Kingdom",Absolutely Lovely Setting & Food ,"Not only is the location strategic and easy to get to, the interior is absolutely lovely and the food is authentically delicious too! My son took me here to celebrate my birthday and also Mother’s Day last year May 2018 and I really like this place that he had chosen. I would come back here again when I’m in Malaysia. Recommended for business meals? Family or romantic dinners. Show less",5,Reviewed 10 March 2019 ,Kampachi Plaza33
"Angie1232014Petaling Jaya, Malaysia",Appreciation/Farewell lunch with my ex-boss,"It was an appreciation lunch cum farewell for my ex-boss who had to assume another assignment back to his home ground. The environment of Kampachi is a very suitable place if you are seeking for quietness to enjoy good conversation with your guests. Food wise, the quality is good and you can get to enjoy the original Japanese traditional taste. Show less",4,Reviewed 4 March 2019 ,Kampachi Plaza33
Layson,Wonderful Japanese Food.,I came here with my friends. The food was awesome the Beef teppanyaki was the best.service top notch.,5,Reviewed 9 February 2019 ,Kampachi Plaza33
E2390PPjen,Good variety and quality assured,Kampachi is one of Malaysia's first Japanese restaurant.  Food was superb.  Service with a smile.  Nice variety.  There are cheaper Japanese buffet but with Kampachi it's worth paying the price as they have proper Japanese chefs.  Will definitely be back!,5,Reviewed 16 January 2019 ,Kampachi Plaza33
"Trimix168Singapore, Singapore",Ordinary yet Pricey,"Located in the Plaza33 Office Building, it appears most of the customers are here for business dining.The restaurant is setup to look posh Japanese, but the presence of a fan to help with ventilation sort of ruins the ambience.The staff are mostly pleasant but lack warmth. The menu should have something for everyone but the prices are pegged to the look of the eatery.The dishes were acceptable, portion sizes reasonable but they didn't taste anything but ordinary.Not worth a repeat.Show less",3,Reviewed 1 January 2019 ,Kampachi Plaza33
Culture17032635421,Food to serve,This restaurant food is great! Rarely Japanese Buffet serve salmon  fish heads  and eel. Especially the fruits to serve at Kampachi.,5,Reviewed 27 November 2018 ,Kampachi Plaza33
Jet15313136514,Unforgettable moment at kampachi,"Food is delicious with good environment. Special thanks to Lheny for her excellent services. My wife and I had a great dinnertime at kampachi, with surprise complimentary dessert. Highly recommended.",5,Reviewed 5 November 2018 ,Kampachi Plaza33
Alvin P,"Great service, food, and experience","Brought my clients here for lunch, and I must say the service was top notch from the start till the end. The staffs were attentive and patient with our requests.Will be bringing my clients back here again.Show less",5,Reviewed 26 October 2018 ,Kampachi Plaza33
mariamB4332BU,Great brunch always at Kampachi ❤️,"Love and cosy place for eat till u drop in kampachi - love the mochi and grill eel, especially the garlic fried rice.",4,Reviewed 14 October 2018 ,Kampachi Plaza33
"Yun936Kuala Lumpur, Malaysia",Best Birthday Buffet Deal,"Happened to saw the buffet promotion on their facebook where birthday celebrants can eat for free, it was not the usual full spread buffet but went by ala carte order. It turns out great as the food were sent to the table upon order. The sashimi were as expected and the teppanyaki was great. Good variety of choices.Show less",5,Reviewed 28 September 2018 ,Kampachi Plaza33
PiaEstelaN,Sunday buffet: Family celebration,"Special mention to Dan, excellent service during my husband birthday! We all had a great time! Thank you as well to Edward and Lhen and the whole staff! Great experience 👍👍👍 Really recommend",5,Reviewed 2 September 2018 ,Kampachi Plaza33
RW142,Amazin japanese cuisine,Having a great experience with my Japanese food at Kampachi and some more they serve seasonal item like momo from Japan. Taste delicious!,5,Reviewed 29 August 2018 ,Kampachi Plaza33
zulfiqry,Best japanesse restaurant,What a great place to have japanese food. All the staff was amazing. Highly recomended! The peach serve was amazing.,5,Reviewed 29 August 2018 ,Kampachi Plaza33
341angelinesMalaysia,Sunday lunch buffet,"I have dined in this restaurant several times (at least 4-5 times this year) for their Sunday lunch buffet, and I have several comments:PROS:1. Firstly, great food. No complaints in regards to the freshness of the sashimi. Variety of food is good, so for some who don't fancy raw foods, the cooked foods section is more than adequate to please. Although from my experience the tempura prawns or the miso halibut seem to run out pretty quickly, it is quite quickly restocked.2. Making reservation is highly recommended as I have seen this restaurant when it's full-house. It does get pretty busy on some SundaysCONS:I absolutely hated sitting at the ""bird's nest"" seats near the entrance. During my last 2 visits to the restaurant, I was given those seats, much to my frustration. When I first sat there, I immediately noticed that the air-conditioning was bad at that section and I started sweating even before the meal. I wanted to request to change tables immediately, but of course, no waiters were allocated to take care of the section. Instead, most waiters were posted at the inner main seating area. Waving at waiters who were all standing so far away didn't worked. Hence, after a few minutes of frustration, I walked to the entrance to speak to the staff for a table change. I was told the ""bird's nest"" seats were for small groups and that the main area is only for large families (not true, by the way. I previously sat in the main seating area even though it was just me and my fiance). As I didn't want to make a fuss, I attempted to settle down at that miserable section. When I was finally ready to order a pot of tea, again my attempts at gaining the attention of the waiters failed. Due to the design of the seats & table, it was hard for waiters to see my waving hands; and of course all the waiters were at the main seating area. Again, I had to get up and walk to the main entrance to tell the staff that I want to order tea, and again, I requested to change tables because this is just ridiculous. Again, I was refused. As a consolation, I was given a buzzer-type device so that I can call for the waiter. During that same visit, I saw other patrons who sat at the same section getting frustrated too with the lack of attention from waiters. One family even took their pile of dirty plates and placed it directly at the bar counter as their table was not cleared.As for my most recent visit on 29th July 2018, I immediately requested for a table at the main area after being led to this awful section. My request was denied. This time, I immediately told the waitress I want the buzzer device as I don't see any waiters in this section of the restaurant. Anyway, the area was still hot with weak air-conditioning. But what made me really irritated was when I saw several other tables in the main seating area with 2 patrons only. How is it that some patrons get to sit in the more comfortable main area, and my requests for table-change was denied in 2 visits? These past 2 experiences were truly awful, but only because I had to eat while being sweaty and getting irritated from the lack of attention from staff.Over all, my biggest advice is to go there for the food only. Service and seating-wise, they are subjective and depends on your luck. Obviously, ambience is totally 0% if you have the misfortune of being seated near the entrance (Imagine being sweaty and waving your hands around like a monkey just to get the waiters' attention, which was what I did).Show less",3,Reviewed 4 August 2018 ,Kampachi Plaza33
"Joanna_CFKuala Lumpur, Malaysia",Good Japanese buffet,"The sashimi was fresh, California roll was good. Teppanyaki was good for the prawn and beef while least for chicken and salmon fish. The buffet has snow crab leg, slipper lobster, salmon fish head, saba, tempura etc. The garlic fried rice was very fragrant as well. Dessert wise they serve mocha, fruits and ice cream. Price a bit high but ingredients were fresh and up to the standard. Overall nice buffetShow less",5,Reviewed 22 July 2018 ,Kampachi Plaza33
Yun936,Good place and quiet ambience,Good place and quiet ambience. Sunday buffet was worth the price. Only the drink is not included but that was ok as the sashimi comes in a bigger cuts compare to other restaurants.,5,Reviewed 19 July 2018 ,Kampachi Plaza33
"damiantehKuala Lumpur, Malaysia",Great Experience,"Went to celebrate my parent's wedding anniversary on 23rd June for dinner. I have booked the teppanyaki table but was informed it as fully booked. I was offered a table nearby.On that day itself, received a call saying that the teppanyaki menu in not available as the kitchen was afraid they cannot cope. However, a short time after that, I received a call back to say they can accommodate me but to anticipate slow serving time. I agreed.So when I arrived, I saw the teppanyaki counter was free, so proceeded to order it first, followed by a la carte. Lo and behold, our teppanyaki spread came very quickly. Really appreciate the kitchen there. Taste was great. The whole dining experience was extremely pleasant. Serving staffs kept checking if everything was satisfactory.Would not hesitate to return.Show less",4,Reviewed 5 July 2018 ,Kampachi Plaza33
"emmy91Melbourne, Australia",BEST JAPANESE BUFFET,"This is my families go to restaurant for comfort japanese food. we just went there for the signature Sunday japanese lunch and everything served at the buffet is so good! from sushi to tempura to any japanese food that you can think of is fresh, yummy and most of all tasty! i think the price is normal for a buffet but its a great treat on a sunday. the restaurant can accommodate large groups but prior booking is recommended! Will definitely be back for sure!Show less",5,Reviewed 21 June 2018 ,Kampachi Plaza33
