Author,Review,Rating,Restaurant,Location
aria bulan,Sz,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Kamarudin Reduan,Simply loving it,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Alexandar Law yuan pinn,great food,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Radish Records,Slightly overpriced,"Rated 3.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Unlucky dude,Like the food.,"Rated 4.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Vigneiswaran Naraysamy,Good sushi,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Normastika muli,Happy tummy,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Lydia sm,(Translated by Google) the best food quality..in accordance with the price.clean and elegant place .. …More(Translated by Google) the best food quality..in accordance with the price.clean and elegant place ..(Original)kualiti makanan terbaik..bersesuaian dgn harga.tempat yg bersih dan elegan..,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
wendyy,"(Translated by Google) The service attitude is very good, the environment is also very good, the dumplings are super delicious 🥟🥟 …More(Translated by Google) The service attitude is very good, the environment is also very good, the dumplings are super delicious 🥟🥟(Original)服务态度蛮好的 环境也很好 饺子超好吃 🥟🥟","Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Fah Vui,(Translated by Google) Goog svs(Original)Goog svs,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Calvin Choo,(Translated by Google) A very comfortable Japanese restaurant. The food is very good and the price is quite reasonable. It's good to come and eat often …More(Translated by Google) A very comfortable Japanese restaurant. The food is very good and the price is quite reasonable. It's good to come and eat often(Original)非常舒适的一家日本餐厅 食物非常合口味 价钱也蛮合理的 不错可以经常过来吃,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
amazingtres,,"Rated 4.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Alvin Chai,,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
David U. Tiong,,"Rated 3.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Nazri Mudin,,"Rated 4.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Zack Talep,(Translated by Google) Very delicious..(Original)Sangat sedap..,"Rated 5.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
MMH,"(Translated by Google) Good environment, sushi rice is slightly salty, choose a lot …More(Translated by Google) Good environment, sushi rice is slightly salty, choose a lot(Original)环境不错，寿司米稍咸，选择很多","Rated 4.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
豆大爷,,"Rated 4.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Mc Lee,,"Rated 4.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Felix Wong,,"Rated 4.0 out of 5,",Sushi Zanmai Miri,"A-G-28, Ground Floor, Block A, Victoria Plaza, Miri Times Square, Marina ParkCity, 98000, Miri, Sarawak"
Keitano Aeon,"Favourite beef noodles among the locals, perhaps due to the only one in town. Portion wise, it was ok. Taste wise decent. Also ordered laksa but gravy was light, some may not like it. Porridge was good. Nancy was friendly as usual, never …MoreFavourite beef noodles among the locals, perhaps due to the only one in town. Portion wise, it was ok. Taste wise decent. Also ordered laksa but gravy was light, some may not like it. Porridge was good. Nancy was friendly as usual, never shy away for a camera shot. She runs the place but she also get herself busy in the kitchen. Amazing woman.","Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Gabrielle Tan,"Love the beef soup. I ordered a special and it came as per the pic. Cost me RM18. Many local patrons and it was busy! …MoreLove the beef soup. I ordered a special and it came as per the pic. Cost me RM18. Many local patrons and it was busy!The beef is tender and the soup yummy. I am not that keen on kolok mee, so I shouldn't comment on this.","Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Elaine T,Love the Laksa & Beef Noodles here. Think their's are one of the best in Miri. Will drop by for their Laksa everytime I visit Miri.,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Charles WYS,One of the best beef noodle in Miri Town. Beef noodle has its own unique taste compare to other places. I personally preferred beef noodle dry means soup and noodle separate. Lost one star because the noodles is less than expected. Overall 4 star. Nice and good place to visit.,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Jessie Chan,"Like the texture and taste of the noodles. For the beef soup, like the herbal taste in the soup. A decent bowl of beef noodles. Rm10 for economic bowl.","Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Tze Horng Tan,This is one of the most famous local traditional beef noodle specialists in Miri.,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Kawaii Otaku Elly,"If you are beef noodles lover (dry type, not the Taiwanese kinda beef noodles) then Nancy's Neef Noodles is the place for you to eat & dine. I notice that even Malay people come here to eat, so I am guessing it edible for the Muslims. No pork serve. Most of her staff are Muslim.","Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Ray Nakama,Beef noodle is delicious. I think the price is reasonable. Very fast customer service.The beef is so tender. The place not too crowded. Easy to find parking spot.,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Adrian Richard S.,"Tried the beef noodles. The noodle is soft and nice. The beef soup is good, with the beef, tendon and intestine cooked till they are soft. You have lots of chillies selection too. Take your pick","Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Gurjit Samra,"If you like Beef Noodles, you'll know this shop. Been here for ages. I do enjoy the beef noodles there. Light, fragrant and delicious. This time I tried their fish porridge for the first time. The fish strips are nice and meaty. They added …MoreIf you like Beef Noodles, you'll know this shop. Been here for ages. I do enjoy the beef noodles there. Light, fragrant and delicious. This time I tried their fish porridge for the first time. The fish strips are nice and meaty. They added salted fish, salted vegetables and some leafy greens too. Well worth the price if you ask me. Would recommend it to the ones who enjoy porridge in the morning.","Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Donald J Joseph,Simply. Divine.Generous portion. …MoreSimply. Divine.Generous portion.Succulent noodle.Soft Meat. Tasty.Lovely!5stars/5 stars.#chilies at your own liking. Be creative with the dose.,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Nicholas Max Khoo,One of next tasted beef noodle local here in Miri.,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Deborah Reggie,Large portion. Not a fan of boiled egg in laksa though.   Can take as much belacan as you want as condiments are self service.  Ice coffee was nice.   Very kaw kaw.,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
rowland kebing,This is among my favourite place for mixed seafood soup with noodle. Came here today for that. Delicious.,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Sarah Hatta,Tasty and delicious beef noodle. It is a must for me if I'm in Miri,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Lucky De Envious,"Another gem of miri. Make sure to try their specials. Always satisfying to dine and eat here, there's where the magic of the noodles happen","Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
lily then lay lee,Delicious beef noodles with so many different types of sambal of your choice,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Beatrice L Ding,Tasty beef noodle. Try out the seafood noodle as well. Decent laksa too.,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Melody Jilin,The best beef noodle in town 😋,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Chia kp,Great bowl of beef soup with noodle you can find in town! Highly recommended,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
TREVER DAN,Good beef noodle but abit pricey.,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Rigan Lewi,The best noodle beef in town,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Mona Ismail,First time here....i simply love the mee sapi special. Sedapppp sgt. N pls pls pls order its lime juice. Omggg sgt2 sedap...i ordered 2 cups for tapau!! N no regretting it a single bit...,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Jee,"A small cafe hidden in a maze of one way side streets. Good choice of fresh juices. Famous for their beef noodles. The ""special"" comes with a bowl of tasty noodles with a sprinkle of minced fried beef. The mix of beef slices, inards, …MoreA small cafe hidden in a maze of one way side streets. Good choice of fresh juices. Famous for their beef noodles. The ""special"" comes with a bowl of tasty noodles with a sprinkle of minced fried beef. The mix of beef slices, inards, towgays and a sprinkle of corriander comes in a small quali of soup sitting on a small flame. Chilli and sauces are self-service. The chilli sauce for the beef is hot, similar to KK style. Sliced beef is tender and tasty. Car parking should not be a major set back. However the dish is a bit over-priced but it is a nice change from the normal. No pork is served and so we do see a good patronage from our muslim friends.","Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Mclaren Ludan,The noodles and seafood are nice. Just not much choices but the choices are delicious,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Joy Ballang,"The best beef noodle in town so far, love their special beef noodle! Also has other local food selections. Can get crowded on weekends.","Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
zulkhairi zakaria,Nice food. Casual place. Delicious and halal food,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Latip Rahim,Not an outstanding food. Price is slightly high.,"Rated 2.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Joanne Lim,A bit pricey for the beef noodle. It still maintain 'the taste'.,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
humaira mdyacop,The best mee kolok and beef noodle. Authentic chinese style cooking minus the pork👍,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Griselda Adelia Jolly Clayton,Laksa not bad. Beef noodles are nice.Served fresh juice,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Ashwin Nathan,Some decent beef noodles and Sarawak laksa. It's not as great as its used to be but still very decent. Breakfast and lunch times.,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Yi Phin,A place where I never get sick of going even when I live abroad. Always stop by to have beef noodle special whenever I’m in Miri.,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Bartholomew Emily,The noodle taste great and very unique with good portion. However the price is a bit high.,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Wan Farid,"Fast,easy good service,friendly staff and owner,and especially, great food nonetheless !!!","Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Johnny Brahim,"Afriend, Sam brought me here. Nice kolog mee","Rated 2.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Keng Hian Lim,The oxtail is nice. They make a great chilli sauce too.,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
ritchie ajang,Food here is nice and good also serve no pork,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Jackie Sim,Noodles is good but portion small and pricy,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
David Jr,"Ok la, not bad for beef noodles in Miri.","Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
beatrice ibau,Nice halal food.Serve beef noodles,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Lucas Lau,One of the best beef noodle in miri...,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Kuong Ing Kee,Sometime noodle are served with plastic bowl and plate. 😓,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Shirley Puting,Nice laksa,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
komunis sarawak,Nice noodles but not really great,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Mathan Chakkravarthy,Best beef noodles in miri,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Helena Elizabeth,Love the beef noodles...,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Hosli Singa,The place is clean and tidy. Verry nice place and a verry nice food.,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
danstun baling,Among the Best beef noodle in town.,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Derik Chio,The best beef noodle in Miri,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Fahmi Izzudin,The beef noodle is recommended.,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Lesley Boy Charles,Mee laksa so delicious.. 😋,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Isham Zaidi,Nice beef noodle n porridge..,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Engkrutaq 4.0 AR,Fast Service and Taste Really Good,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Chong Hien Yung,Best beef noodle in town,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Freddie Ngerong,Not tha authentic,"Rated 2.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Dyghajijah Jah,Laksa Sarawak is very delicious 👍,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Crispin Hung,Good food and recommended,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Delany Aginus,Should try seafood noodles,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Justin William,Recommended place to eat.. Must come here..,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Patrick Sirai,Because I like hot soup,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
James Jok Imang,Ok,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Steve Dexter,Excellent beef noodles,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
ADRIAN JAMIT,nice,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
FC Chong,Ok only.,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Norsara Suhaili,❤️,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Peter Jalong Usang,Love it,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Mandy Tuan,Delicious beef noodle,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Jack J,Waiter bad attitude,"Rated 2.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Leonaldo Tan Peng Boon,Delicious,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Hisham Ting,Superb!!,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Steven Chong,Good beef broth.,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Terry Augustine,Nice beef noodles,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Mark Boniface,A bit costly...,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Bangkong Manggai,Good,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Phillson9173 Chi Thart,Delicious,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Melvin Gamok,Recommended,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Thomas Anak Poh,Lousy food,"Rated 2.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Richard Chen,(Translated by Google) Good beef noodles. So so Sarawak laksa.(Original) …More(Translated by Google) Good beef noodles. So so Sarawak laksa.(Original)Good beef noodles.  So so Sarawak laksa.,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Yk Tham,(Translated by Google) The best beef noodles in Miri(Original)美里最好吃的牛肉面,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
james jaid,(Translated by Google) I like me sapii(Original)I like mee sapii,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Yao 437888,(Translated by Google) Delicious beef noodles(Original)好吃的牛肉面,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
khung wong,(Translated by Google) Beef noodles are good(Original)牛肉面不错,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Normastika muli,(Translated by Google) Laksa sgt sedappp(Original)Laksa sgt sedappp,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Yuichi Takeda,(Translated by Google) Mee Cow is so delicious!(Original)Mee sapi enak sekali!,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
MIT Sales & Services Vincent HC Yong,,"Rated 4.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
杨傔茪,(Translated by Google) laksa is nice(Original)laksa is nice,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Daddy Doggy Dean The Traveler Master,,"Rated 3.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
بیل dwb,,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
J2,,"Rated 5.0 out of 5,",Nancy Beef Noodles,"Jalan Tritona, Miri, Sarawak"
Alida Soemawinata,This place is fantastic. The sourdough is just as it should be. The herbed focaccia is perfect too. When I’m in town this is a regular stop for coffee and a snack. It is on the more expensive side however it is justified as they’re unique here and products are premium. The staff are always friendly and talkative too.,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
N Lorand,"I love the breakfast and healthy salad too. I enjoy sitting outside. Service very friendly. I like the bacon, sausage and egg as well as the meat pies. Very popular place and I have enjoyed my food everyday as I am on vacation as it were. I …MoreI love the breakfast and healthy salad too. I enjoy sitting outside. Service very friendly. I like the bacon, sausage and egg as well as the meat pies. Very popular place and I have enjoyed my food everyday as I am on vacation as it were. I am Scottish but becoming a Sarawakian every day. It is a healthy sourced food and I highly recommend.","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Diana Jang,"Had flat white & latteNice art ♡Do improve ur cinnamon roll recipe, it has no cinnamon taste at all ...","Rated 3.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Chien Ya Su,"Fast forward 2022Crumb has expanded their menu for some time now to inclde some excellent breakfast and lunch options. Pictured is what we tried: Breakfast Plate, Sausage and …MoreFast forward 2022Crumb has expanded their menu for some time now to inclde some excellent breakfast and lunch options. Pictured is what we tried: Breakfast Plate, Sausage and Egg Muffin (Go away McDonald’s!) and Hong Kong Iced Tea. All yummy!We cont to savour their baked goods - banana bread and hongkong polo bun are standouts!","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Ching Siang FU,"Very good coffee, probably best that I’ve tasted in Miri.Will come be back for their sourdough with anything, good to see food made with …MoreVery good coffee, probably best that I’ve tasted in Miri.Will come be back for their sourdough with anything, good to see food made with love.Place is also decorated for comfortable vibe to spend some time with friends or to work, like the window corner.","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Fairuzaimi Zakaria,"Most mediocre grilled cheese sandwich I ever had, and an easily-forgettable cinnamon roll. …MoreMost mediocre grilled cheese sandwich I ever had, and an easily-forgettable cinnamon roll.Price: Acceptable.Cleanliness: Very good.I ordered one of their set menu which comes with: grilled cheese sandwich, blue pea lemonade, and custard tart (which as I'm typing this, I just realised they've forgotten about the custard tart). The set cost RM20, and I got an extra cinnamon roll on the side for an additional rm5.The grilled cheese sandwich came looking like it had refused getting grilled and the cook just doesn't have the heart to force the sandwich to do what it doesn't want to. The cheese used was mozzarella, with no other ingredient in the sandwich itself. It's like.. the most angelic grilled cheese sandwich (nobody want their grilled cheese to be angelic, we all want them bad).I'm not sure if they had forgotten to reheat the cinnamon roll, or have reheated it and forgot to send them before it gets cold again, but I am very sure that they had forgotten the icing. But alas when I asked the waiter if they had forgotten the icing, I was informed that the icing comes with extra cost of RM3 - which I agreed to pay, only to be later on informed that the icing that they had in stock has gone bad.Update on the custard tart: it came reheated, and taste decent. Thank God for an honorable closing to my meal here.But I'm not returning.","Rated 3.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Shirley Chong,"First visit. Great coffee! Match latte was amazing too! Love the atmosphere and design of the cafe. A truly local fusion menu, curious to try others though this serving is a bit small for me","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Albert JSL,"New cafe located at new place - Miri time square. Environment definitely no need to describe much as it is new. Let's go to the food - cappuccino (6/10) and mushroom cheese pie (8/10), price are moderate and acceptable.","Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
meemoo koo,"Great place for coffee and pies & pastries. The cafe is cozy and a nice to hang out with friends or by yourself. Try out different kinds of coffee and baked goods e.g tuak pork pie, egg tart, cinnamon buns. Just be aware that this place doesn't serve halal food","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Siew Ling L,"The match burnt cheesecake was absolutely delicious! Love it so much and definitely worth a try!However, there was one lemonade ( forgot what was its name) that I ordered was …MoreThe match burnt cheesecake was absolutely delicious! Love it so much and definitely worth a try!However, there was one lemonade ( forgot what was its name) that I ordered was too awful to drink ( too sour).Overall the dining atmosphere was good and it is suitable for large group hangout too. Beautiful decorations and i will definitely come back again to try its other desserts.","Rated 3.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Henry Lu Tze Siang,"Try it pork with bagel set @ RM28.00 and order matcha and cappuccino coffee. The cafe come with outside, downstairs  and 1st floor seating for your selection. One common washroom with acceptable cleanliness.","Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Leonardo Grillo,"Amazing Café&Bakery!! The aroma of the freshly baked products is fantastic and hits you as soon as you walk in. Very nice selection of bread, rolls, pastries and coffes. They also serve great breakfast plates! I had amazing cappuccino, …MoreAmazing Café&Bakery!! The aroma of the freshly baked products is fantastic and hits you as soon as you walk in. Very nice selection of bread, rolls, pastries and coffes. They also serve great breakfast plates! I had amazing cappuccino, super moist banana bread and a fantastic cinnamon roll. I would recommend it 100% and can't wait to go back!","Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
David D,Excellent Australian style coffee: definitely the best in Miri! Very decent brunch. Great atmosphere for a catch up or a quick coffee.,"Rated 5.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Rio RJ,Not much pastries option available during weekend even though still early at 3pm on Saturday. Kindly increase the pastries production during the weekend ✌🏻,"Rated 2.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Daniel Tang,Cozy and relaxing ambience but tainted with not so friendly staff members and mediocre yet rather pricey drinks. And the ice ridiculously filled to more than half the glass of a cold drink. The chocolate was dilute to the extent it made no difference from a normal glass of milo at a fraction of the price.,"Rated 2.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
Esther Heng,Scrambled eggs not the best. But the coffee did surprise me. Nice Latte!,"Rated 4.0 out of 5,",Crumb Artisan Bakery & Cafe,"D-G-13A Miri Times Square, Marina ParkCity, Miri"
